"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","No function","Female","315","270","28650","25870"
"In post","2021","Declared disabled","Unknown","No function","Male","285","260","32830","32980"
"In post","2021","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Project Delivery","Female","35","30","39640","33300"
"In post","2021","Declared disabled","Unknown","Project Delivery","Male","35","35","37170","34970"
"In post","2021","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Property","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Property","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Security","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Security","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Female","175","150","28790","27570"
"In post","2021","Declared disabled","Unknown","Unknown","Male","105","100","31840","27570"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Analysis","Female","265","245","40280","37280"
"In post","2021","Declared disabled","White","Analysis","Male","230","220","41580","37320"
"In post","2021","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Commercial","Female","275","260","37140","34800"
"In post","2021","Declared disabled","White","Commercial","Male","190","190","40860","38300"
"In post","2021","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Communications","Female","245","225","32930","29450"
"In post","2021","Declared disabled","White","Communications","Male","210","205","31600","27230"
"In post","2021","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Counter Fraud","Female","370","330","32430","31000"
"In post","2021","Declared disabled","White","Counter Fraud","Male","290","270","34010","31810"
"In post","2021","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Debt","Female","195","160","22940","21440"
"In post","2021","Declared disabled","White","Debt","Male","110","105","22650","20140"
"In post","2021","Declared disabled","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Digital, Data & Technology","Female","390","370","37450","33930"
"In post","2021","Declared disabled","White","Digital, Data & Technology","Male","495","480","40280","37240"
"In post","2021","Declared disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Finance","Female","405","365","36150","31810"
"In post","2021","Declared disabled","White","Finance","Male","265","255","40160","35760"
"In post","2021","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Grants Management","Female","90","75","25580","21050"
"In post","2021","Declared disabled","White","Grants Management","Male","45","45","25400","21050"
"In post","2021","Declared disabled","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Human Resources","Female","715","660","38170","33300"
"In post","2021","Declared disabled","White","Human Resources","Male","310","300","38880","33930"
"In post","2021","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Internal Audit","Female","35","35","43200","39980"
"In post","2021","Declared disabled","White","Internal Audit","Male","35","35","46160","44450"
"In post","2021","Declared disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Legal","Female","595","540","43290","39430"
"In post","2021","Declared disabled","White","Legal","Male","340","325","45850","48080"
"In post","2021","Declared disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","No function","Female","8315","7470","29900","26370"
"In post","2021","Declared disabled","White","No function","Male","5910","5605","32700","30090"
"In post","2021","Declared disabled","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Project Delivery","Female","1140","1075","38380","34250"
"In post","2021","Declared disabled","White","Project Delivery","Male","1065","1035","40020","38310"
"In post","2021","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Property","Female","280","255","33530","31810"
"In post","2021","Declared disabled","White","Property","Male","305","295","34860","33250"
"In post","2021","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Security","Female","160","155","31160","28200"
"In post","2021","Declared disabled","White","Security","Male","380","370","31910","28700"
"In post","2021","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Unknown","Female","11125","9590","28110","27570"
"In post","2021","Declared disabled","White","Unknown","Male","6285","5935","29280","27570"
"In post","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Analysis","Female","160","150","43530","39220"
"In post","2021","Declared non-disabled","Asian","Analysis","Male","165","165","43300","40350"
"In post","2021","Declared non-disabled","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Commercial","Female","115","110","39540","34010"
"In post","2021","Declared non-disabled","Asian","Commercial","Male","100","100","44530","37980"
"In post","2021","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Communications","Female","175","170","35660","31810"
"In post","2021","Declared non-disabled","Asian","Communications","Male","230","225","30680","25560"
"In post","2021","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Counter Fraud","Female","200","190","31930","30860"
"In post","2021","Declared non-disabled","Asian","Counter Fraud","Male","250","250","33440","31810"
"In post","2021","Declared non-disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Debt","Female","165","140","23460","24120"
"In post","2021","Declared non-disabled","Asian","Debt","Male","110","100","22970","20140"
"In post","2021","Declared non-disabled","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Digital, Data & Technology","Female","245","235","41830","36800"
"In post","2021","Declared non-disabled","Asian","Digital, Data & Technology","Male","355","350","42170","38630"
"In post","2021","Declared non-disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Finance","Female","285","265","36770","33740"
"In post","2021","Declared non-disabled","Asian","Finance","Male","300","300","40380","36640"
"In post","2021","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Grants Management","Female","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Grants Management","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Human Resources","Female","250","240","36590","33320"
"In post","2021","Declared non-disabled","Asian","Human Resources","Male","85","85","37240","31810"
"In post","2021","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Internal Audit","Female","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Internal Audit","Male","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Legal","Female","570","520","42890","43170"
"In post","2021","Declared non-disabled","Asian","Legal","Male","275","265","44100","42590"
"In post","2021","Declared non-disabled","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","No function","Female","3885","3550","31910","27850"
"In post","2021","Declared non-disabled","Asian","No function","Male","3260","3150","32670","29500"
"In post","2021","Declared non-disabled","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Project Delivery","Female","435","420","41320","37640"
"In post","2021","Declared non-disabled","Asian","Project Delivery","Male","455","455","41560","38630"
"In post","2021","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Property","Female","130","115","31140","29450"
"In post","2021","Declared non-disabled","Asian","Property","Male","115","115","36860","32210"
"In post","2021","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Security","Female","55","50","34850","33230"
"In post","2021","Declared non-disabled","Asian","Security","Male","105","105","30310","25540"
"In post","2021","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Unknown","Female","6175","5405","29240","27570"
"In post","2021","Declared non-disabled","Asian","Unknown","Male","4290","4165","29830","27570"
"In post","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Analysis","Female","75","75","38900","36160"
"In post","2021","Declared non-disabled","Black","Analysis","Male","50","50","41870","41000"
"In post","2021","Declared non-disabled","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Commercial","Female","90","85","38550","35670"
"In post","2021","Declared non-disabled","Black","Commercial","Male","45","45","44120","39880"
"In post","2021","Declared non-disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Communications","Female","95","90","33380","31810"
"In post","2021","Declared non-disabled","Black","Communications","Male","50","50","32030","25560"
"In post","2021","Declared non-disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Counter Fraud","Female","125","120","32030","30470"
"In post","2021","Declared non-disabled","Black","Counter Fraud","Male","65","65","31100","29570"
"In post","2021","Declared non-disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Debt","Female","70","65","25200","24120"
"In post","2021","Declared non-disabled","Black","Debt","Male","40","35","24720","24120"
"In post","2021","Declared non-disabled","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Digital, Data & Technology","Female","115","115","37540","34550"
"In post","2021","Declared non-disabled","Black","Digital, Data & Technology","Male","175","170","39620","34620"
"In post","2021","Declared non-disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Finance","Female","175","170","38810","36160"
"In post","2021","Declared non-disabled","Black","Finance","Male","115","115","41390","37550"
"In post","2021","Declared non-disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Grants Management","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Human Resources","Female","185","185","36880","33720"
"In post","2021","Declared non-disabled","Black","Human Resources","Male","40","40","38520","34550"
"In post","2021","Declared non-disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Internal Audit","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Internal Audit","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Legal","Female","345","330","41760","36160"
"In post","2021","Declared non-disabled","Black","Legal","Male","140","140","43930","38460"
"In post","2021","Declared non-disabled","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","No function","Female","2635","2515","31370","28400"
"In post","2021","Declared non-disabled","Black","No function","Male","1700","1670","32590","31170"
"In post","2021","Declared non-disabled","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Project Delivery","Female","300","295","39140","36260"
"In post","2021","Declared non-disabled","Black","Project Delivery","Male","215","210","38840","36620"
"In post","2021","Declared non-disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Property","Female","60","60","34180","31060"
