"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Attorney General's Departments","Female","185","165","46160","50520"
"In post","2021","Mixed","Attorney General's Departments","Male","95","95","47930","50500"
"In post","2021","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Female","105","105","43660","36890"
"In post","2021","Mixed","Cabinet Office","Male","85","85","51220","51100"
"In post","2021","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Female","145","140","42120","40050"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Male","140","140","45630","41020"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Female","40","40","43830","39910"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Male","45","45","47280","42020"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Female","125","120","42700","40780"
"In post","2021","Mixed","Department for Education","Male","70","70","41310","38330"
"In post","2021","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Female","110","105","36730","32620"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Male","80","80","39670","35900"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Female","50","50","44740","39680"
"In post","2021","Mixed","Department for International Trade","Male","50","50","48260","51970"
"In post","2021","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Female","105","100","33020","30720"
"In post","2021","Mixed","Department for Transport","Male","105","100","36490","33730"
"In post","2021","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","Female","1065","970","27930","27570"
"In post","2021","Mixed","Department for Work and Pensions","Male","580","565","29180","27570"
"In post","2021","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care","Female","225","215","39720","33640"
"In post","2021","Mixed","Department of Health and Social Care","Male","100","95","44510","40470"
"In post","2021","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Female","15","10","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Female","150","145","44140","38600"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Male","125","125","47050","44230"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Female","45","45","27580","25850"
"In post","2021","Mixed","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs","Female","395","365","32060","29450"
"In post","2021","Mixed","HM Revenue and Customs","Male","355","345","35800","31810"
"In post","2021","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Treasury","Female","55","55","43640","38360"
"In post","2021","Mixed","HM Treasury","Male","50","50","49920","52530"
"In post","2021","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","Female","430","395","33510","28850"
"In post","2021","Mixed","Home Office","Male","295","275","33020","29010"
"In post","2021","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Female","280","270","33820","30750"
"In post","2021","Mixed","Ministry of Defence","Male","325","320","35760","33300"
"In post","2021","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","Female","55","50","41100","38880"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","Male","35","35","43270","39600"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Justice","Female","945","880","30570","26850"
"In post","2021","Mixed","Ministry of Justice","Male","635","625","31730","30210"
"In post","2021","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Female","55","55","38160","36200"
"In post","2021","Mixed","National Crime Agency","Male","50","50","40890","40000"
"In post","2021","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","Female","70","65","40860","35680"
"In post","2021","Mixed","Scottish Government","Male","50","50","40640","35110"
"In post","2021","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","The National Archives","Female","10","10","[c]","[c]"
"In post","2021","Mixed","The National Archives","Male","10","10","[c]","[c]"
"In post","2021","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2021","Mixed","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2021","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","United Kingdom Statistics Authority","Female","50","45","30010","29540"
"In post","2021","Mixed","United Kingdom Statistics Authority","Male","35","30","33640","30730"
"In post","2021","Mixed","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Female","35","35","41720","37410"
"In post","2021","Mixed","Welsh Government","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Female","80","70","48740","51830"
"In post","2021","Other ethnicity","Attorney General's Departments","Male","55","50","53890","54810"
"In post","2021","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Female","45","45","46290","36930"
"In post","2021","Other ethnicity","Cabinet Office","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","50","45","39430","35980"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","50","50","46540","48250"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Female","35","35","45350","37100"
"In post","2021","Other ethnicity","Department for Education","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Female","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Male","30","30","41260","40080"
"In post","2021","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
