"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Intelligence Analysis","North West (England)","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","North West (England)","Greater Manchester","Outside London","240","230","28240","25690"
"In post","2021","Intelligence Analysis","North West (England)","Lancashire","Outside London","20","15","27740","27380"
"In post","2021","Intelligence Analysis","North West (England)","Merseyside","Outside London","100","90","29100","27370"
"In post","2021","Intelligence Analysis","Northern Ireland","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","Overseas","Overseas","70","70","43800","40560"
"In post","2021","Intelligence Analysis","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Scotland","West Central Scotland","Outside London","60","55","30840","30830"
"In post","2021","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","34260","31180"
"In post","2021","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","Outside London","55","50","27550","26670"
"In post","2021","Intelligence Analysis","South East (England)","Kent","Outside London","270","255","28420","27370"
"In post","2021","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","Outside London","40","35","29160","28350"
"In post","2021","Intelligence Analysis","South West (England)","Devon","Outside London","10","10","28220","25830"
"In post","2021","Intelligence Analysis","South West (England)","Dorset and Somerset","Outside London","10","10","26770","27120"
"In post","2021","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","30","33700","30120"
"In post","2021","Intelligence Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","East Wales","Outside London","40","40","30360","27380"
"In post","2021","Intelligence Analysis","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","33320","28330"
"In post","2021","Intelligence Analysis","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","20","29050","28800"
"In post","2021","Intelligence Analysis","West Midlands (England)","West Midlands","Outside London","55","50","31960","27770"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","60","60","28420","27370"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","South Yorkshire","Outside London","95","90","28580","26610"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","West Yorkshire","Outside London","115","110","39390","33520"
"In post","2021","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","20","41610","41820"
"In post","2021","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","East of England","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","East of England","East Anglia","Outside London","15","15","42570","40580"
"In post","2021","Internal Audit","East of England","Essex","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","Inner London - East","London","10","10","42120","43080"
"In post","2021","Internal Audit","London","Inner London - West","London","180","175","54730","53070"
"In post","2021","Internal Audit","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","Outer London - South","London","10","10","52600","50610"
"In post","2021","Internal Audit","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","Outside London","35","35","43890","41660"
"In post","2021","Internal Audit","North East (England)","Tees Valley and Durham","Outside London","10","10","39550","39980"
"In post","2021","Internal Audit","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","Greater Manchester","Outside London","30","30","39110","38630"
"In post","2021","Internal Audit","North West (England)","Lancashire","Outside London","20","15","44010","42720"
"In post","2021","Internal Audit","North West (England)","Merseyside","Outside London","15","15","44820","40880"
"In post","2021","Internal Audit","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Eastern Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Southern Scotland","Outside London","40","40","39500","33930"
"In post","2021","Internal Audit","Scotland","West Central Scotland","Outside London","15","15","39450","36460"
"In post","2021","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","40000","39960"
"In post","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","Outside London","45","40","34930","33300"
"In post","2021","Internal Audit","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Devon","Outside London","15","15","45460","43550"
"In post","2021","Internal Audit","South West (England)","Dorset and Somerset","Outside London","10","5","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","70","43600","41650"
"In post","2021","Internal Audit","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","East Wales","Outside London","25","25","43910","43540"
"In post","2021","Internal Audit","Wales","West Wales and The Valleys","Outside London","25","25","47270","44970"
"In post","2021","Internal Audit","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","15","45910","43260"
"In post","2021","Internal Audit","West Midlands (England)","West Midlands","Outside London","35","30","52530","44990"
"In post","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","Outside London","15","10","42720","39200"
"In post","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","Outside London","15","15","51700","49750"
"In post","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","Outside London","30","30","46030","44610"
"In post","2021","International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","15","35480","31810"
"In post","2021","International Trade","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","International Trade","London","Inner London - West","London","1045","1035","47660","44030"
"In post","2021","International Trade","London","Outer London - South","London","15","15","35080","36160"
"In post","2021","International Trade","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North East (England)","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","International Trade","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","Greater Manchester","Outside London","30","30","36210","31810"
