"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Camden and City of London","35","35","54160","54700"
"In post","2021","30-39","Cabinet Office","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Croydon","5","5","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Greater Manchester South West","50","45","42930","37300"
"In post","2021","30-39","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Leeds","35","35","45250","39050"
"In post","2021","30-39","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Liverpool","20","20","46060","49700"
"In post","2021","30-39","Cabinet Office","Manchester","20","20","42780","36900"
"In post","2021","30-39","Cabinet Office","Milton Keynes","10","10","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","30-39","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Norwich and East Norfolk","15","15","44460","49700"
"In post","2021","30-39","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Sheffield","15","15","46710","49700"
"In post","2021","30-39","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Tower Hamlets","305","300","52900","54700"
"In post","2021","30-39","Cabinet Office","Tyneside","130","120","28170","24570"
"In post","2021","30-39","Cabinet Office","Unknown","135","135","41090","33250"
"In post","2021","30-39","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Westminster","1425","1405","52410","54700"
"In post","2021","30-39","Cabinet Office","Wiltshire","10","10","66100","64500"
"In post","2021","30-39","Cabinet Office","York","75","70","29720","26670"
"In post","2021","30-39","Chancellor's other departments","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chancellor's other departments","Camden and City of London","60","55","68030","65470"
"In post","2021","30-39","Chancellor's other departments","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chancellor's other departments","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chancellor's other departments","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chancellor's other departments","Westminster","30","30","43320","43180"
"In post","2021","30-39","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","Sefton","80","80","31390","29160"
"In post","2021","30-39","Charity Commission","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","Westminster","20","20","46850","46250"
"In post","2021","30-39","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","City of Edinburgh","20","20","59620","55860"
"In post","2021","30-39","Competition and Markets Authority","Tower Hamlets","280","270","59830","56630"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","25","20","43130","36740"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Belfast","10","10","26780","22490"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Berkshire","10","10","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Birmingham","145","140","32650","30360"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Blackpool","10","10","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Bristol, City of","20","20","35040","34220"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","290","275","30920","29910"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","City of Edinburgh","35","35","26550","22490"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Croydon","15","10","29920","25060"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Devon CC","525","505","37740","38540"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Glasgow City","25","25","27220","24250"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Hackney and Newham","50","50","41360","42790"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","15","10","43450","43650"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Hertfordshire","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","20","20","40870","39420"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Leeds","45","45","29170","30650"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Lincolnshire","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Manchester","75","75","31400","30950"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Medway","15","15","29980","31000"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","380","365","35960","30440"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","North Hampshire","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Nottingham","45","45","28460","29610"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Oxfordshire","10","10","39450","36730"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Plymouth","10","10","22140","20880"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","South Hampshire","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Southampton","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Suffolk","20","20","26500","23030"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Swindon","40","40","44210","49080"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Tyneside","60","55","30040","30950"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Westminster","1455","1420","52850","53600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Wirral","10","10","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Manchester","15","15","39130","34020"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Westminster","585","570","52890","52130"
"In post","2021","30-39","Department for Education","Bristol, City of","65","60","42050","40420"
"In post","2021","30-39","Department for Education","Cambridgeshire CC","10","10","44890","50000"
"In post","2021","30-39","Department for Education","Coventry","290","280","37990","36570"
"In post","2021","30-39","Department for Education","Croydon","15","15","44990","40230"
"In post","2021","30-39","Department for Education","Darlington","140","130","37580","36500"
"In post","2021","30-39","Department for Education","Hertfordshire","15","15","44450","41990"
"In post","2021","30-39","Department for Education","Leeds","20","15","39710","36500"
"In post","2021","30-39","Department for Education","Manchester","360","355","40810","36870"
"In post","2021","30-39","Department for Education","Nottingham","90","85","40560","36960"
"In post","2021","30-39","Department for Education","Sheffield","395","375","39980","36780"
"In post","2021","30-39","Department for Education","Tyneside","10","10","38220","36870"
"In post","2021","30-39","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Department for Education","Westminster","720","695","52260","53760"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
