"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Breckland and South Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brent","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","EO","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Brent","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","EO","Female","35","30","27510","27570"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","EO","Female","30","25","27030","27570"
"In post","2021","Declared disabled","Brighton and Hove","EO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Female","10","5","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","AA/AO","Female","100","85","21100","21010"
"In post","2021","Declared disabled","Bristol, City of","AA/AO","Male","85","80","21250","21010"
"In post","2021","Declared disabled","Bristol, City of","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","EO","Female","100","85","26930","27570"
"In post","2021","Declared disabled","Bristol, City of","EO","Male","65","55","27380","27570"
"In post","2021","Declared disabled","Bristol, City of","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","G6/G7","Female","40","40","55720","52910"
"In post","2021","Declared disabled","Bristol, City of","G6/G7","Male","50","45","56650","54730"
"In post","2021","Declared disabled","Bristol, City of","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","SEO/HEO","Female","105","100","36110","35900"
"In post","2021","Declared disabled","Bristol, City of","SEO/HEO","Male","90","85","35200","33730"
"In post","2021","Declared disabled","Bristol, City of","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bromley","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","EO","Female","30","25","[c]","[c]"
"In post","2021","Declared disabled","Bromley","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bromley","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bromley","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","AA/AO","Female","35","35","24100","23020"
"In post","2021","Declared disabled","Buckinghamshire CC","AA/AO","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","EO","Female","40","40","28540","27780"
"In post","2021","Declared disabled","Buckinghamshire CC","EO","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Unknown","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","AA/AO","Female","30","20","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","EO","Female","70","60","27420","27570"
"In post","2021","Declared disabled","Calderdale and Kirklees","EO","Male","40","40","27270","27570"
"In post","2021","Declared disabled","Calderdale and Kirklees","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","AA/AO","Female","45","40","23040","21570"
"In post","2021","Declared disabled","Cambridgeshire CC","AA/AO","Male","55","50","26860","27920"
"In post","2021","Declared disabled","Cambridgeshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","EO","Female","55","50","27350","27570"
"In post","2021","Declared disabled","Cambridgeshire CC","EO","Male","40","40","28870","27570"
"In post","2021","Declared disabled","Cambridgeshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","SEO/HEO","Female","60","60","36340","33300"
