"Status","Year","Disability","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Female","Heterosexual / straight","50","45","44220","40540"
"In post","2021","Declared disabled","Social Research","Female","LGBO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Female","Heterosexual / straight","60","55","43530","39260"
"In post","2021","Declared disabled","Statistics","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Male","Heterosexual / straight","70","65","43940","38630"
"In post","2021","Declared disabled","Statistics","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Female","Heterosexual / straight","530","485","34140","31810"
"In post","2021","Declared disabled","Tax","Female","LGBO","60","55","35860","31810"
"In post","2021","Declared disabled","Tax","Female","Undeclared","60","55","33680","31810"
"In post","2021","Declared disabled","Tax","Female","Unknown","60","50","33390","31810"
"In post","2021","Declared disabled","Tax","Male","Heterosexual / straight","455","430","36540","31870"
"In post","2021","Declared disabled","Tax","Male","LGBO","60","55","32480","31810"
"In post","2021","Declared disabled","Tax","Male","Undeclared","70","65","39110","34020"
"In post","2021","Declared disabled","Tax","Male","Unknown","65","60","35650","32520"
"In post","2021","Declared disabled","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Female","Heterosexual / straight","8565","7375","28420","27570"
"In post","2021","Declared disabled","Unknown","Female","LGBO","660","620","29760","27570"
"In post","2021","Declared disabled","Unknown","Female","Undeclared","1155","975","27500","27570"
"In post","2021","Declared disabled","Unknown","Female","Unknown","1110","900","26790","27570"
"In post","2021","Declared disabled","Unknown","Male","Heterosexual / straight","4060","3835","29440","27570"
"In post","2021","Declared disabled","Unknown","Male","LGBO","730","700","30050","27570"
"In post","2021","Declared disabled","Unknown","Male","Undeclared","640","600","28770","27570"
"In post","2021","Declared disabled","Unknown","Male","Unknown","575","525","27330","27570"
"In post","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Female","Heterosexual / straight","1540","1465","38980","36260"
"In post","2021","Declared non-disabled","Commercial","Female","LGBO","40","40","36660","33300"
"In post","2021","Declared non-disabled","Commercial","Female","Undeclared","135","120","38640","35300"
"In post","2021","Declared non-disabled","Commercial","Female","Unknown","170","160","39840","38200"
"In post","2021","Declared non-disabled","Commercial","Male","Heterosexual / straight","1290","1275","43300","40580"
"In post","2021","Declared non-disabled","Commercial","Male","LGBO","70","70","37350","33300"
"In post","2021","Declared non-disabled","Commercial","Male","Undeclared","115","115","41540","38150"
"In post","2021","Declared non-disabled","Commercial","Male","Unknown","160","160","43410","40140"
"In post","2021","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Female","Heterosexual / straight","1265","1195","42130","38680"
"In post","2021","Declared non-disabled","Communications","Female","LGBO","50","50","41120","37320"
"In post","2021","Declared non-disabled","Communications","Female","Undeclared","100","95","38310","37710"
"In post","2021","Declared non-disabled","Communications","Female","Unknown","115","105","40160","38090"
"In post","2021","Declared non-disabled","Communications","Male","Heterosexual / straight","785","780","42370","38540"
"In post","2021","Declared non-disabled","Communications","Male","LGBO","90","90","44110","41990"
"In post","2021","Declared non-disabled","Communications","Male","Undeclared","75","75","39410","37320"
"In post","2021","Declared non-disabled","Communications","Male","Unknown","75","75","39080","35420"
"In post","2021","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Female","Heterosexual / straight","55","55","44130","39650"
"In post","2021","Declared non-disabled","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Male","Heterosexual / straight","50","50","50620","47140"
"In post","2021","Declared non-disabled","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","220","200","33980","31000"
"In post","2021","Declared non-disabled","Counter Fraud","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Female","Unknown","35","35","38100","39170"
"In post","2021","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","255","250","40690","38510"
"In post","2021","Declared non-disabled","Counter Fraud","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Male","Unknown","45","45","44420","43050"
"In post","2021","Declared non-disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Female","Heterosexual / straight","2325","2200","41490","38550"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Female","LGBO","130","130","42170","39320"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Female","Undeclared","270","255","41020","38450"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Female","Unknown","290","275","38810","36500"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Male","Heterosexual / straight","4210","4160","43600","40080"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Male","LGBO","170","170","43100","38220"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Male","Undeclared","385","380","42720","40460"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Male","Unknown","595","580","40720","38450"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Economics","Female","Heterosexual / straight","435","415","49030","51970"
"In post","2021","Declared non-disabled","Economics","Female","LGBO","35","35","43710","37290"
"In post","2021","Declared non-disabled","Economics","Female","Undeclared","40","40","46360","43600"
"In post","2021","Declared non-disabled","Economics","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Economics","Male","Heterosexual / straight","705","700","48560","47000"
"In post","2021","Declared non-disabled","Economics","Male","LGBO","55","55","48230","44170"
"In post","2021","Declared non-disabled","Economics","Male","Undeclared","70","70","50400","54760"
