"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","AA/AO","Heterosexual / straight","560","510","22900","21440"
"In post","2021","Declared non-disabled","Undeclared","AA/AO","LGBO","30","30","23150","21010"
"In post","2021","Declared non-disabled","Undeclared","AA/AO","Undeclared","1080","980","22480","21050"
"In post","2021","Declared non-disabled","Undeclared","AA/AO","Unknown","770","625","21360","21010"
"In post","2021","Declared non-disabled","Undeclared","EO","Heterosexual / straight","625","580","28440","27570"
"In post","2021","Declared non-disabled","Undeclared","EO","LGBO","35","35","28510","27570"
"In post","2021","Declared non-disabled","Undeclared","EO","Undeclared","1265","1170","27960","27570"
"In post","2021","Declared non-disabled","Undeclared","EO","Unknown","935","805","28210","27570"
"In post","2021","Declared non-disabled","Undeclared","G6/G7","Heterosexual / straight","220","215","59680","58230"
"In post","2021","Declared non-disabled","Undeclared","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","G6/G7","Undeclared","630","610","59970","57800"
"In post","2021","Declared non-disabled","Undeclared","G6/G7","Unknown","155","145","58190","56030"
"In post","2021","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","SCS level","Undeclared","30","30","93670","82440"
"In post","2021","Declared non-disabled","Undeclared","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","SEO/HEO","Heterosexual / straight","450","440","37000","36300"
"In post","2021","Declared non-disabled","Undeclared","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","SEO/HEO","Undeclared","1410","1350","37940","37260"
"In post","2021","Declared non-disabled","Undeclared","SEO/HEO","Unknown","440","415","36640","36110"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","55","55","31820","31490"
"In post","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","160","155","36260","35310"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","780","700","23620","21590"
"In post","2021","Declared non-disabled","Unknown","AA/AO","LGBO","35","30","23610","21440"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","135","120","22000","21010"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Unknown","2365","2070","21740","21010"
"In post","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","455","425","28120","27570"
"In post","2021","Declared non-disabled","Unknown","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","EO","Undeclared","90","85","28120","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Unknown","2025","1860","27820","27570"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","250","240","59420","57110"
"In post","2021","Declared non-disabled","Unknown","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","65","65","59120","59150"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Unknown","720","690","58360","56670"
"In post","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","30","30","93550","93480"
"In post","2021","Declared non-disabled","Unknown","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SCS level","Unknown","80","75","96470","86690"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","475","450","37330","36260"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","115","110","38580","36970"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","1505","1425","37470","36650"
"In post","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","85","80","31710","32690"
"In post","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","305","270","33980","34520"
"In post","2021","Declared non-disabled","White","AA/AO","Heterosexual / straight","55655","50475","22350","21050"
"In post","2021","Declared non-disabled","White","AA/AO","LGBO","2880","2775","22810","21100"
"In post","2021","Declared non-disabled","White","AA/AO","Undeclared","4735","4095","22010","21010"
"In post","2021","Declared non-disabled","White","AA/AO","Unknown","7990","6595","22400","21010"
"In post","2021","Declared non-disabled","White","EO","Heterosexual / straight","52820","48875","27340","27570"
"In post","2021","Declared non-disabled","White","EO","LGBO","2835","2755","27380","27570"
"In post","2021","Declared non-disabled","White","EO","Undeclared","4480","4035","27620","27570"
"In post","2021","Declared non-disabled","White","EO","Unknown","7395","6400","27820","27570"
"In post","2021","Declared non-disabled","White","G6/G7","Heterosexual / straight","30050","28925","58910","57330"
"In post","2021","Declared non-disabled","White","G6/G7","LGBO","1790","1760","58860","57370"
"In post","2021","Declared non-disabled","White","G6/G7","Undeclared","1950","1875","59970","57860"
"In post","2021","Declared non-disabled","White","G6/G7","Unknown","2575","2420","58340","56870"
"In post","2021","Declared non-disabled","White","SCS level","Heterosexual / straight","3735","3610","90100","82250"
"In post","2021","Declared non-disabled","White","SCS level","LGBO","225","220","87090","79680"
"In post","2021","Declared non-disabled","White","SCS level","Undeclared","215","205","89580","82100"
"In post","2021","Declared non-disabled","White","SCS level","Unknown","220","210","92320","85190"
"In post","2021","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","58190","55720","36800","35960"
"In post","2021","Declared non-disabled","White","SEO/HEO","LGBO","3105","3055","36240","35310"
"In post","2021","Declared non-disabled","White","SEO/HEO","Undeclared","4085","3885","37370","36520"
"In post","2021","Declared non-disabled","White","SEO/HEO","Unknown","5045","4745","37040","35900"
"In post","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","7590","7085","32120","30420"
"In post","2021","Declared non-disabled","White","Unknown","LGBO","375","365","29560","27540"
"In post","2021","Declared non-disabled","White","Unknown","Undeclared","425","390","34110","32710"
"In post","2021","Declared non-disabled","White","Unknown","Unknown","60","55","31370","31420"
"In post","2021","Undeclared","Asian","AA/AO","Heterosexual / straight","235","205","22440","21010"
"In post","2021","Undeclared","Asian","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","AA/AO","Undeclared","55","45","22610","22280"
"In post","2021","Undeclared","Asian","AA/AO","Unknown","55","45","24600","21540"
"In post","2021","Undeclared","Asian","EO","Heterosexual / straight","295","280","28180","27570"
"In post","2021","Undeclared","Asian","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","EO","Undeclared","65","60","28270","29080"
"In post","2021","Undeclared","Asian","EO","Unknown","55","50","29190","27570"
"In post","2021","Undeclared","Asian","G6/G7","Heterosexual / straight","85","85","56930","56380"
"In post","2021","Undeclared","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Asian","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","SEO/HEO","Heterosexual / straight","205","200","36280","35310"
"In post","2021","Undeclared","Asian","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","SEO/HEO","Undeclared","45","40","38720","38630"
"In post","2021","Undeclared","Asian","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","AA/AO","Heterosexual / straight","150","140","25160","23500"
"In post","2021","Undeclared","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","AA/AO","Undeclared","35","30","25330","24460"
"In post","2021","Undeclared","Black","AA/AO","Unknown","105","100","29450","27490"
"In post","2021","Undeclared","Black","EO","Heterosexual / straight","175","170","29580","29290"
"In post","2021","Undeclared","Black","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","Black","EO","Unknown","30","30","32920","31180"
"In post","2021","Undeclared","Black","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","SEO/HEO","Heterosexual / straight","120","120","37320","36160"
"In post","2021","Undeclared","Black","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Black","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","AA/AO","Heterosexual / straight","65","60","23960","22080"
"In post","2021","Undeclared","Mixed","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","AA/AO","Undeclared","30","30","24100","22350"
"In post","2021","Undeclared","Mixed","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","EO","Heterosexual / straight","60","55","28650","27690"
"In post","2021","Undeclared","Mixed","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6/G7","Heterosexual / straight","45","40","58670","56350"
"In post","2021","Undeclared","Mixed","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
