"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data and Technology","Scotland","Southern Scotland","Female","65","65","40070","39190"
"In post","2021","Digital, Data and Technology","Scotland","Southern Scotland","Male","140","140","40500","38500"
"In post","2021","Digital, Data and Technology","Scotland","West Central Scotland","Female","35","35","38420","32440"
"In post","2021","Digital, Data and Technology","Scotland","West Central Scotland","Male","120","120","36870","33300"
"In post","2021","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","80","75","39860","35300"
"In post","2021","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","170","165","42240","39790"
"In post","2021","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","Female","130","125","35140","31700"
"In post","2021","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","Male","245","245","38270","36030"
"In post","2021","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Kent","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Kent","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","Female","85","80","36370","31810"
"In post","2021","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","Male","110","110","38270","35000"
"In post","2021","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Devon","Female","265","245","36290","35030"
"In post","2021","Digital, Data and Technology","South West (England)","Devon","Male","620","605","38420","38450"
"In post","2021","Digital, Data and Technology","South West (England)","Dorset and Somerset","Female","55","50","35110","33290"
"In post","2021","Digital, Data and Technology","South West (England)","Dorset and Somerset","Male","185","185","38670","35340"
"In post","2021","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","330","305","37940","35900"
"In post","2021","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","690","680","42020","40580"
"In post","2021","Digital, Data and Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","East Wales","Female","355","340","39650","37020"
"In post","2021","Digital, Data and Technology","Wales","East Wales","Male","745","735","40220","37410"
"In post","2021","Digital, Data and Technology","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","West Wales and The Valleys","Female","255","240","34270","31380"
"In post","2021","Digital, Data and Technology","Wales","West Wales and The Valleys","Male","660","650","41040","39040"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","35","35","40660","32730"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","40","40","36250","33150"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","Female","135","125","39880","38630"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","Male","160","160","44060","38630"
"In post","2021","Digital, Data and Technology","West Midlands (England)","West Midlands","Female","195","190","40460","36960"
"In post","2021","Digital, Data and Technology","West Midlands (England)","West Midlands","Male","320","315","40510","37050"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","Female","60","60","37220","34680"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","Male","95","95","40010","37910"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","Female","145","140","42640","40450"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","Male","235","235","45010","42420"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","Female","155","150","36980","31810"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","Male","205","195","38150","36500"
"In post","2021","Economics","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","Inner London - East","Female","75","70","55280","55860"
"In post","2021","Economics","London","Inner London - East","Male","130","125","55460","55650"
"In post","2021","Economics","London","Inner London - West","Female","560","540","46900","42470"
"In post","2021","Economics","London","Inner London - West","Male","975","965","46880","42020"
"In post","2021","Economics","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","Outer London - South","Female","5","5","[c]","[c]"
"In post","2021","Economics","London","Outer London - South","Male","25","25","[c]","[c]"
"In post","2021","Economics","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2021","Economics","North West (England)","Greater Manchester","Male","20","20","[c]","[c]"
"In post","2021","Economics","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Northern Ireland","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Economics","Overseas","Overseas","Female","15","10","[c]","[c]"
"In post","2021","Economics","Overseas","Overseas","Male","25","25","[c]","[c]"
"In post","2021","Economics","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Scotland","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Economics","Scotland","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Economics","Scotland","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","Economics","Scotland","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2021","Economics","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South East (England)","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Economics","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","15","[c]","[c]"
"In post","2021","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Economics","Wales","East Wales","Female","60","55","35760","29840"
"In post","2021","Economics","Wales","East Wales","Male","105","100","41630","33970"
"In post","2021","Economics","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Wales","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Economics","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","West Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Female","95","85","35230","32230"
"In post","2021","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Male","60","60","40420","37270"
"In post","2021","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","Female","20","20","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Finance","East of England","Bedfordshire and Hertfordshire","Female","65","60","42120","37640"
"In post","2021","Finance","East of England","Bedfordshire and Hertfordshire","Male","40","40","45840","37640"
"In post","2021","Finance","East of England","East Anglia","Female","80","75","32350","26800"
"In post","2021","Finance","East of England","East Anglia","Male","60","60","40720","36970"
"In post","2021","Finance","East of England","Essex","Female","95","85","32370","31810"
"In post","2021","Finance","East of England","Essex","Male","55","50","34530","31810"
"In post","2021","Finance","London","Inner London - East","Female","175","165","45210","40810"
"In post","2021","Finance","London","Inner London - East","Male","210","205","50840","47570"
"In post","2021","Finance","London","Inner London - West","Female","900","870","47810","43180"
"In post","2021","Finance","London","Inner London - West","Male","980","975","51890","49180"
"In post","2021","Finance","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
