"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Finance","London","25","25","[c]","[c]"
"In post","2021","20-29","Black","Finance","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Human Resources","London","30","30","[c]","[c]"
"In post","2021","20-29","Black","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","International Trade","London","15","15","[c]","[c]"
"In post","2021","20-29","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Legal","London","20","20","[c]","[c]"
"In post","2021","20-29","Black","Legal","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Black","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Operational Delivery","London","415","405","28380","26880"
"In post","2021","20-29","Black","Operational Delivery","Outside London","235","230","24160","22920"
"In post","2021","20-29","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Other","London","60","60","29500","27400"
"In post","2021","20-29","Black","Other","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Policy","London","245","245","35070","33570"
"In post","2021","20-29","Black","Policy","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Project Delivery","London","40","40","36620","35070"
"In post","2021","20-29","Black","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Property","London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Science and Engineering","London","30","30","[c]","[c]"
"In post","2021","20-29","Black","Science and Engineering","Outside London","30","30","[c]","[c]"
"In post","2021","20-29","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Security","London","10","10","[c]","[c]"
"In post","2021","20-29","Black","Security","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Social Research","London","5","5","[c]","[c]"
"In post","2021","20-29","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Statistics","London","15","15","[c]","[c]"
"In post","2021","20-29","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Tax","London","25","25","[c]","[c]"
"In post","2021","20-29","Black","Tax","Outside London","35","35","26420","25560"
"In post","2021","20-29","Black","Unknown","London","445","445","31270","31060"
"In post","2021","20-29","Black","Unknown","Outside London","235","230","26650","27570"
"In post","2021","20-29","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Economics","London","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Finance","London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Legal","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Delivery","London","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Delivery","Outside London","35","35","24390","24130"
"In post","2021","20-29","Chinese","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Other","London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Policy","London","40","40","40380","38810"
"In post","2021","20-29","Chinese","Policy","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Project Delivery","London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Tax","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","London","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Commercial","London","5","5","[c]","[c]"
"In post","2021","20-29","Mixed","Commercial","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Communications","London","25","25","[c]","[c]"
"In post","2021","20-29","Mixed","Communications","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Digital, Data and Technology","London","25","25","[c]","[c]"
"In post","2021","20-29","Mixed","Digital, Data and Technology","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Economics","London","55","55","39850","35070"
"In post","2021","20-29","Mixed","Economics","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Finance","London","15","15","[c]","[c]"
