"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","East Midlands (England)","Male","420","[c]","24860","22850"
"New entrant CS","2021","No function","East of England","Female","670","[c]","24540","22850"
"New entrant CS","2021","No function","East of England","Male","460","[c]","27240","25380"
"New entrant CS","2021","No function","London","Female","3895","[c]","33470","30720"
"New entrant CS","2021","No function","London","Male","2770","[c]","35580","32320"
"New entrant CS","2021","No function","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Female","460","[c]","23770","21590"
"New entrant CS","2021","No function","North East (England)","Male","300","[c]","23870","22350"
"New entrant CS","2021","No function","North West (England)","Female","1200","[c]","24390","21160"
"New entrant CS","2021","No function","North West (England)","Male","880","[c]","25330","22350"
"New entrant CS","2021","No function","Northern Ireland","Female","120","[c]","23140","20140"
"New entrant CS","2021","No function","Northern Ireland","Male","120","[c]","23050","20140"
"New entrant CS","2021","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Female","475","[c]","23120","20810"
"New entrant CS","2021","No function","Scotland","Male","410","[c]","24340","20810"
"New entrant CS","2021","No function","South East (England)","Female","1075","[c]","25210","23050"
"New entrant CS","2021","No function","South East (England)","Male","865","[c]","26800","25850"
"New entrant CS","2021","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Female","965","[c]","26600","22920"
"New entrant CS","2021","No function","South West (England)","Male","725","[c]","27720","22920"
"New entrant CS","2021","No function","Unknown","Female","75","[c]","30320","28000"
"New entrant CS","2021","No function","Unknown","Male","60","[c]","33120","28000"
"New entrant CS","2021","No function","Wales","Female","805","[c]","22770","21140"
"New entrant CS","2021","No function","Wales","Male","575","[c]","23030","21590"
"New entrant CS","2021","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Midlands (England)","Female","985","[c]","24950","22850"
"New entrant CS","2021","No function","West Midlands (England)","Male","670","[c]","26600","22850"
"New entrant CS","2021","No function","Yorkshire and The Humber","Female","870","[c]","26860","22920"
"New entrant CS","2021","No function","Yorkshire and The Humber","Male","710","[c]","26930","22850"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Male","30","[c]","34100","33300"
"New entrant CS","2021","Project Delivery","London","Female","210","[c]","40470","34710"
"New entrant CS","2021","Project Delivery","London","Male","170","[c]","45500","39780"
"New entrant CS","2021","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Female","60","[c]","34330","30990"
"New entrant CS","2021","Project Delivery","North West (England)","Male","60","[c]","38040","33500"
"New entrant CS","2021","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Female","30","[c]","31020","28120"
"New entrant CS","2021","Project Delivery","Scotland","Male","55","[c]","32260","28000"
"New entrant CS","2021","Project Delivery","South East (England)","Female","85","[c]","31430","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Male","85","[c]","37630","40000"
"New entrant CS","2021","Project Delivery","South West (England)","Female","250","[c]","32650","30000"
"New entrant CS","2021","Project Delivery","South West (England)","Male","515","[c]","33930","30930"
"New entrant CS","2021","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Female","45","[c]","37050","36340"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Male","50","[c]","35190","33000"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Female","55","[c]","32800","29180"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Male","30","[c]","34460","35290"
"New entrant CS","2021","Property","East Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Male","55","[c]","40250","34820"
"New entrant CS","2021","Property","North East (England)","Female","60","[c]","24260","20880"
"New entrant CS","2021","Property","North East (England)","Male","45","[c]","25640","24500"
"New entrant CS","2021","Property","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Male","80","[c]","28810","25430"
"New entrant CS","2021","Property","South East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Male","40","[c]","40330","35060"
"New entrant CS","2021","Property","South West (England)","Female","65","[c]","26040","20920"
"New entrant CS","2021","Property","South West (England)","Male","65","[c]","29330","26350"
"New entrant CS","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Male","35","[c]","34730","33000"
"New entrant CS","2021","Security","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Male","40","[c]","25930","25540"
"New entrant CS","2021","Security","London","Female","45","[c]","31400","29370"
"New entrant CS","2021","Security","London","Male","75","[c]","33910","29370"
"New entrant CS","2021","Security","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Male","40","[c]","27900","23540"
"New entrant CS","2021","Security","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Male","75","[c]","23350","23540"
"New entrant CS","2021","Security","South East (England)","Female","30","[c]","24080","24040"
"New entrant CS","2021","Security","South East (England)","Male","170","[c]","28550","25540"
"New entrant CS","2021","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Male","80","[c]","25210","19560"
"New entrant CS","2021","Security","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Male","45","[c]","27220","23540"
"New entrant CS","2021","Unknown","East Midlands (England)","Female","565","[c]","26520","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Male","390","[c]","26250","27570"
"New entrant CS","2021","Unknown","East of England","Female","890","[c]","27220","27570"
"New entrant CS","2021","Unknown","East of England","Male","615","[c]","27180","27570"
"New entrant CS","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Female","2715","[c]","31920","31060"
"New entrant CS","2021","Unknown","London","Male","1815","[c]","33740","31060"
"New entrant CS","2021","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Female","770","[c]","24130","21010"
"New entrant CS","2021","Unknown","North East (England)","Male","740","[c]","24220","21010"
"New entrant CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Female","1510","[c]","25320","25000"
"New entrant CS","2021","Unknown","North West (England)","Male","1420","[c]","26610","24880"
"New entrant CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Male","45","[c]","24490","24880"
"New entrant CS","2021","Unknown","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Female","1535","[c]","29460","27570"
"New entrant CS","2021","Unknown","Scotland","Male","1055","[c]","29610","27570"
"New entrant CS","2021","Unknown","South East (England)","Female","1570","[c]","27460","27570"
"New entrant CS","2021","Unknown","South East (England)","Male","1090","[c]","26960","27570"
"New entrant CS","2021","Unknown","South West (England)","Female","890","[c]","25930","27570"
"New entrant CS","2021","Unknown","South West (England)","Male","585","[c]","27080","27570"
"New entrant CS","2021","Unknown","Unknown","Female","390","[c]","28670","27570"
"New entrant CS","2021","Unknown","Unknown","Male","265","[c]","31280","27570"
"New entrant CS","2021","Unknown","Wales","Female","495","[c]","25790","27570"
"New entrant CS","2021","Unknown","Wales","Male","390","[c]","25460","21010"
"New entrant CS","2021","Unknown","West Midlands (England)","Female","680","[c]","26900","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","Male","485","[c]","26260","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Female","1150","[c]","26190","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Male","945","[c]","26870","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated functions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
