"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Male","Heterosexual / straight","60","60","40960","39600"
"In post","2021","Asian","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Female","Heterosexual / straight","430","395","31850","31810"
"In post","2021","Asian","Tax","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Tax","Female","Undeclared","35","30","29970","30690"
"In post","2021","Asian","Tax","Female","Unknown","110","100","32290","31840"
"In post","2021","Asian","Tax","Male","Heterosexual / straight","620","600","33130","31810"
"In post","2021","Asian","Tax","Male","LGBO","30","25","[c]","[c]"
"In post","2021","Asian","Tax","Male","Undeclared","35","35","31500","30690"
"In post","2021","Asian","Tax","Male","Unknown","120","115","35090","33340"
"In post","2021","Asian","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Female","Heterosexual / straight","3620","3230","29680","27570"
"In post","2021","Asian","Unknown","Female","LGBO","80","70","28770","27570"
"In post","2021","Asian","Unknown","Female","Undeclared","310","255","27310","27570"
"In post","2021","Asian","Unknown","Female","Unknown","965","755","27070","27570"
"In post","2021","Asian","Unknown","Male","Heterosexual / straight","2805","2740","29930","27570"
"In post","2021","Asian","Unknown","Male","LGBO","70","70","32290","27570"
"In post","2021","Asian","Unknown","Male","Undeclared","145","140","28620","27570"
"In post","2021","Asian","Unknown","Male","Unknown","475","450","27210","27570"
"In post","2021","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Female","Heterosexual / straight","100","100","37590","35690"
"In post","2021","Black","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Commercial","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Commercial","Male","Heterosexual / straight","50","50","41830","40780"
"In post","2021","Black","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Female","Heterosexual / straight","60","60","38970","36530"
"In post","2021","Black","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Communications","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Black","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Black","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Female","Heterosexual / straight","140","135","40300","39410"
"In post","2021","Black","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Male","Heterosexual / straight","210","210","39980","36500"
"In post","2021","Black","Digital, Data and Technology","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Black","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Male","Heterosexual / straight","35","35","41010","35540"
"In post","2021","Black","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Female","Heterosexual / straight","210","205","38570","35430"
"In post","2021","Black","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Finance","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Finance","Male","Heterosexual / straight","130","130","42370","40460"
"In post","2021","Black","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Female","Heterosexual / straight","210","210","38010","34850"
"In post","2021","Black","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","Human Resources","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Human Resources","Male","Heterosexual / straight","45","45","39620","38630"
"In post","2021","Black","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Female","Heterosexual / straight","30","30","36080","30880"
"In post","2021","Black","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
