"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Project Delivery","Male","Heterosexual / straight","245","240","38920","36620"
"In post","2021","Black","Project Delivery","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Black","Project Delivery","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Project Delivery","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Female","Heterosexual / straight","70","70","34350","31100"
"In post","2021","Black","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Property","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Property","Male","Heterosexual / straight","45","45","39830","37820"
"In post","2021","Black","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Black","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Male","Heterosexual / straight","70","70","29300","22650"
"In post","2021","Black","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Female","Heterosexual / straight","3380","3175","30510","29320"
"In post","2021","Black","Unknown","Female","LGBO","75","70","29340","29550"
"In post","2021","Black","Unknown","Female","Undeclared","265","240","30130","29080"
"In post","2021","Black","Unknown","Female","Unknown","480","420","29060","30330"
"In post","2021","Black","Unknown","Male","Heterosexual / straight","1660","1630","30930","29290"
"In post","2021","Black","Unknown","Male","LGBO","45","45","32070","29530"
"In post","2021","Black","Unknown","Male","Undeclared","80","80","29840","28360"
"In post","2021","Black","Unknown","Male","Unknown","180","170","29730","31060"
"In post","2021","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Analysis","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Chinese","Analysis","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Chinese","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Finance","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Female","Heterosexual / straight","35","30","46540","51540"
"In post","2021","Chinese","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Legal","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Female","Heterosexual / straight","195","185","36200","32260"
