"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Property","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Outside London","Heterosexual / straight","375","355","33970","33000"
"In post","2021","Declared disabled","Property","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Property","Outside London","Undeclared","55","55","37010","33300"
"In post","2021","Declared disabled","Property","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Outside London","Heterosexual / straight","85","85","33910","30450"
"In post","2021","Declared disabled","Psychology","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","London","Heterosexual / straight","45","40","44380","40960"
"In post","2021","Declared disabled","Science and Engineering","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Outside London","Heterosexual / straight","765","735","36250","34610"
"In post","2021","Declared disabled","Science and Engineering","Outside London","LGBO","75","70","34900","29020"
"In post","2021","Declared disabled","Science and Engineering","Outside London","Undeclared","120","110","37520","36980"
"In post","2021","Declared disabled","Science and Engineering","Outside London","Unknown","95","90","35950","34840"
"In post","2021","Declared disabled","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","London","Heterosexual / straight","70","70","37630","35320"
"In post","2021","Declared disabled","Security","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Security","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Outside London","Heterosexual / straight","375","360","30040","26670"
"In post","2021","Declared disabled","Security","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Security","Outside London","Undeclared","70","70","32390","33150"
"In post","2021","Declared disabled","Security","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Declared disabled","Social Research","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Social Research","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Outside London","Heterosexual / straight","45","40","39490","37520"
"In post","2021","Declared disabled","Social Research","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Statistics","London","Heterosexual / straight","60","60","45640","41760"
"In post","2021","Declared disabled","Statistics","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Outside London","Heterosexual / straight","65","60","42020","38320"
"In post","2021","Declared disabled","Statistics","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","London","Heterosexual / straight","135","125","42660","39800"
"In post","2021","Declared disabled","Tax","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Tax","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Tax","London","Unknown","35","30","39710","36670"
"In post","2021","Declared disabled","Tax","Outside London","Heterosexual / straight","850","790","34060","31810"
"In post","2021","Declared disabled","Tax","Outside London","LGBO","105","100","32680","31810"
"In post","2021","Declared disabled","Tax","Outside London","Undeclared","110","100","35530","31810"
"In post","2021","Declared disabled","Tax","Outside London","Unknown","90","80","32640","31810"
"In post","2021","Declared disabled","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","London","Heterosexual / straight","1480","1390","37790","31060"
"In post","2021","Declared disabled","Unknown","London","LGBO","210","205","40250","34030"
"In post","2021","Declared disabled","Unknown","London","Undeclared","245","225","35600","31060"
"In post","2021","Declared disabled","Unknown","London","Unknown","205","180","32520","31060"
"In post","2021","Declared disabled","Unknown","Outside London","Heterosexual / straight","11005","9695","27510","27570"
"In post","2021","Declared disabled","Unknown","Outside London","LGBO","1165","1100","28000","27570"
"In post","2021","Declared disabled","Unknown","Outside London","Undeclared","1535","1335","26730","27570"
"In post","2021","Declared disabled","Unknown","Outside London","Unknown","1470","1240","26190","27570"
"In post","2021","Declared disabled","Unknown","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","125","120","30800","27570"
"In post","2021","Declared disabled","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","London","Heterosexual / straight","455","445","48400","44050"
"In post","2021","Declared non-disabled","Commercial","London","LGBO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","London","Undeclared","40","40","48930","45000"
"In post","2021","Declared non-disabled","Commercial","London","Unknown","45","45","40920","37610"
"In post","2021","Declared non-disabled","Commercial","Outside London","Heterosexual / straight","2345","2265","39450","36800"
"In post","2021","Declared non-disabled","Commercial","Outside London","LGBO","85","85","33870","32710"
"In post","2021","Declared non-disabled","Commercial","Outside London","Undeclared","210","195","38220","34800"
"In post","2021","Declared non-disabled","Commercial","Outside London","Unknown","285","275","41690","39650"
"In post","2021","Declared non-disabled","Commercial","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
