"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Unknown","630","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","Heterosexual / straight","125","[c]","34690","27880"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","Heterosexual / straight","190","[c]","32800","30270"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","Unknown","55","[c]","37450","34100"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","Heterosexual / straight","90","[c]","41590","39910"
"Leaver CS","2021","40-49","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Animal and Plant Health Agency","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","Unknown","35","[c]","80320","66200"
"Leaver CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Companies House","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Companies House","Unknown","[c]","[c]","[c]","[c]"
