"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Kent Thames Gateway","10","10","38040","36860"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Leeds","20","20","36780","33320"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Liverpool","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Manchester","10","10","42370","32030"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Medway","10","10","40470","40460"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Mid Lancashire","10","10","41040","49430"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","45","45","30410","27930"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","North Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Nottingham","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","South and West Derbyshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Staffordshire CC","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Suffolk","10","10","35610","31340"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Wakefield","20","20","31960","30450"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Warrington","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Warwickshire","65","60","35800","31180"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","West Surrey","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Westminster","205","200","44460","37980"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Worcestershire","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","York","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","60","55","30990","28840"
"In post","2021","Human Resources","National Crime Agency","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Lambeth","50","50","47890","43930"
"In post","2021","Human Resources","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Warrington","40","40","41630","39520"
"In post","2021","Human Resources","National Crime Agency","West Sussex (North East)","5","5","[c]","[c]"
"In post","2021","Human Resources","National Savings and Investments","Westminster","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Bristol, City of","10","10","39310","39850"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Manchester","35","35","35850","31700"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Glasgow City","15","15","33760","30950"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Coventry","10","10","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Tower Hamlets","10","10","43720","42600"
"In post","2021","Human Resources","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Planning Inspectorate","Bristol, City of","20","20","35220","34860"
"In post","2021","Human Resources","Public Health England","Barnet","10","10","37850","31340"
"In post","2021","Human Resources","Public Health England","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Lambeth","110","105","45170","40070"
"In post","2021","Human Resources","Public Health England","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Queen Elizabeth II Centre","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Registers of Scotland","City of Edinburgh","40","40","37530","36780"
"In post","2021","Human Resources","Registers of Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Courts and Tribunals Service","City of Edinburgh","35","30","34950","32890"
"In post","2021","Human Resources","Scottish Prison Service","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","City of Edinburgh","40","40","36480","33650"
"In post","2021","Human Resources","Scottish Prison Service","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Falkirk","45","45","35040","35810"
"In post","2021","Human Resources","Scottish Prison Service","Glasgow City","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Perth and Kinross and Stirling","10","10","[c]","[c]"
"In post","2021","Human Resources","Serious Fraud Office","Westminster","10","10","38980","35790"
"In post","2021","Human Resources","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","195","185","37890","32710"
"In post","2021","Human Resources","Submarine Delivery Agency","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","West Cumbria","10","10","36470","29650"
