"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Chinese","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
