"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Northumberland and Tyne and Wear","SEO/HEO","SEO","115","115","37160","38630"
"In post","2021","20-29","Northumberland and Tyne and Wear","Unknown","Unknown","55","55","24730","22920"
"In post","2021","20-29","Outer London - East and North East","AA/AO","AA","55","50","21890","23790"
"In post","2021","20-29","Outer London - East and North East","AA/AO","AO","245","245","28240","28720"
"In post","2021","20-29","Outer London - East and North East","EO","EO","310","305","31100","31060"
"In post","2021","20-29","Outer London - East and North East","SEO/HEO","HEO","10","10","35210","36650"
"In post","2021","20-29","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Outer London - East and North East","Unknown","Unknown","60","60","29270","26810"
"In post","2021","20-29","Outer London - South","AA/AO","AA","20","20","20910","22210"
"In post","2021","20-29","Outer London - South","AA/AO","AO","295","290","24000","24120"
"In post","2021","20-29","Outer London - South","EO","EO","510","505","29610","29570"
"In post","2021","20-29","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Outer London - South","G6/G7","G7","65","65","58400","59160"
"In post","2021","20-29","Outer London - South","SEO/HEO","HEO","365","365","34840","35120"
"In post","2021","20-29","Outer London - South","SEO/HEO","SEO","105","105","43120","41970"
"In post","2021","20-29","Outer London - South","Unknown","Unknown","35","35","29320","26810"
"In post","2021","20-29","Outer London - West and North West","AA/AO","AA","55","50","21300","22100"
"In post","2021","20-29","Outer London - West and North West","AA/AO","AO","350","345","27220","25630"
"In post","2021","20-29","Outer London - West and North West","EO","EO","670","665","29510","29250"
"In post","2021","20-29","Outer London - West and North West","G6/G7","G7","10","10","51730","52610"
"In post","2021","20-29","Outer London - West and North West","SEO/HEO","HEO","190","185","33360","33100"
"In post","2021","20-29","Outer London - West and North West","SEO/HEO","SEO","55","55","40320","40070"
"In post","2021","20-29","Outer London - West and North West","Unknown","Unknown","65","65","28350","26810"
"In post","2021","20-29","Overseas","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","20-29","Overseas","EO","EO","20","20","27770","26670"
"In post","2021","20-29","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Overseas","G6/G7","G7","40","40","52910","52820"
"In post","2021","20-29","Overseas","SEO/HEO","HEO","190","190","34570","33860"
"In post","2021","20-29","Overseas","SEO/HEO","SEO","35","35","42650","42060"
"In post","2021","20-29","Overseas","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Shropshire and Staffordshire","AA/AO","AA","75","75","19990","20600"
"In post","2021","20-29","Shropshire and Staffordshire","AA/AO","AO","570","560","22810","22850"
"In post","2021","20-29","Shropshire and Staffordshire","EO","EO","305","300","26870","27570"
"In post","2021","20-29","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shropshire and Staffordshire","SEO/HEO","HEO","85","85","31540","31810"
"In post","2021","20-29","Shropshire and Staffordshire","SEO/HEO","SEO","30","30","38750","38630"
"In post","2021","20-29","Shropshire and Staffordshire","Unknown","Unknown","45","45","25430","22920"
"In post","2021","20-29","South Yorkshire","AA/AO","AA","70","65","20520","20600"
"In post","2021","20-29","South Yorkshire","AA/AO","AO","555","540","22460","21430"
"In post","2021","20-29","South Yorkshire","EO","EO","375","370","26170","25040"
"In post","2021","20-29","South Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","20-29","South Yorkshire","G6/G7","G7","45","45","51430","50130"
"In post","2021","20-29","South Yorkshire","SEO/HEO","HEO","210","210","30740","30820"
"In post","2021","20-29","South Yorkshire","SEO/HEO","SEO","100","95","38210","36960"
"In post","2021","20-29","South Yorkshire","Unknown","Unknown","55","55","24670","22920"
"In post","2021","20-29","Southern Scotland","AA/AO","AA","15","15","20690","20810"
"In post","2021","20-29","Southern Scotland","AA/AO","AO","315","300","21030","20140"
"In post","2021","20-29","Southern Scotland","EO","EO","215","215","25590","26120"
"In post","2021","20-29","Southern Scotland","G6/G7","G7","15","15","45280","48500"
"In post","2021","20-29","Southern Scotland","SEO/HEO","HEO","90","90","32020","33930"
"In post","2021","20-29","Southern Scotland","SEO/HEO","SEO","55","55","36860","38500"
"In post","2021","20-29","Surrey, East and West Sussex","AA/AO","AA","50","50","21770","20600"
"In post","2021","20-29","Surrey, East and West Sussex","AA/AO","AO","510","500","25800","24370"
"In post","2021","20-29","Surrey, East and West Sussex","EO","EO","375","370","27540","27570"
"In post","2021","20-29","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Surrey, East and West Sussex","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","20-29","Surrey, East and West Sussex","SEO/HEO","HEO","70","70","31720","31990"
"In post","2021","20-29","Surrey, East and West Sussex","SEO/HEO","SEO","20","20","38120","38700"
"In post","2021","20-29","Surrey, East and West Sussex","Unknown","Unknown","75","75","24740","22920"
"In post","2021","20-29","Tees Valley and Durham","AA/AO","AA","85","80","20100","20600"
"In post","2021","20-29","Tees Valley and Durham","AA/AO","AO","755","730","22420","21430"
"In post","2021","20-29","Tees Valley and Durham","EO","EO","245","245","26850","27130"
"In post","2021","20-29","Tees Valley and Durham","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","20-29","Tees Valley and Durham","SEO/HEO","HEO","70","70","30180","29750"
"In post","2021","20-29","Tees Valley and Durham","SEO/HEO","SEO","25","25","37950","36780"
"In post","2021","20-29","Tees Valley and Durham","Unknown","Unknown","50","50","24480","22920"
"In post","2021","20-29","Unknown","AA/AO","AO","45","45","21460","21010"
"In post","2021","20-29","Unknown","EO","EO","100","95","27360","27570"
"In post","2021","20-29","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","G6/G7","G7","20","20","54010","54700"
"In post","2021","20-29","Unknown","SEO/HEO","HEO","330","330","30610","30410"
"In post","2021","20-29","Unknown","SEO/HEO","SEO","25","25","39200","40000"
"In post","2021","20-29","Unknown","Unknown","Unknown","375","375","28960","28980"
"In post","2021","20-29","West Central Scotland","AA/AO","AA","290","280","20310","20060"
"In post","2021","20-29","West Central Scotland","AA/AO","AO","955","910","21900","21010"
"In post","2021","20-29","West Central Scotland","EO","EO","705","700","26430","26160"
"In post","2021","20-29","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Central Scotland","G6/G7","G7","35","35","49990","52480"
"In post","2021","20-29","West Central Scotland","SEO/HEO","HEO","320","315","32090","31810"
"In post","2021","20-29","West Central Scotland","SEO/HEO","SEO","120","120","38860","38540"
"In post","2021","20-29","West Central Scotland","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","West Midlands","AA/AO","AA","65","65","18820","18880"
"In post","2021","20-29","West Midlands","AA/AO","AO","945","915","20810","20140"
"In post","2021","20-29","West Midlands","EO","EO","905","895","26100","25560"
"In post","2021","20-29","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Midlands","G6/G7","G7","65","65","51370","52580"
"In post","2021","20-29","West Midlands","SEO/HEO","HEO","405","400","31060","31000"
"In post","2021","20-29","West Midlands","SEO/HEO","SEO","120","120","37470","36780"
"In post","2021","20-29","West Midlands","Unknown","Unknown","125","120","24400","22920"
"In post","2021","20-29","West Wales and The Valleys","AA/AO","AA","180","160","18310","18060"
"In post","2021","20-29","West Wales and The Valleys","AA/AO","AO","970","930","21790","21590"
"In post","2021","20-29","West Wales and The Valleys","EO","EO","415","410","27180","27570"
"In post","2021","20-29","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Wales and The Valleys","SEO/HEO","HEO","95","95","32380","31040"
"In post","2021","20-29","West Wales and The Valleys","SEO/HEO","SEO","30","30","41620","40540"
"In post","2021","20-29","West Wales and The Valleys","Unknown","Unknown","85","85","24510","22920"
"In post","2021","20-29","West Yorkshire","AA/AO","AA","100","100","20040","20600"
"In post","2021","20-29","West Yorkshire","AA/AO","AO","1205","1180","21720","21010"
"In post","2021","20-29","West Yorkshire","EO","EO","1015","1005","26000","25560"
"In post","2021","20-29","West Yorkshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","20-29","West Yorkshire","G6/G7","G7","100","100","50940","51780"
"In post","2021","20-29","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Yorkshire","SEO/HEO","HEO","540","535","30600","31260"
"In post","2021","20-29","West Yorkshire","SEO/HEO","SEO","150","145","36980","36820"
"In post","2021","20-29","West Yorkshire","Unknown","Unknown","95","95","24460","22920"
"In post","2021","30-39","Bedfordshire and Hertfordshire","AA/AO","AA","35","30","21010","21340"
"In post","2021","30-39","Bedfordshire and Hertfordshire","AA/AO","AO","205","195","25890","24990"
"In post","2021","30-39","Bedfordshire and Hertfordshire","EO","EO","270","260","28760","29290"
"In post","2021","30-39","Bedfordshire and Hertfordshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","30-39","Bedfordshire and Hertfordshire","G6/G7","G7","70","65","54880","53860"
"In post","2021","30-39","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bedfordshire and Hertfordshire","SEO/HEO","HEO","135","130","34530","33300"
"In post","2021","30-39","Bedfordshire and Hertfordshire","SEO/HEO","SEO","95","90","42640","41950"
"In post","2021","30-39","Bedfordshire and Hertfordshire","Unknown","Unknown","85","75","29330","30210"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","75","70","20790","21180"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","635","615","27910","27680"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","455","435","29720","27810"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","15","15","67350","64970"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","110","105","54760","53620"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","245","235","34270","33390"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","190","185","41270","40580"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","110","100","30540","32650"
"In post","2021","30-39","Cheshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","30-39","Cheshire","AA/AO","AO","210","200","23590","22850"
"In post","2021","30-39","Cheshire","EO","EO","340","330","30160","28840"
"In post","2021","30-39","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cheshire","G6/G7","G7","30","30","52120","48990"
"In post","2021","30-39","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cheshire","SEO/HEO","HEO","145","140","36280","36740"
"In post","2021","30-39","Cheshire","SEO/HEO","SEO","55","55","42850","45480"
"In post","2021","30-39","Cheshire","Unknown","Unknown","45","45","29740","31420"
"In post","2021","30-39","Cornwall and Isles of Scilly","AA/AO","AA","10","10","19370","19560"
"In post","2021","30-39","Cornwall and Isles of Scilly","AA/AO","AO","105","90","21250","21010"
"In post","2021","30-39","Cornwall and Isles of Scilly","EO","EO","90","85","27270","27570"
"In post","2021","30-39","Cornwall and Isles of Scilly","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","30-39","Cornwall and Isles of Scilly","SEO/HEO","HEO","10","10","32700","31990"
"In post","2021","30-39","Cornwall and Isles of Scilly","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Cornwall and Isles of Scilly","Unknown","Unknown","10","10","29650","26570"
"In post","2021","30-39","Cumbria","AA/AO","AA","10","10","19610","20080"
"In post","2021","30-39","Cumbria","AA/AO","AO","155","130","22220","21050"
"In post","2021","30-39","Cumbria","EO","EO","85","75","25340","25190"
"In post","2021","30-39","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cumbria","SEO/HEO","HEO","30","25","31730","30230"
"In post","2021","30-39","Cumbria","SEO/HEO","SEO","20","20","38320","37230"
"In post","2021","30-39","Cumbria","Unknown","Unknown","55","55","38440","38390"
"In post","2021","30-39","Derbyshire and Nottinghamshire","AA/AO","AA","45","45","20070","20600"
"In post","2021","30-39","Derbyshire and Nottinghamshire","AA/AO","AO","675","615","22580","21010"
"In post","2021","30-39","Derbyshire and Nottinghamshire","EO","EO","705","660","26350","26330"
"In post","2021","30-39","Derbyshire and Nottinghamshire","G6/G7","G6","20","20","62520","62790"
"In post","2021","30-39","Derbyshire and Nottinghamshire","G6/G7","G7","155","150","52630","52580"
"In post","2021","30-39","Derbyshire and Nottinghamshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Derbyshire and Nottinghamshire","SEO/HEO","HEO","485","465","31590","31810"
"In post","2021","30-39","Derbyshire and Nottinghamshire","SEO/HEO","SEO","250","240","39980","38630"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Unknown","Unknown","125","110","29570","30210"
"In post","2021","30-39","Devon","AA/AO","AA","80","75","19690","19560"
"In post","2021","30-39","Devon","AA/AO","AO","485","430","22790","21050"
"In post","2021","30-39","Devon","EO","EO","425","395","27270","27570"
"In post","2021","30-39","Devon","G6/G7","G6","15","15","61150","60620"
"In post","2021","30-39","Devon","G6/G7","G7","110","105","49850","48080"
"In post","2021","30-39","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Devon","SEO/HEO","HEO","295","280","33670","32810"
"In post","2021","30-39","Devon","SEO/HEO","SEO","325","310","40650","39750"
"In post","2021","30-39","Devon","Unknown","Unknown","65","60","30300","30210"
"In post","2021","30-39","Dorset and Somerset","AA/AO","AA","45","40","20000","20600"
"In post","2021","30-39","Dorset and Somerset","AA/AO","AO","240","230","23750","22350"
"In post","2021","30-39","Dorset and Somerset","EO","EO","230","215","26850","27250"
"In post","2021","30-39","Dorset and Somerset","G6/G7","G7","20","15","55830","53720"
"In post","2021","30-39","Dorset and Somerset","SEO/HEO","HEO","190","185","32690","33290"
"In post","2021","30-39","Dorset and Somerset","SEO/HEO","SEO","85","80","41520","42510"
"In post","2021","30-39","Dorset and Somerset","Unknown","Unknown","45","40","28290","30210"
"In post","2021","30-39","East Anglia","AA/AO","AA","120","110","20120","20600"
"In post","2021","30-39","East Anglia","AA/AO","AO","825","755","24920","23240"
"In post","2021","30-39","East Anglia","EO","EO","520","480","27380","27570"
"In post","2021","30-39","East Anglia","G6/G7","G6","20","15","64930","64400"
"In post","2021","30-39","East Anglia","G6/G7","G7","90","85","52200","50730"
"In post","2021","30-39","East Anglia","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","East Anglia","SEO/HEO","HEO","390","380","31800","31410"
"In post","2021","30-39","East Anglia","SEO/HEO","SEO","225","220","40290","40000"
"In post","2021","30-39","East Anglia","Unknown","Unknown","105","100","29310","30210"
"In post","2021","30-39","East Wales","AA/AO","AA","55","55","19660","20070"
"In post","2021","30-39","East Wales","AA/AO","AO","1075","985","21670","21010"
"In post","2021","30-39","East Wales","EO","EO","1375","1305","26350","25690"
"In post","2021","30-39","East Wales","G6/G7","G6","80","75","64300","64670"
"In post","2021","30-39","East Wales","G6/G7","G7","480","465","53400","52580"
"In post","2021","30-39","East Wales","SCS level","SCS level","20","20","75870","75110"
"In post","2021","30-39","East Wales","SEO/HEO","HEO","1055","1015","32330","31810"
