"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Berkshire","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Birmingham","95","95","29730","28130"
"In post","2021","Asian","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Bradford","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Camden and City of London","160","155","34290","32520"
"In post","2021","Asian","Counter Fraud","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Croydon","50","50","35120","29570"
"In post","2021","Asian","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Ealing","10","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Greater Manchester South West","30","30","31180","29750"
"In post","2021","Asian","Counter Fraud","Hackney and Newham","20","20","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Leeds","75","70","29240","25560"
"In post","2021","Asian","Counter Fraud","Leicester","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Manchester","25","20","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Nottingham","35","35","30250","31810"
"In post","2021","Asian","Counter Fraud","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Solihull","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Westminster","25","25","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Birmingham","75","70","21410","20140"
"In post","2021","Asian","Debt","Bradford","55","45","21460","20140"
"In post","2021","Asian","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Asian","Debt","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Asian","Debt","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","Asian","Debt","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Croydon","35","35","26540","25630"
"In post","2021","Asian","Debt","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Ealing","15","10","[c]","[c]"
"In post","2021","Asian","Debt","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Hackney and Newham","60","50","25980","25630"
"In post","2021","Asian","Debt","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Debt","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Leeds","5","5","[c]","[c]"
"In post","2021","Asian","Debt","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Nottingham","20","20","[c]","[c]"
"In post","2021","Asian","Debt","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","South Lanarkshire","10","5","[c]","[c]"
"In post","2021","Asian","Debt","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Tower Hamlets","15","15","[c]","[c]"
"In post","2021","Asian","Debt","Tyneside","10","10","[c]","[c]"
"In post","2021","Asian","Debt","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Barnet","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Berkshire","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Birmingham","35","35","35540","32000"
"In post","2021","Asian","Digital, Data & Technology","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bradford","45","40","33710","31810"
"In post","2021","Asian","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Camden and City of London","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Coventry","45","40","39480","36780"
"In post","2021","Asian","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Devon CC","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Hounslow and Richmond upon Thames","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
