"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS level","Male","Heterosexual / straight","165","165","85000","75720"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Heterosexual / straight","1540","1465","37380","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","LGBO","140","140","36840","33670"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Undeclared","185","175","37370","35640"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Unknown","840","790","36920","37420"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Heterosexual / straight","1385","1360","38560","39120"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","LGBO","145","140","37880","39820"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Undeclared","210","205","39270","39880"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","Unknown","1270","1240","38080","39490"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Female","Heterosexual / straight","85","80","27460","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Male","Heterosexual / straight","45","45","27170","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Female","Heterosexual / straight","305","295","58240","54590"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Female","Unknown","55","50","58190","57800"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Male","Heterosexual / straight","260","260","59180","58600"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Male","LGBO","55","55","58790","59420"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Male","Unknown","50","50","59640","57730"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","Heterosexual / straight","55","50","86450","75500"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","Heterosexual / straight","45","45","87090","78660"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","Heterosexual / straight","250","250","37090","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","LGBO","40","40","35030","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","Unknown","40","40","36520","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","Heterosexual / straight","200","200","37360","34280"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","LGBO","35","35","35850","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","Unknown","55","55","37670","34960"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Female","Heterosexual / straight","55","50","21610","21000"
"In post","2021","Department for Education","AA/AO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","EO","Female","Heterosexual / straight","415","390","26700","26000"
"In post","2021","Department for Education","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Department for Education","EO","Female","Undeclared","30","30","27470","26000"
"In post","2021","Department for Education","EO","Female","Unknown","115","110","26780","26000"
"In post","2021","Department for Education","EO","Male","Heterosexual / straight","250","250","26430","25000"
"In post","2021","Department for Education","EO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Department for Education","EO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Education","EO","Male","Unknown","70","70","26900","26000"
"In post","2021","Department for Education","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","G6/G7","Female","Heterosexual / straight","1150","1085","55990","53760"
"In post","2021","Department for Education","G6/G7","Female","LGBO","65","65","55860","53760"
"In post","2021","Department for Education","G6/G7","Female","Undeclared","105","105","56840","54180"
"In post","2021","Department for Education","G6/G7","Female","Unknown","300","285","56290","53760"
"In post","2021","Department for Education","G6/G7","Male","Heterosexual / straight","845","835","57110","54400"
"In post","2021","Department for Education","G6/G7","Male","LGBO","70","70","56830","54160"
"In post","2021","Department for Education","G6/G7","Male","Undeclared","105","100","56370","53760"
"In post","2021","Department for Education","G6/G7","Male","Unknown","245","240","56930","54400"
"In post","2021","Department for Education","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS level","Female","Heterosexual / straight","125","115","81330","74100"
"In post","2021","Department for Education","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Education","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Education","SCS level","Female","Unknown","35","30","90340","81790"
"In post","2021","Department for Education","SCS level","Male","Heterosexual / straight","90","90","84650","76330"
"In post","2021","Department for Education","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Education","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Education","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Education","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SEO/HEO","Female","Heterosexual / straight","1565","1480","35520","36500"
"In post","2021","Department for Education","SEO/HEO","Female","LGBO","100","95","35810","36500"
"In post","2021","Department for Education","SEO/HEO","Female","Undeclared","145","135","35570","36500"
"In post","2021","Department for Education","SEO/HEO","Female","Unknown","375","355","35860","36500"
"In post","2021","Department for Education","SEO/HEO","Male","Heterosexual / straight","985","980","35620","36500"
"In post","2021","Department for Education","SEO/HEO","Male","LGBO","100","100","35440","36500"
"In post","2021","Department for Education","SEO/HEO","Male","Undeclared","105","105","36650","36960"
"In post","2021","Department for Education","SEO/HEO","Male","Unknown","290","285","36030","36500"
"In post","2021","Department for Education","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Male","Heterosexual / straight","5","5","[c]","[c]"
