"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Ministry of Justice","Female","55","55","31590","31190"
"In post","2021","20-29","Commercial","Ministry of Justice","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Other Cabinet Office Agencies","Female","30","30","29740","27770"
"In post","2021","20-29","Commercial","Other Cabinet Office Agencies","Male","40","40","27070","27770"
"In post","2021","20-29","Commercial","Scottish Government","Female","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Scottish Government","Male","15","10","[c]","[c]"
"In post","2021","20-29","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","Female","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","Male","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Cabinet Office","Female","70","70","36590","34550"
"In post","2021","20-29","Communications","Cabinet Office","Male","45","45","35380","34600"
"In post","2021","20-29","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Female","30","30","37020","38620"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","Male","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for Education","Female","65","65","31670","29360"
"In post","2021","20-29","Communications","Department for Education","Male","25","25","[c]","[c]"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Female","40","40","32620","32560"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Male","20","20","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2021","20-29","Communications","Department for Transport","Female","40","40","33070","31040"
"In post","2021","20-29","Communications","Department for Transport","Male","20","20","[c]","[c]"
"In post","2021","20-29","Communications","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department of Health and Social Care","Female","50","50","32690","32650"
"In post","2021","20-29","Communications","Department of Health and Social Care","Male","35","35","34750","32790"
"In post","2021","20-29","Communications","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Revenue and Customs","Female","540","535","27010","25560"
"In post","2021","20-29","Communications","HM Revenue and Customs","Male","650","645","27290","25560"
"In post","2021","20-29","Communications","HM Treasury","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","HM Treasury","Male","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Defence","Female","60","60","31400","28650"
"In post","2021","20-29","Communications","Ministry of Defence","Male","40","40","31240","26670"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","Female","20","20","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","Male","20","20","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Justice","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Justice","Male","15","15","[c]","[c]"
"In post","2021","20-29","Communications","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2021","20-29","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","The National Archives","Female","5","5","[c]","[c]"
"In post","2021","20-29","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","United Kingdom Statistics Authority","Female","15","15","[c]","[c]"
"In post","2021","20-29","Communications","United Kingdom Statistics Authority","Male","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Attorney General's Departments","Female","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Cabinet Office","Female","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Cabinet Office","Male","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Female","465","460","29320","25560"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Male","550","545","29370","25560"
"In post","2021","20-29","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","HM Revenue and Customs","Female","495","475","21090","20140"
"In post","2021","20-29","Debt","HM Revenue and Customs","Male","560","555","21210","20140"
"In post","2021","20-29","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","Female","15","15","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","Female","95","95","39520","35590"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","Male","110","110","42970","40600"
"In post","2021","20-29","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","65","65","29950","27490"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","130","130","30690","31580"
"In post","2021","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Education","Female","45","45","36850","36500"
