"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","Outside London","G7","50","50","52000","52580"
"In post","2021","20-29","Birmingham","Outside London","HEO","265","265","31410","31810"
"In post","2021","20-29","Birmingham","Outside London","SEO","50","50","37640","37750"
"In post","2021","20-29","Birmingham","Outside London","Unknown","60","55","24320","22920"
"In post","2021","20-29","Blackburn with Darwen","Outside London","AO","15","15","21410","21010"
"In post","2021","20-29","Blackburn with Darwen","Outside London","EO","30","30","27570","27570"
"In post","2021","20-29","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Outside London","Unknown","10","10","24350","22920"
"In post","2021","20-29","Blackpool","Outside London","AO","310","305","21010","21010"
"In post","2021","20-29","Blackpool","Outside London","EO","215","210","27530","27570"
"In post","2021","20-29","Blackpool","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Outside London","HEO","35","35","31480","31990"
"In post","2021","20-29","Blackpool","Outside London","SEO","10","10","35900","35310"
"In post","2021","20-29","Blackpool","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Outside London","AO","10","10","20020","19900"
"In post","2021","20-29","Bournemouth and Poole","Outside London","EO","20","20","26970","27570"
"In post","2021","20-29","Bournemouth and Poole","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Outside London","Unknown","15","15","22500","22920"
"In post","2021","20-29","Bradford","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Outside London","AO","270","260","20250","20140"
"In post","2021","20-29","Bradford","Outside London","EO","130","130","26460","27570"
"In post","2021","20-29","Bradford","Outside London","G7","5","5","[c]","[c]"
"In post","2021","20-29","Bradford","Outside London","HEO","40","40","30100","31810"
"In post","2021","20-29","Bradford","Outside London","SEO","10","10","38630","38630"
"In post","2021","20-29","Bradford","Outside London","Unknown","25","25","24700","22920"
"In post","2021","20-29","Breckland and South Norfolk","Outside London","AA","15","15","20300","20600"
"In post","2021","20-29","Breckland and South Norfolk","Outside London","AO","65","65","24120","23970"
"In post","2021","20-29","Breckland and South Norfolk","Outside London","EO","15","15","27000","27570"
"In post","2021","20-29","Breckland and South Norfolk","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","London","AO","15","15","23590","22680"
"In post","2021","20-29","Brent","London","EO","70","70","30590","31060"
"In post","2021","20-29","Brent","London","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Brent","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","London","Unknown","15","15","27670","26810"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Outside London","AO","40","35","20430","21010"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Outside London","EO","30","30","28050","27570"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Outside London","AO","25","25","20810","20120"
"In post","2021","20-29","Brighton and Hove","Outside London","EO","40","40","27610","27570"
"In post","2021","20-29","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Outside London","Unknown","10","10","23500","22920"
"In post","2021","20-29","Bristol, City of","Outside London","AA","20","20","19250","20600"
"In post","2021","20-29","Bristol, City of","Outside London","AO","335","330","21540","21050"
"In post","2021","20-29","Bristol, City of","Outside London","EO","290","285","25820","25560"
"In post","2021","20-29","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Outside London","G7","65","65","50960","52580"
"In post","2021","20-29","Bristol, City of","Outside London","HEO","255","255","30750","31040"
"In post","2021","20-29","Bristol, City of","Outside London","SEO","85","85","37540","36520"
"In post","2021","20-29","Bristol, City of","Outside London","Unknown","45","45","23730","22920"
"In post","2021","20-29","Bromley","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","London","AO","15","15","22590","21300"
"In post","2021","20-29","Bromley","London","EO","35","35","30880","31060"
"In post","2021","20-29","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Outside London","AA","25","25","20900","21340"
"In post","2021","20-29","Buckinghamshire CC","Outside London","AO","95","95","26850","27850"
"In post","2021","20-29","Buckinghamshire CC","Outside London","EO","70","70","27760","27570"
"In post","2021","20-29","Buckinghamshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Outside London","HEO","40","40","33170","35000"
"In post","2021","20-29","Buckinghamshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Outside London","Unknown","25","25","23990","24020"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","AA","5","5","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","10","10","24360","24240"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","10","10","28570","28660"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","AO","20","15","20990","21010"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","EO","65","65","27420","27570"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","Unknown","20","15","23010","22920"
"In post","2021","20-29","Cambridgeshire CC","Outside London","AA","30","30","20320","20600"
"In post","2021","20-29","Cambridgeshire CC","Outside London","AO","200","195","25800","25850"
"In post","2021","20-29","Cambridgeshire CC","Outside London","EO","105","105","26720","26670"
"In post","2021","20-29","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Outside London","HEO","70","70","31850","33000"
"In post","2021","20-29","Cambridgeshire CC","Outside London","SEO","15","15","39580","39460"
"In post","2021","20-29","Cambridgeshire CC","Outside London","Unknown","25","25","25500","22920"
"In post","2021","20-29","Camden and City of London","London","AA","10","10","19090","19060"
"In post","2021","20-29","Camden and City of London","London","AO","155","155","22920","22680"
"In post","2021","20-29","Camden and City of London","London","EO","185","185","29150","29570"
"In post","2021","20-29","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Camden and City of London","London","G7","45","45","56540","58380"
"In post","2021","20-29","Camden and City of London","London","HEO","130","130","34950","36160"
"In post","2021","20-29","Camden and City of London","London","SEO","45","45","43060","41760"
"In post","2021","20-29","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","AA","25","25","19410","20600"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","AO","830","810","21070","20140"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","EO","695","685","26280","25560"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","G7","40","40","52120","52580"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","HEO","295","290","31670","31810"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","SEO","55","55","38830","38630"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","Unknown","40","40","24730","22920"
"In post","2021","20-29","Causeway Coast and Glens","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Outside London","AO","10","10","20680","20920"
"In post","2021","20-29","Central Bedfordshire","Outside London","EO","15","15","29050","29670"
"In post","2021","20-29","Central Bedfordshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Hampshire","Outside London","AA","25","25","19640","20080"
"In post","2021","20-29","Central Hampshire","Outside London","AO","125","125","25360","27690"
"In post","2021","20-29","Central Hampshire","Outside London","EO","115","115","25660","26350"
"In post","2021","20-29","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Hampshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","20-29","Central Hampshire","Outside London","HEO","260","260","29550","28650"
"In post","2021","20-29","Central Hampshire","Outside London","SEO","90","90","37950","37320"
"In post","2021","20-29","Central Hampshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Central Valleys","Outside London","AO","70","70","22360","22160"
"In post","2021","20-29","Central Valleys","Outside London","EO","55","55","28000","27570"
"In post","2021","20-29","Central Valleys","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Valleys","Outside London","Unknown","10","10","26640","27500"
"In post","2021","20-29","Cheshire East","Outside London","AA","15","15","20600","20600"
"In post","2021","20-29","Cheshire East","Outside London","AO","60","60","23600","22850"
"In post","2021","20-29","Cheshire East","Outside London","EO","30","25","26750","27570"
"In post","2021","20-29","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","Outside London","AO","40","40","20960","21010"
"In post","2021","20-29","Cheshire West and Chester","Outside London","EO","20","20","27450","27570"
"In post","2021","20-29","Cheshire West and Chester","Outside London","Unknown","10","10","23430","22920"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","AA","20","20","20150","20600"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","AO","140","140","24430","24440"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","EO","30","30","27630","26850"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","HEO","10","10","30170","29060"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","City of Edinburgh","Outside London","AA","180","175","21060","21150"
"In post","2021","20-29","City of Edinburgh","Outside London","AO","730","720","21910","20880"
"In post","2021","20-29","City of Edinburgh","Outside London","EO","590","585","27390","27150"
"In post","2021","20-29","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","City of Edinburgh","Outside London","G7","60","60","52270","52480"
"In post","2021","20-29","City of Edinburgh","Outside London","HEO","470","470","32400","31810"
"In post","2021","20-29","City of Edinburgh","Outside London","SEO","145","145","40150","39660"
"In post","2021","20-29","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","AA","5","5","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","AO","55","55","22820","22220"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","EO","50","50","29350","28410"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","AO","25","20","22880","23830"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","EO","10","10","27780","27570"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","Unknown","10","10","23420","22920"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","AA","10","10","18610","18760"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","AO","65","60","21170","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","EO","45","40","27410","27570"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","Outside London","AO","50","45","21300","21010"
"In post","2021","20-29","Coventry","Outside London","EO","150","150","26440","26000"
"In post","2021","20-29","Coventry","Outside London","G7","15","15","49620","49860"
"In post","2021","20-29","Coventry","Outside London","HEO","120","120","30350","29730"
"In post","2021","20-29","Coventry","Outside London","SEO","65","65","37300","36780"
"In post","2021","20-29","Coventry","Outside London","Unknown","10","10","26700","27020"
"In post","2021","20-29","Croydon","London","AA","20","20","21370","22210"
"In post","2021","20-29","Croydon","London","AO","255","250","24120","24120"
"In post","2021","20-29","Croydon","London","EO","415","415","29230","28950"
"In post","2021","20-29","Croydon","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Croydon","London","G7","65","65","58400","59160"
