"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","G7","Unknown","145","130","64820","58250"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","HEO","Heterosexual / straight","4470","4345","34690","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","HEO","LGBO","130","125","34720","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","HEO","Undeclared","800","770","35300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","HEO","Unknown","400","380","35190","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SCS level","Heterosexual / straight","100","100","85710","78740"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SEO","Heterosexual / straight","2760","2680","42510","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SEO","LGBO","80","80","41400","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SEO","Undeclared","490","470","42530","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","SEO","Unknown","230","225","42420","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","Unknown","Heterosexual / straight","260","255","42030","40620"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","Unknown","Undeclared","40","40","49380","44430"
"In post","2021","Ministry of Defence (excl. agencies)","Outside London","Unknown","Unknown","40","40","38910","37320"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","EO","Heterosexual / straight","80","80","28150","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G7","Heterosexual / straight","45","45","62950","58130"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","HEO","Heterosexual / straight","140","140","35620","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","HEO","Unknown","185","185","43190","43070"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SEO","Heterosexual / straight","90","90","45390","42100"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","Heterosexual / straight","60","55","28550","27370"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","Heterosexual / straight","145","145","29290","27850"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","Heterosexual / straight","180","175","65890","64090"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","Unknown","20","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","Heterosexual / straight","455","440","54600","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","LGBO","50","50","54420","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","Undeclared","45","45","54970","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","Heterosexual / straight","290","285","34120","33210"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","LGBO","30","30","33230","33210"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","Undeclared","35","35","35200","33960"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","Heterosexual / straight","100","95","84450","76870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","Heterosexual / straight","215","215","40830","39600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","Undeclared","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
