"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","AA/AO","Female","60","60","23910","23660"
"In post","2021","Declared disabled","Policy","AA/AO","Male","35","30","23790","23830"
"In post","2021","Declared disabled","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","EO","Female","170","165","28190","28040"
"In post","2021","Declared disabled","Policy","EO","Male","125","125","28830","28670"
"In post","2021","Declared disabled","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","G6/G7","Female","465","445","58090","57110"
"In post","2021","Declared disabled","Policy","G6/G7","Male","410","405","58330","57430"
"In post","2021","Declared disabled","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","SCS level","Female","50","50","84670","77380"
"In post","2021","Declared disabled","Policy","SCS level","Male","55","55","88050","77730"
"In post","2021","Declared disabled","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","SEO/HEO","Female","640","620","36510","36000"
"In post","2021","Declared disabled","Policy","SEO/HEO","Male","445","440","36880","36340"
"In post","2021","Declared disabled","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","EO","Female","140","135","26460","26670"
"In post","2021","Declared disabled","Project Delivery","EO","Male","70","65","26250","26670"
"In post","2021","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","G6/G7","Female","180","180","56420","55580"
"In post","2021","Declared disabled","Project Delivery","G6/G7","Male","155","150","58030","56290"
"In post","2021","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SEO/HEO","Female","465","440","36090","35390"
"In post","2021","Declared disabled","Project Delivery","SEO/HEO","Male","355","340","37330","38230"
"In post","2021","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","AA/AO","Female","40","35","21690","21100"
"In post","2021","Declared disabled","Property","AA/AO","Male","35","30","19180","17230"
"In post","2021","Declared disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","EO","Female","60","55","27110","26580"
"In post","2021","Declared disabled","Property","EO","Male","70","65","26920","26670"
"In post","2021","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","G6/G7","Female","35","35","57410","54540"
"In post","2021","Declared disabled","Property","G6/G7","Male","45","45","57310","57110"
"In post","2021","Declared disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SEO/HEO","Female","130","125","35530","33300"
"In post","2021","Declared disabled","Property","SEO/HEO","Male","150","145","36680","35650"
"In post","2021","Declared disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","EO","Female","35","35","26770","27230"
"In post","2021","Declared disabled","Psychology","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","SEO/HEO","Female","55","55","35880","31180"
"In post","2021","Declared disabled","Psychology","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","AA/AO","Female","60","60","22000","21570"
"In post","2021","Declared disabled","Science and Engineering","AA/AO","Male","85","85","21580","22200"
"In post","2021","Declared disabled","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","EO","Female","60","55","26790","27300"
"In post","2021","Declared disabled","Science and Engineering","EO","Male","105","100","26080","26670"
"In post","2021","Declared disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","G6/G7","Female","60","55","55090","52290"
"In post","2021","Declared disabled","Science and Engineering","G6/G7","Male","130","125","54350","53200"
"In post","2021","Declared disabled","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","SEO/HEO","Female","180","165","35440","35900"
"In post","2021","Declared disabled","Science and Engineering","SEO/HEO","Male","380","370","37170","37320"
"In post","2021","Declared disabled","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Male","45","45","41550","40900"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","AA/AO","Female","65","60","25870","20920"
"In post","2021","Declared disabled","Security","AA/AO","Male","275","265","27070","21600"
"In post","2021","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","EO","Female","35","35","28120","27380"
"In post","2021","Declared disabled","Security","EO","Male","65","65","34870","30700"
"In post","2021","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SEO/HEO","Female","40","35","38550","37890"
"In post","2021","Declared disabled","Security","SEO/HEO","Male","80","80","41300","38600"
"In post","2021","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Social Research","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","SEO/HEO","Female","55","50","36940","37020"
"In post","2021","Declared disabled","Social Research","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","EO","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","EO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","G6/G7","Female","30","25","[c]","[c]"
"In post","2021","Declared disabled","Statistics","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","SEO/HEO","Female","40","40","37270","38430"
"In post","2021","Declared disabled","Statistics","SEO/HEO","Male","50","50","37070","37020"
"In post","2021","Declared disabled","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","AA/AO","Female","85","75","20730","20140"
"In post","2021","Declared disabled","Tax","AA/AO","Male","75","75","20450","20140"
"In post","2021","Declared disabled","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","EO","Female","185","165","27060","25560"
"In post","2021","Declared disabled","Tax","EO","Male","125","115","27000","25560"
