"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","EO","Heterosexual / straight","40","40","28200","28850"
"In post","2021","Counter Fraud","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","G6/G7","Heterosexual / straight","60","55","64250","64600"
"In post","2021","Counter Fraud","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SEO/HEO","Heterosexual / straight","125","120","37860","40000"
"In post","2021","Counter Fraud","Inner London - West","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","SEO/HEO","Unknown","40","35","37620","40000"
"In post","2021","Counter Fraud","Lancashire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
