"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Yorkshire and The Humber","AA/AO","75","[c]","20580","20700"
"New entrant CS","2021","16-19","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Midlands (England)","AA/AO","470","[c]","20950","21010"
"New entrant CS","2021","20-29","East Midlands (England)","EO","310","[c]","26410","27570"
"New entrant CS","2021","20-29","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Midlands (England)","SEO/HEO","80","[c]","31570","31810"
"New entrant CS","2021","20-29","East Midlands (England)","Unknown","55","[c]","22300","22920"
"New entrant CS","2021","20-29","East of England","AA/AO","485","[c]","22790","21570"
"New entrant CS","2021","20-29","East of England","EO","400","[c]","27570","27570"
"New entrant CS","2021","20-29","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East of England","SEO/HEO","85","[c]","31640","31660"
"New entrant CS","2021","20-29","East of England","Unknown","90","[c]","22050","22920"
"New entrant CS","2021","20-29","London","AA/AO","1495","[c]","23930","23790"
"New entrant CS","2021","20-29","London","EO","2775","[c]","29090","29570"
"New entrant CS","2021","20-29","London","G6/G7","310","[c]","55250","53420"
"New entrant CS","2021","20-29","London","SCS level","10","[c]","72290","70710"
"New entrant CS","2021","20-29","London","SEO/HEO","3175","[c]","33960","33570"
"New entrant CS","2021","20-29","London","Unknown","145","[c]","25590","26810"
"New entrant CS","2021","20-29","North East (England)","AA/AO","835","[c]","20830","21010"
"New entrant CS","2021","20-29","North East (England)","EO","370","[c]","26110","25560"
"New entrant CS","2021","20-29","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North East (England)","SEO/HEO","105","[c]","31630","31810"
"New entrant CS","2021","20-29","North East (England)","Unknown","35","[c]","21860","22920"
"New entrant CS","2021","20-29","North West (England)","AA/AO","1335","[c]","20810","21010"
"New entrant CS","2021","20-29","North West (England)","EO","735","[c]","26590","27570"
"New entrant CS","2021","20-29","North West (England)","G6/G7","20","[c]","53260","52580"
"New entrant CS","2021","20-29","North West (England)","SEO/HEO","280","[c]","31660","31810"
"New entrant CS","2021","20-29","North West (England)","Unknown","55","[c]","22470","22920"
"New entrant CS","2021","20-29","Northern Ireland","AA/AO","95","[c]","20170","20140"
"New entrant CS","2021","20-29","Northern Ireland","EO","20","[c]","25190","25560"
"New entrant CS","2021","20-29","Northern Ireland","SEO/HEO","15","[c]","31230","31810"
"New entrant CS","2021","20-29","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland","AA/AO","915","[c]","20680","20140"
"New entrant CS","2021","20-29","Scotland","EO","400","[c]","26210","26160"
"New entrant CS","2021","20-29","Scotland","G6/G7","20","[c]","50330","48930"
"New entrant CS","2021","20-29","Scotland","SEO/HEO","230","[c]","32700","30650"
"New entrant CS","2021","20-29","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","South East (England)","AA/AO","945","[c]","22720","21430"
"New entrant CS","2021","20-29","South East (England)","EO","650","[c]","27080","27570"
"New entrant CS","2021","20-29","South East (England)","G6/G7","10","[c]","51330","51120"
"New entrant CS","2021","20-29","South East (England)","SEO/HEO","190","[c]","31450","30730"
"New entrant CS","2021","20-29","South East (England)","Unknown","105","[c]","22850","22920"
"New entrant CS","2021","20-29","South West (England)","AA/AO","735","[c]","20860","20920"
"New entrant CS","2021","20-29","South West (England)","EO","615","[c]","25480","26350"
"New entrant CS","2021","20-29","South West (England)","G6/G7","15","[c]","50530","49440"
"New entrant CS","2021","20-29","South West (England)","SEO/HEO","295","[c]","31460","30190"
"New entrant CS","2021","20-29","South West (England)","Unknown","115","[c]","24390","22920"
"New entrant CS","2021","20-29","Unknown","AA/AO","50","[c]","21570","21010"
"New entrant CS","2021","20-29","Unknown","EO","80","[c]","27390","27570"
"New entrant CS","2021","20-29","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","110","[c]","29920","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","AA/AO","750","[c]","20510","20550"
"New entrant CS","2021","20-29","Wales","EO","300","[c]","25850","26130"
"New entrant CS","2021","20-29","Wales","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","SEO/HEO","170","[c]","31090","29540"
"New entrant CS","2021","20-29","Wales","Unknown","35","[c]","21970","22920"
"New entrant CS","2021","20-29","West Midlands (England)","AA/AO","690","[c]","20810","20600"
"New entrant CS","2021","20-29","West Midlands (England)","EO","420","[c]","26350","27570"
"New entrant CS","2021","20-29","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","SEO/HEO","120","[c]","32490","31000"
"New entrant CS","2021","20-29","West Midlands (England)","Unknown","90","[c]","22290","22920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","AA/AO","925","[c]","20940","21010"
"New entrant CS","2021","20-29","Yorkshire and The Humber","EO","635","[c]","26260","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","G6/G7","25","[c]","51150","49860"
"New entrant CS","2021","20-29","Yorkshire and The Humber","SEO/HEO","280","[c]","30740","29690"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Unknown","60","[c]","22410","22920"
"New entrant CS","2021","30-39","East Midlands (England)","AA/AO","230","[c]","21140","21010"
"New entrant CS","2021","30-39","East Midlands (England)","EO","240","[c]","27060","27570"
"New entrant CS","2021","30-39","East Midlands (England)","G6/G7","20","[c]","56070","55000"
"New entrant CS","2021","30-39","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","SEO/HEO","70","[c]","34650","31810"
"New entrant CS","2021","30-39","East Midlands (England)","Unknown","25","[c]","22020","22920"
"New entrant CS","2021","30-39","East of England","AA/AO","255","[c]","22920","22350"
"New entrant CS","2021","30-39","East of England","EO","285","[c]","28040","27570"
"New entrant CS","2021","30-39","East of England","G6/G7","20","[c]","60270","56000"
"New entrant CS","2021","30-39","East of England","SEO/HEO","80","[c]","34110","33000"
"New entrant CS","2021","30-39","East of England","Unknown","45","[c]","21750","22920"
"New entrant CS","2021","30-39","London","AA/AO","420","[c]","25240","25110"
"New entrant CS","2021","30-39","London","EO","1045","[c]","30170","31060"
"New entrant CS","2021","30-39","London","G6/G7","740","[c]","57870","55000"
"New entrant CS","2021","30-39","London","SCS level","85","[c]","78430","73370"
"New entrant CS","2021","30-39","London","SEO/HEO","1130","[c]","37400","36800"
"New entrant CS","2021","30-39","London","Unknown","55","[c]","27150","26810"
"New entrant CS","2021","30-39","North East (England)","AA/AO","410","[c]","20930","21010"
"New entrant CS","2021","30-39","North East (England)","EO","230","[c]","26400","25560"
"New entrant CS","2021","30-39","North East (England)","G6/G7","30","[c]","54060","51380"
"New entrant CS","2021","30-39","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","SEO/HEO","90","[c]","33860","31990"
"New entrant CS","2021","30-39","North East (England)","Unknown","20","[c]","22630","22920"
"New entrant CS","2021","30-39","North West (England)","AA/AO","565","[c]","21060","21010"
"New entrant CS","2021","30-39","North West (England)","EO","495","[c]","27010","27570"
"New entrant CS","2021","30-39","North West (England)","G6/G7","95","[c]","53630","52580"
"New entrant CS","2021","30-39","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","SEO/HEO","255","[c]","34290","33720"
"New entrant CS","2021","30-39","North West (England)","Unknown","35","[c]","24480","22920"
"New entrant CS","2021","30-39","Northern Ireland","AA/AO","65","[c]","20200","20140"
"New entrant CS","2021","30-39","Northern Ireland","EO","30","[c]","26140","25230"
"New entrant CS","2021","30-39","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","SEO/HEO","15","[c]","35450","34990"
"New entrant CS","2021","30-39","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","AA/AO","485","[c]","20920","20760"
"New entrant CS","2021","30-39","Scotland","EO","315","[c]","26720","27570"
"New entrant CS","2021","30-39","Scotland","G6/G7","95","[c]","54460","50810"
"New entrant CS","2021","30-39","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","SEO/HEO","270","[c]","35480","35060"
"New entrant CS","2021","30-39","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South East (England)","AA/AO","460","[c]","23710","22850"
"New entrant CS","2021","30-39","South East (England)","EO","495","[c]","27850","27570"
"New entrant CS","2021","30-39","South East (England)","G6/G7","55","[c]","56540","53500"
"New entrant CS","2021","30-39","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South East (England)","SEO/HEO","205","[c]","34680","33390"
"New entrant CS","2021","30-39","South East (England)","Unknown","55","[c]","25980","22920"
"New entrant CS","2021","30-39","South West (England)","AA/AO","335","[c]","21580","21010"
"New entrant CS","2021","30-39","South West (England)","EO","355","[c]","26820","27570"
"New entrant CS","2021","30-39","South West (England)","G6/G7","75","[c]","56500","54000"
"New entrant CS","2021","30-39","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West (England)","SEO/HEO","375","[c]","35470","35900"
"New entrant CS","2021","30-39","South West (England)","Unknown","55","[c]","31070","28750"
"New entrant CS","2021","30-39","Unknown","AA/AO","20","[c]","20840","21010"
"New entrant CS","2021","30-39","Unknown","EO","50","[c]","27550","27570"
"New entrant CS","2021","30-39","Unknown","G6/G7","15","[c]","55200","54850"
"New entrant CS","2021","30-39","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","35","[c]","33930","34030"
"New entrant CS","2021","30-39","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales","AA/AO","335","[c]","20680","20600"
"New entrant CS","2021","30-39","Wales","EO","205","[c]","26200","27570"
"New entrant CS","2021","30-39","Wales","G6/G7","40","[c]","56730","52840"
"New entrant CS","2021","30-39","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales","SEO/HEO","180","[c]","34750","35570"
"New entrant CS","2021","30-39","Wales","Unknown","20","[c]","22240","22920"
"New entrant CS","2021","30-39","West Midlands (England)","AA/AO","285","[c]","20910","20920"
"New entrant CS","2021","30-39","West Midlands (England)","EO","310","[c]","26910","27570"
"New entrant CS","2021","30-39","West Midlands (England)","G6/G7","50","[c]","55610","51680"
"New entrant CS","2021","30-39","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands (England)","SEO/HEO","170","[c]","35600","35900"
"New entrant CS","2021","30-39","West Midlands (England)","Unknown","40","[c]","22480","22920"
"New entrant CS","2021","30-39","Yorkshire and The Humber","AA/AO","320","[c]","21050","21010"
"New entrant CS","2021","30-39","Yorkshire and The Humber","EO","365","[c]","27000","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","G6/G7","75","[c]","54710","52050"
"New entrant CS","2021","30-39","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Yorkshire and The Humber","SEO/HEO","230","[c]","33550","31990"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Unknown","25","[c]","22760","22920"
"New entrant CS","2021","40-49","East Midlands (England)","AA/AO","135","[c]","20970","21010"
"New entrant CS","2021","40-49","East Midlands (England)","EO","170","[c]","27320","27570"
"New entrant CS","2021","40-49","East Midlands (England)","G6/G7","25","[c]","57230","52290"
"New entrant CS","2021","40-49","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Midlands (England)","SEO/HEO","85","[c]","35470","33180"
"New entrant CS","2021","40-49","East Midlands (England)","Unknown","15","[c]","24600","22920"
"New entrant CS","2021","40-49","East of England","AA/AO","190","[c]","22470","21500"
"New entrant CS","2021","40-49","East of England","EO","270","[c]","28080","27570"
"New entrant CS","2021","40-49","East of England","G6/G7","20","[c]","60990","53100"
"New entrant CS","2021","40-49","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East of England","SEO/HEO","65","[c]","35600","34500"
"New entrant CS","2021","40-49","East of England","Unknown","30","[c]","21240","22920"
"New entrant CS","2021","40-49","London","AA/AO","265","[c]","25130","25110"
"New entrant CS","2021","40-49","London","EO","595","[c]","30300","31060"
"New entrant CS","2021","40-49","London","G6/G7","460","[c]","60340","57980"
"New entrant CS","2021","40-49","London","SCS level","130","[c]","94000","86000"
"New entrant CS","2021","40-49","London","SEO/HEO","515","[c]","38440","39220"
"New entrant CS","2021","40-49","London","Unknown","35","[c]","28190","26810"
"New entrant CS","2021","40-49","North East (England)","AA/AO","270","[c]","20830","21010"
"New entrant CS","2021","40-49","North East (England)","EO","145","[c]","26340","25560"
"New entrant CS","2021","40-49","North East (England)","G6/G7","30","[c]","53680","52580"
"New entrant CS","2021","40-49","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North East (England)","SEO/HEO","80","[c]","35170","35900"
"New entrant CS","2021","40-49","North East (England)","Unknown","10","[c]","26860","22920"
"New entrant CS","2021","40-49","North West (England)","AA/AO","375","[c]","20860","21010"
"New entrant CS","2021","40-49","North West (England)","EO","360","[c]","27190","27570"
"New entrant CS","2021","40-49","North West (England)","G6/G7","105","[c]","56100","53630"
"New entrant CS","2021","40-49","North West (England)","SCS level","10","[c]","89500","82500"
"New entrant CS","2021","40-49","North West (England)","SEO/HEO","160","[c]","36330","36500"
"New entrant CS","2021","40-49","North West (England)","Unknown","25","[c]","31220","22920"
"New entrant CS","2021","40-49","Northern Ireland","AA/AO","35","[c]","20280","20140"
"New entrant CS","2021","40-49","Northern Ireland","EO","15","[c]","26080","25560"
"New entrant CS","2021","40-49","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","10","[c]","35300","33150"
"New entrant CS","2021","40-49","Scotland","AA/AO","355","[c]","20920","20140"
"New entrant CS","2021","40-49","Scotland","EO","210","[c]","26980","27570"
"New entrant CS","2021","40-49","Scotland","G6/G7","105","[c]","56250","52580"
"New entrant CS","2021","40-49","Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","SEO/HEO","180","[c]","36120","35110"
"New entrant CS","2021","40-49","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South East (England)","AA/AO","295","[c]","23420","21010"
"New entrant CS","2021","40-49","South East (England)","EO","455","[c]","27900","27570"
"New entrant CS","2021","40-49","South East (England)","G6/G7","70","[c]","60280","54000"
"New entrant CS","2021","40-49","South East (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South East (England)","SEO/HEO","145","[c]","35390","35900"
"New entrant CS","2021","40-49","South East (England)","Unknown","35","[c]","27190","22920"
"New entrant CS","2021","40-49","South West (England)","AA/AO","235","[c]","21340","21010"
"New entrant CS","2021","40-49","South West (England)","EO","255","[c]","26880","27570"
"New entrant CS","2021","40-49","South West (England)","G6/G7","110","[c]","57650","54000"
"New entrant CS","2021","40-49","South West (England)","SCS level","10","[c]","86590","85750"
"New entrant CS","2021","40-49","South West (England)","SEO/HEO","280","[c]","35680","35900"
"New entrant CS","2021","40-49","South West (England)","Unknown","40","[c]","40700","39000"
"New entrant CS","2021","40-49","Unknown","AA/AO","10","[c]","21140","21010"
"New entrant CS","2021","40-49","Unknown","EO","35","[c]","27780","27570"
"New entrant CS","2021","40-49","Unknown","G6/G7","15","[c]","62060","55000"
"New entrant CS","2021","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","25","[c]","35380","34550"
"New entrant CS","2021","40-49","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wales","AA/AO","175","[c]","20600","21010"
"New entrant CS","2021","40-49","Wales","EO","110","[c]","26590","27570"
"New entrant CS","2021","40-49","Wales","G6/G7","40","[c]","55230","50500"
"New entrant CS","2021","40-49","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wales","SEO/HEO","90","[c]","36250","36030"
"New entrant CS","2021","40-49","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Midlands (England)","AA/AO","180","[c]","20980","20920"
"New entrant CS","2021","40-49","West Midlands (England)","EO","245","[c]","27110","27570"
"New entrant CS","2021","40-49","West Midlands (England)","G6/G7","65","[c]","58560","54540"
"New entrant CS","2021","40-49","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Midlands (England)","SEO/HEO","120","[c]","37140","36570"
"New entrant CS","2021","40-49","West Midlands (England)","Unknown","25","[c]","24920","22920"
"New entrant CS","2021","40-49","Yorkshire and The Humber","AA/AO","215","[c]","21490","21010"
"New entrant CS","2021","40-49","Yorkshire and The Humber","EO","280","[c]","27120","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","G6/G7","110","[c]","56450","53140"
"New entrant CS","2021","40-49","Yorkshire and The Humber","SCS level","10","[c]","83620","74500"
"New entrant CS","2021","40-49","Yorkshire and The Humber","SEO/HEO","135","[c]","35040","36500"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Unknown","10","[c]","22690","22920"
"New entrant CS","2021","50-59","East Midlands (England)","AA/AO","150","[c]","20640","20600"
"New entrant CS","2021","50-59","East Midlands (England)","EO","180","[c]","26990","27570"
"New entrant CS","2021","50-59","East Midlands (England)","G6/G7","20","[c]","58080","52230"
"New entrant CS","2021","50-59","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","SEO/HEO","50","[c]","36120","36330"
"New entrant CS","2021","50-59","East Midlands (England)","Unknown","15","[c]","23510","20690"
"New entrant CS","2021","50-59","East of England","AA/AO","190","[c]","21780","21010"
"New entrant CS","2021","50-59","East of England","EO","255","[c]","28010","27570"
"New entrant CS","2021","50-59","East of England","G6/G7","20","[c]","62900","54800"
"New entrant CS","2021","50-59","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","SEO/HEO","55","[c]","35360","34800"
"New entrant CS","2021","50-59","East of England","Unknown","20","[c]","21850","18460"
"New entrant CS","2021","50-59","London","AA/AO","230","[c]","23860","24490"
"New entrant CS","2021","50-59","London","EO","410","[c]","30220","31060"
"New entrant CS","2021","50-59","London","G6/G7","285","[c]","61230","58770"
"New entrant CS","2021","50-59","London","SCS level","85","[c]","98900","85000"
"New entrant CS","2021","50-59","London","SEO/HEO","315","[c]","38770","38890"
"New entrant CS","2021","50-59","London","Unknown","20","[c]","27860","26810"
"New entrant CS","2021","50-59","North East (England)","AA/AO","260","[c]","20730","21010"
"New entrant CS","2021","50-59","North East (England)","EO","100","[c]","26720","27570"
"New entrant CS","2021","50-59","North East (England)","G6/G7","15","[c]","55000","52360"
"New entrant CS","2021","50-59","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","SEO/HEO","35","[c]","35570","36330"
"New entrant CS","2021","50-59","North East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","AA/AO","380","[c]","20640","21010"
"New entrant CS","2021","50-59","North West (England)","EO","250","[c]","27470","27570"
"New entrant CS","2021","50-59","North West (England)","G6/G7","60","[c]","58020","57400"
"New entrant CS","2021","50-59","North West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","SEO/HEO","90","[c]","35670","36330"
"New entrant CS","2021","50-59","North West (England)","Unknown","25","[c]","28640","22920"
"New entrant CS","2021","50-59","Northern Ireland","AA/AO","25","[c]","20280","20140"
"New entrant CS","2021","50-59","Northern Ireland","EO","20","[c]","27260","25560"
"New entrant CS","2021","50-59","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","AA/AO","310","[c]","20860","20140"
"New entrant CS","2021","50-59","Scotland","EO","195","[c]","27090","27570"
"New entrant CS","2021","50-59","Scotland","G6/G7","50","[c]","60220","61010"
"New entrant CS","2021","50-59","Scotland","SCS level","10","[c]","103550","95930"
"New entrant CS","2021","50-59","Scotland","SEO/HEO","120","[c]","35900","35790"
"New entrant CS","2021","50-59","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","AA/AO","320","[c]","22300","21010"
"New entrant CS","2021","50-59","South East (England)","EO","515","[c]","28310","27570"
"New entrant CS","2021","50-59","South East (England)","G6/G7","50","[c]","58140","53500"
"New entrant CS","2021","50-59","South East (England)","SCS level","10","[c]","95070","1e+05"
"New entrant CS","2021","50-59","South East (England)","SEO/HEO","145","[c]","35730","36030"
"New entrant CS","2021","50-59","South East (England)","Unknown","35","[c]","21900","18460"
"New entrant CS","2021","50-59","South West (England)","AA/AO","225","[c]","20940","21010"
"New entrant CS","2021","50-59","South West (England)","EO","255","[c]","27110","27570"
"New entrant CS","2021","50-59","South West (England)","G6/G7","80","[c]","57000","55000"
"New entrant CS","2021","50-59","South West (England)","SCS level","10","[c]","95350","91000"
"New entrant CS","2021","50-59","South West (England)","SEO/HEO","170","[c]","36980","37000"
"New entrant CS","2021","50-59","South West (England)","Unknown","30","[c]","33530","33700"
"New entrant CS","2021","50-59","Unknown","AA/AO","20","[c]","21390","21010"
"New entrant CS","2021","50-59","Unknown","EO","40","[c]","27470","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","15","[c]","37750","37300"
"New entrant CS","2021","50-59","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales","AA/AO","160","[c]","20740","21010"
"New entrant CS","2021","50-59","Wales","EO","65","[c]","26840","27570"
"New entrant CS","2021","50-59","Wales","G6/G7","25","[c]","57490","53740"
"New entrant CS","2021","50-59","Wales","SEO/HEO","50","[c]","36600","37790"
"New entrant CS","2021","50-59","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","AA/AO","145","[c]","21230","20900"
"New entrant CS","2021","50-59","West Midlands (England)","EO","180","[c]","27420","27570"
"New entrant CS","2021","50-59","West Midlands (England)","G6/G7","45","[c]","56320","52580"
"New entrant CS","2021","50-59","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","SEO/HEO","80","[c]","36040","36020"
"New entrant CS","2021","50-59","West Midlands (England)","Unknown","15","[c]","21070","18460"
"New entrant CS","2021","50-59","Yorkshire and The Humber","AA/AO","195","[c]","21010","21010"
"New entrant CS","2021","50-59","Yorkshire and The Humber","EO","225","[c]","27330","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","G6/G7","60","[c]","58100","58040"
"New entrant CS","2021","50-59","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","SEO/HEO","120","[c]","35240","35310"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","AA/AO","25","[c]","19950","20140"
"New entrant CS","2021","60-64","East Midlands (England)","EO","25","[c]","27480","27570"
"New entrant CS","2021","60-64","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","AA/AO","35","[c]","20630","20600"
"New entrant CS","2021","60-64","East of England","EO","45","[c]","28300","27570"
"New entrant CS","2021","60-64","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","SEO/HEO","10","[c]","36390","32550"
"New entrant CS","2021","60-64","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","35","[c]","23470","24410"
"New entrant CS","2021","60-64","London","EO","50","[c]","29860","31060"
"New entrant CS","2021","60-64","London","G6/G7","40","[c]","62510","59160"
"New entrant CS","2021","60-64","London","SCS level","15","[c]","101560","104930"
"New entrant CS","2021","60-64","London","SEO/HEO","50","[c]","38730","40070"
"New entrant CS","2021","60-64","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","AA/AO","60","[c]","20820","21010"
"New entrant CS","2021","60-64","North East (England)","EO","15","[c]","26730","27570"
"New entrant CS","2021","60-64","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","AA/AO","100","[c]","20950","21010"
"New entrant CS","2021","60-64","North West (England)","EO","40","[c]","27620","27570"
"New entrant CS","2021","60-64","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","SEO/HEO","10","[c]","35950","35450"
"New entrant CS","2021","60-64","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","AA/AO","50","[c]","20860","20810"
"New entrant CS","2021","60-64","Scotland","EO","15","[c]","27190","27570"
"New entrant CS","2021","60-64","Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","SEO/HEO","15","[c]","36950","37600"
