"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Science and Engineering","West Midlands (England)","EO","15","10","[c]","[c]"
"In post","2021","Asian","Science and Engineering","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East of England","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Security","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","London","AA/AO","75","75","23930","22650"
"In post","2021","Asian","Security","London","EO","40","35","29590","29080"
"In post","2021","Asian","Security","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Asian","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","London","SEO/HEO","50","50","40190","39750"
"In post","2021","Asian","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","AA/AO","40","40","24230","19560"
"In post","2021","Asian","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Asian","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Social Research","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","London","EO","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","London","G6/G7","35","30","57850","59160"
"In post","2021","Asian","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","London","SEO/HEO","50","50","39300","40000"
"In post","2021","Asian","Statistics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Statistics","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","East Midlands (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","Asian","Tax","East Midlands (England)","EO","35","30","25830","25560"
"In post","2021","Asian","Tax","East Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Tax","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","East Midlands (England)","SEO/HEO","60","60","33540","31810"
"In post","2021","Asian","Tax","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","East of England","EO","[c]","[c]","[c]","[c]"
