"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Unknown","G6/G7","Undeclared","165","160","60030","58650"
"In post","2021","40-49","Unknown","G6/G7","Unknown","2260","2175","59560","57430"
"In post","2021","40-49","Unknown","SCS level","Heterosexual / straight","115","110","88500","83230"
"In post","2021","40-49","Unknown","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Unknown","460","450","91310","80000"
"In post","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","1480","1435","38820","38550"
"In post","2021","40-49","Unknown","SEO/HEO","LGBO","45","45","38460","37470"
"In post","2021","40-49","Unknown","SEO/HEO","Undeclared","320","310","38310","38160"
"In post","2021","40-49","Unknown","SEO/HEO","Unknown","2785","2675","37150","36820"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","40","40","39230","39860"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Unknown","510","495","37970","33800"
"In post","2021","50-59","Declared disabled","AA/AO","Heterosexual / straight","4080","3620","21970","21010"
"In post","2021","50-59","Declared disabled","AA/AO","LGBO","225","210","22690","21010"
"In post","2021","50-59","Declared disabled","AA/AO","Undeclared","715","625","21950","21010"
"In post","2021","50-59","Declared disabled","AA/AO","Unknown","655","560","22190","21010"
"In post","2021","50-59","Declared disabled","EO","Heterosexual / straight","4490","4120","27890","27570"
"In post","2021","50-59","Declared disabled","EO","LGBO","260","245","28270","27570"
"In post","2021","50-59","Declared disabled","EO","Undeclared","670","610","28100","27570"
"In post","2021","50-59","Declared disabled","EO","Unknown","575","515","28700","27570"
"In post","2021","50-59","Declared disabled","G6/G7","Heterosexual / straight","1205","1170","59320","57430"
"In post","2021","50-59","Declared disabled","G6/G7","LGBO","95","95","61850","59160"
"In post","2021","50-59","Declared disabled","G6/G7","Undeclared","180","175","60230","58990"
"In post","2021","50-59","Declared disabled","G6/G7","Unknown","120","115","59910","60020"
"In post","2021","50-59","Declared disabled","SCS level","Heterosexual / straight","130","130","95290","86810"
"In post","2021","50-59","Declared disabled","SCS level","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","SEO/HEO","Heterosexual / straight","3250","3120","37380","36460"
"In post","2021","50-59","Declared disabled","SEO/HEO","LGBO","220","215","37270","36160"
"In post","2021","50-59","Declared disabled","SEO/HEO","Undeclared","470","450","37660","36780"
"In post","2021","50-59","Declared disabled","SEO/HEO","Unknown","310","295","37100","36160"
"In post","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","625","595","32670","31420"
"In post","2021","50-59","Declared disabled","Unknown","LGBO","40","35","33790","37170"
"In post","2021","50-59","Declared disabled","Unknown","Undeclared","75","75","37120","37170"
"In post","2021","50-59","Declared disabled","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","AA/AO","Heterosexual / straight","18085","16420","22290","21010"
"In post","2021","50-59","Declared non-disabled","AA/AO","LGBO","525","495","22650","21130"
"In post","2021","50-59","Declared non-disabled","AA/AO","Undeclared","2395","2130","22190","21010"
"In post","2021","50-59","Declared non-disabled","AA/AO","Unknown","4705","4030","22440","21010"
"In post","2021","50-59","Declared non-disabled","EO","Heterosexual / straight","19075","17725","27960","27570"
"In post","2021","50-59","Declared non-disabled","EO","LGBO","565","540","28050","27570"
"In post","2021","50-59","Declared non-disabled","EO","Undeclared","2610","2415","28070","27570"
"In post","2021","50-59","Declared non-disabled","EO","Unknown","4575","4120","28190","27570"
"In post","2021","50-59","Declared non-disabled","G6/G7","Heterosexual / straight","10255","10020","60370","59150"
"In post","2021","50-59","Declared non-disabled","G6/G7","LGBO","380","370","61170","59930"
"In post","2021","50-59","Declared non-disabled","G6/G7","Undeclared","980","960","61450","59560"
"In post","2021","50-59","Declared non-disabled","G6/G7","Unknown","1435","1380","59420","58800"
"In post","2021","50-59","Declared non-disabled","SCS level","Heterosexual / straight","1535","1505","94290","86600"
"In post","2021","50-59","Declared non-disabled","SCS level","LGBO","60","60","93260","83230"
"In post","2021","50-59","Declared non-disabled","SCS level","Undeclared","120","115","93730","87070"
"In post","2021","50-59","Declared non-disabled","SCS level","Unknown","140","135","96720","86790"
"In post","2021","50-59","Declared non-disabled","SEO/HEO","Heterosexual / straight","19535","18905","37760","36780"
"In post","2021","50-59","Declared non-disabled","SEO/HEO","LGBO","555","540","37850","36620"
"In post","2021","50-59","Declared non-disabled","SEO/HEO","Undeclared","2185","2105","38370","37410"
"In post","2021","50-59","Declared non-disabled","SEO/HEO","Unknown","2675","2570","37690","36500"
"In post","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","2050","1945","34500","32700"
"In post","2021","50-59","Declared non-disabled","Unknown","LGBO","60","60","34830","37170"
"In post","2021","50-59","Declared non-disabled","Unknown","Undeclared","185","175","37360","37170"
"In post","2021","50-59","Declared non-disabled","Unknown","Unknown","105","95","35330","36880"
"In post","2021","50-59","Undeclared","AA/AO","Heterosexual / straight","1580","1460","24420","21590"
"In post","2021","50-59","Undeclared","AA/AO","LGBO","80","75","24830","21590"
"In post","2021","50-59","Undeclared","AA/AO","Undeclared","1060","980","23800","21440"
"In post","2021","50-59","Undeclared","AA/AO","Unknown","980","895","28220","31650"
"In post","2021","50-59","Undeclared","EO","Heterosexual / straight","1025","980","28710","27570"
"In post","2021","50-59","Undeclared","EO","LGBO","45","40","28790","27570"
"In post","2021","50-59","Undeclared","EO","Undeclared","1050","985","28470","27570"
"In post","2021","50-59","Undeclared","EO","Unknown","385","365","30230","29200"
"In post","2021","50-59","Undeclared","G6/G7","Heterosexual / straight","345","335","60080","58430"
"In post","2021","50-59","Undeclared","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","G6/G7","Undeclared","530","520","60040","58770"
"In post","2021","50-59","Undeclared","G6/G7","Unknown","105","100","60540","57130"
"In post","2021","50-59","Undeclared","SCS level","Heterosexual / straight","40","40","90200","85220"
"In post","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","SCS level","Undeclared","45","45","88590","82440"
"In post","2021","50-59","Undeclared","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","SEO/HEO","Heterosexual / straight","995","970","38800","37910"
"In post","2021","50-59","Undeclared","SEO/HEO","LGBO","45","45","37560","38160"
"In post","2021","50-59","Undeclared","SEO/HEO","Undeclared","1355","1310","38030","37320"
"In post","2021","50-59","Undeclared","SEO/HEO","Unknown","300","290","39520","38160"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","110","105","31310","28200"
"In post","2021","50-59","Undeclared","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Undeclared","90","90","38010","37170"
"In post","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","AA/AO","Heterosexual / straight","1185","1080","23110","21440"
"In post","2021","50-59","Unknown","AA/AO","LGBO","30","30","22630","22160"
"In post","2021","50-59","Unknown","AA/AO","Undeclared","450","390","22100","21440"
"In post","2021","50-59","Unknown","AA/AO","Unknown","3740","3360","21840","21380"
"In post","2021","50-59","Unknown","EO","Heterosexual / straight","1205","1155","30170","29350"
"In post","2021","50-59","Unknown","EO","LGBO","30","30","30120","29060"
"In post","2021","50-59","Unknown","EO","Undeclared","270","255","28820","29350"
"In post","2021","50-59","Unknown","EO","Unknown","2360","2240","29010","28130"
"In post","2021","50-59","Unknown","G6/G7","Heterosexual / straight","770","755","61010","59160"
"In post","2021","50-59","Unknown","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","G6/G7","Undeclared","145","140","61980","60220"
"In post","2021","50-59","Unknown","G6/G7","Unknown","1835","1785","60720","58850"
"In post","2021","50-59","Unknown","SCS level","Heterosexual / straight","115","110","101920","94590"
"In post","2021","50-59","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","Unknown","360","355","102160","93000"
"In post","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","1420","1375","39970","39500"
"In post","2021","50-59","Unknown","SEO/HEO","LGBO","35","35","37690","38550"
"In post","2021","50-59","Unknown","SEO/HEO","Undeclared","390","375","38660","38630"
"In post","2021","50-59","Unknown","SEO/HEO","Unknown","2550","2465","37900","37910"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","40","40","50300","48680"
"In post","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Unknown","600","590","40840","35380"
"In post","2021","60-64","Declared disabled","AA/AO","Heterosexual / straight","1615","1300","21590","21010"
"In post","2021","60-64","Declared disabled","AA/AO","LGBO","55","45","22110","21010"
"In post","2021","60-64","Declared disabled","AA/AO","Undeclared","280","220","21450","21010"
"In post","2021","60-64","Declared disabled","AA/AO","Unknown","260","200","21790","21010"
"In post","2021","60-64","Declared disabled","EO","Heterosexual / straight","1240","985","27960","27570"
"In post","2021","60-64","Declared disabled","EO","LGBO","60","50","28320","27570"
"In post","2021","60-64","Declared disabled","EO","Undeclared","260","205","28090","27570"
"In post","2021","60-64","Declared disabled","EO","Unknown","185","145","28810","27570"
"In post","2021","60-64","Declared disabled","G6/G7","Heterosexual / straight","230","200","60600","59160"
"In post","2021","60-64","Declared disabled","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2021","60-64","Declared disabled","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","SEO/HEO","Heterosexual / straight","745","620","37770","36460"
"In post","2021","60-64","Declared disabled","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","60-64","Declared disabled","SEO/HEO","Undeclared","105","90","37860","36650"
"In post","2021","60-64","Declared disabled","SEO/HEO","Unknown","65","55","36850","35560"
"In post","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","240","205","32010","30210"
"In post","2021","60-64","Declared disabled","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Undeclared","35","30","31510","28200"
"In post","2021","60-64","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","AA/AO","Heterosexual / straight","6480","5395","21700","21010"
"In post","2021","60-64","Declared non-disabled","AA/AO","LGBO","140","120","21820","21010"
"In post","2021","60-64","Declared non-disabled","AA/AO","Undeclared","935","735","21620","21010"
"In post","2021","60-64","Declared non-disabled","AA/AO","Unknown","1655","1265","22130","21010"
"In post","2021","60-64","Declared non-disabled","EO","Heterosexual / straight","5085","4105","28020","27570"
"In post","2021","60-64","Declared non-disabled","EO","LGBO","135","110","28180","27570"
"In post","2021","60-64","Declared non-disabled","EO","Undeclared","790","605","27990","27570"
"In post","2021","60-64","Declared non-disabled","EO","Unknown","1315","985","28170","27570"
"In post","2021","60-64","Declared non-disabled","G6/G7","Heterosexual / straight","1710","1515","61870","60260"
"In post","2021","60-64","Declared non-disabled","G6/G7","LGBO","45","40","62380","61010"
"In post","2021","60-64","Declared non-disabled","G6/G7","Undeclared","180","155","63340","60830"
"In post","2021","60-64","Declared non-disabled","G6/G7","Unknown","260","220","60910","59930"
"In post","2021","60-64","Declared non-disabled","SCS level","Heterosexual / straight","255","230","102780","94490"
"In post","2021","60-64","Declared non-disabled","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","SEO/HEO","Heterosexual / straight","4095","3490","38200","36780"
"In post","2021","60-64","Declared non-disabled","SEO/HEO","LGBO","70","60","38690","37900"
"In post","2021","60-64","Declared non-disabled","SEO/HEO","Undeclared","570","480","38880","37410"
"In post","2021","60-64","Declared non-disabled","SEO/HEO","Unknown","550","445","38190","36160"
"In post","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","620","545","32210","28200"
"In post","2021","60-64","Declared non-disabled","Unknown","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Unknown","Undeclared","70","60","36510","37170"
"In post","2021","60-64","Declared non-disabled","Unknown","Unknown","40","35","31390","30140"
"In post","2021","60-64","Undeclared","AA/AO","Heterosexual / straight","525","435","23320","21440"
"In post","2021","60-64","Undeclared","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","60-64","Undeclared","AA/AO","Undeclared","345","285","22370","21430"
"In post","2021","60-64","Undeclared","AA/AO","Unknown","315","225","26790","26370"
