"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Mixed","Operational Research","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Other","200","190","34260","29310"
"In post","2021","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Policy","660","650","45660","41970"
"In post","2021","Declared non-disabled","Mixed","Project Delivery","200","190","42120","38630"
"In post","2021","Declared non-disabled","Mixed","Property","70","65","34820","32520"
"In post","2021","Declared non-disabled","Mixed","Psychology","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Science and Engineering","150","145","36680","33540"
"In post","2021","Declared non-disabled","Mixed","Security","55","55","35890","35130"
"In post","2021","Declared non-disabled","Mixed","Social Research","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Statistics","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Tax","155","150","35670","31810"
"In post","2021","Declared non-disabled","Mixed","Unknown","1525","1445","31220","27570"
"In post","2021","Declared non-disabled","Mixed","Veterinarian","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Commercial","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Communications","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","60","60","41460","38900"
"In post","2021","Declared non-disabled","Other ethnicity","Economics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Finance","50","45","38920","36780"
"In post","2021","Declared non-disabled","Other ethnicity","Human Resources","35","35","34760","30990"
"In post","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","International Trade","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Legal","75","70","57840","57170"
"In post","2021","Declared non-disabled","Other ethnicity","Medicine","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Delivery","550","510","29580","26490"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Other","85","85","32310","27690"
"In post","2021","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Policy","190","185","45690","40050"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","60","60","41280","38860"
"In post","2021","Declared non-disabled","Other ethnicity","Property","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Psychology","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Science and Engineering","50","45","40960","39650"
"In post","2021","Declared non-disabled","Other ethnicity","Security","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Social Research","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Statistics","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Tax","45","40","34970","31810"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","435","405","32090","29290"
"In post","2021","Declared non-disabled","Other ethnicity","Veterinarian","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","75","75","39000","37920"
"In post","2021","Declared non-disabled","Undeclared","Communications","50","50","41180","39850"
"In post","2021","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","265","255","42960","40860"
"In post","2021","Declared non-disabled","Undeclared","Economics","40","40","53230","57620"
"In post","2021","Declared non-disabled","Undeclared","Finance","145","140","42850","39300"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","85","80","34550","33150"
"In post","2021","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Intelligence Analysis","80","75","34660","30500"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","International Trade","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","50","45","35350","33300"
"In post","2021","Declared non-disabled","Undeclared","Legal","155","145","49640","50520"
"In post","2021","Declared non-disabled","Undeclared","Medicine","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Delivery","2630","2435","29570","27370"
"In post","2021","Declared non-disabled","Undeclared","Operational Research","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Other","365","355","32970","27770"
"In post","2021","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Policy","465","450","48210","45200"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","285","275","43850","40690"
"In post","2021","Declared non-disabled","Undeclared","Property","130","120","38150","33300"
"In post","2021","Declared non-disabled","Undeclared","Psychology","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Science and Engineering","325","315","39960","39040"
"In post","2021","Declared non-disabled","Undeclared","Security","140","135","32630","31120"
"In post","2021","Declared non-disabled","Undeclared","Social Research","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Statistics","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Tax","160","150","38470","32520"
"In post","2021","Declared non-disabled","Undeclared","Unknown","3340","2940","28820","27570"
"In post","2021","Declared non-disabled","Undeclared","Veterinarian","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","90","85","39340","37400"
"In post","2021","Declared non-disabled","Unknown","Communications","70","65","40660","37690"
"In post","2021","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","45","45","41340","39490"
"In post","2021","Declared non-disabled","Unknown","Digital, Data and Technology","250","245","38020","35730"
"In post","2021","Declared non-disabled","Unknown","Economics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","110","105","38180","36430"
"In post","2021","Declared non-disabled","Unknown","Human Resources","70","70","39300","33350"
"In post","2021","Declared non-disabled","Unknown","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Intelligence Analysis","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","International Trade","50","50","47490","43060"
"In post","2021","Declared non-disabled","Unknown","Knowledge and Information Management","30","30","31590","28870"
"In post","2021","Declared non-disabled","Unknown","Legal","270","250","54410","55610"
"In post","2021","Declared non-disabled","Unknown","Medicine","45","40","42880","35210"
"In post","2021","Declared non-disabled","Unknown","Operational Delivery","3540","3235","28650","25630"
"In post","2021","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other","220","210","32370","26670"
"In post","2021","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Policy","380","365","46870","45140"
"In post","2021","Declared non-disabled","Unknown","Project Delivery","245","240","40460","38320"
"In post","2021","Declared non-disabled","Unknown","Property","195","180","37410","33250"
"In post","2021","Declared non-disabled","Unknown","Psychology","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Science and Engineering","365","340","40560","39650"
"In post","2021","Declared non-disabled","Unknown","Security","115","115","31350","28080"
"In post","2021","Declared non-disabled","Unknown","Social Research","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Statistics","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Tax","115","105","36990","32520"
"In post","2021","Declared non-disabled","Unknown","Unknown","3250","2895","29160","27570"
"In post","2021","Declared non-disabled","Unknown","Veterinarian","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","Commercial","2945","2840","41280","38200"
"In post","2021","Declared non-disabled","White","Communications","2110","2030","42110","38630"
"In post","2021","Declared non-disabled","White","Corporate Finance","95","95","47070","46080"
"In post","2021","Declared non-disabled","White","Counter Fraud","470","450","37990","35070"
"In post","2021","Declared non-disabled","White","Digital, Data and Technology","6640","6435","42720","38900"
"In post","2021","Declared non-disabled","White","Economics","1065","1035","50020","51970"
"In post","2021","Declared non-disabled","White","Finance","5085","4820","41320","37410"
"In post","2021","Declared non-disabled","White","Human Resources","4475","4225","39500","35000"
"In post","2021","Declared non-disabled","White","Inspector of Education and Training","660","645","68060","74730"
"In post","2021","Declared non-disabled","White","Intelligence Analysis","2010","1930","33970","30830"
"In post","2021","Declared non-disabled","White","Internal Audit","450","430","46440","43440"
"In post","2021","Declared non-disabled","White","International Trade","550","540","48670","50940"
"In post","2021","Declared non-disabled","White","Knowledge and Information Management","1325","1270","36820","33380"
"In post","2021","Declared non-disabled","White","Legal","6405","5945","49380","51250"
"In post","2021","Declared non-disabled","White","Medicine","1275","1140","52990","39240"
"In post","2021","Declared non-disabled","White","Operational Delivery","91630","84115","29080","26160"
"In post","2021","Declared non-disabled","White","Operational Research","690","660","45090","46080"
"In post","2021","Declared non-disabled","White","Other","12105","11605","31350","26670"
"In post","2021","Declared non-disabled","White","Planning","140","135","48240","42980"
"In post","2021","Declared non-disabled","White","Planning Inspectors","240","210","58030","58810"
"In post","2021","Declared non-disabled","White","Policy","15605","15120","49290","48370"
"In post","2021","Declared non-disabled","White","Project Delivery","9605","9305","43040","39650"
"In post","2021","Declared non-disabled","White","Property","4095","3930","37240","33300"
"In post","2021","Declared non-disabled","White","Psychology","900","860","36120","31180"
"In post","2021","Declared non-disabled","White","Science and Engineering","8015","7700","38810","37320"
"In post","2021","Declared non-disabled","White","Security","4565","4465","31120","26670"
