"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Research","East Midlands (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Operational Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Research","London","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Operational Research","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","G7","Heterosexual / straight","70","65","60470","58370"
"In post","2021","Operational Research","London","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Research","London","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Operational Research","London","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Research","London","HEO","Heterosexual / straight","70","70","35600","36160"
"In post","2021","Operational Research","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Operational Research","London","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Research","London","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Operational Research","London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Operational Research","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","SEO","Heterosexual / straight","60","55","45730","45390"
"In post","2021","Operational Research","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Research","London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Operational Research","London","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Research","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Research","North West (England)","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Research","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Operational Research","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Research","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","G7","Heterosexual / straight","185","170","49030","46130"
"In post","2021","Operational Research","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Operational Research","South East (England)","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Research","South East (England)","HEO","Heterosexual / straight","80","80","29540","28650"
"In post","2021","Operational Research","South East (England)","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Research","South East (England)","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Operational Research","South East (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Research","South East (England)","SEO","Heterosexual / straight","75","70","37840","37320"
"In post","2021","Operational Research","South East (England)","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Research","South East (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Operational Research","South East (England)","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Operational Research","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","G7","Heterosexual / straight","35","35","49750","47000"
"In post","2021","Operational Research","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Research","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Research","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Operational Research","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
