"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Female","Heterosexual / straight","160","155","64000","57710"
"In post","2021","Commercial","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Unknown","Female","Unknown","490","480","67130","63690"
"In post","2021","Commercial","Unknown","Male","Heterosexual / straight","155","150","76790","66440"
"In post","2021","Commercial","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Unknown","Male","Unknown","590","585","72830","65000"
"In post","2021","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Female","Heterosexual / straight","1325","1260","41230","37910"
"In post","2021","Communications","Communications","Female","LGBO","65","65","39550","36030"
"In post","2021","Communications","Communications","Female","Undeclared","140","130","37920","34290"
"In post","2021","Communications","Communications","Female","Unknown","475","455","41860","38600"
"In post","2021","Communications","Communications","Male","Heterosexual / straight","855","845","41200","37100"
"In post","2021","Communications","Communications","Male","LGBO","110","110","43550","41670"
"In post","2021","Communications","Communications","Male","Undeclared","115","110","37900","35690"
"In post","2021","Communications","Communications","Male","Unknown","340","335","43340","39260"
"In post","2021","Communications","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Female","Heterosexual / straight","480","435","30520","28130"
"In post","2021","Communications","Operational Delivery","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Female","Undeclared","50","45","29910","26200"
"In post","2021","Communications","Operational Delivery","Female","Unknown","210","190","28660","25560"
"In post","2021","Communications","Operational Delivery","Male","Heterosexual / straight","465","455","30560","28130"
"In post","2021","Communications","Operational Delivery","Male","LGBO","30","30","29250","29400"
"In post","2021","Communications","Operational Delivery","Male","Undeclared","45","45","29440","25560"
"In post","2021","Communications","Operational Delivery","Male","Unknown","220","215","28600","25560"
"In post","2021","Communications","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Female","Heterosexual / straight","55","55","29420","25500"
"In post","2021","Communications","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Other","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Other","Male","Heterosexual / straight","140","135","23750","20520"
"In post","2021","Communications","Other","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Other","Male","Undeclared","20","15","[c]","[c]"
"In post","2021","Communications","Other","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
