"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Inner London - East","London","15","15","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Inner London - West","London","35","35","41950","39220"
"In post","2021","Asian","Intelligence Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Outer London - South","London","20","20","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Outer London - West and North West","London","65","60","29820","29080"
"In post","2021","Asian","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Internal Audit","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Inner London - West","London","40","40","50050","49980"
"In post","2021","Asian","Internal Audit","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Inner London - West","London","80","80","44540","38540"
"In post","2021","Asian","International Trade","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","International Trade","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Inner London - East","London","20","20","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Inner London - West","London","40","35","33600","32170"
"In post","2021","Asian","Knowledge and Information Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Outer London - West and North West","London","10","10","[c]","[c]"
