"Status","Year","Disability","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Female","Heterosexual / straight","65","65","45630","43120"
"In post","2021","Declared disabled","Department for International Trade","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Male","Heterosexual / straight","60","60","45610","38540"
"In post","2021","Declared disabled","Department for International Trade","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Female","Heterosexual / straight","80","75","41540","35710"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Male","Heterosexual / straight","65","65","49820","46710"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","7640","6505","27140","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","LGBO","520","480","27680","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","Undeclared","1055","880","26380","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","Unknown","1025","825","26030","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","3375","3165","27300","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","LGBO","575","550","27520","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","Undeclared","545","510","26810","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","Unknown","490","450","26420","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","45","40","41830","38140"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","40","40","51620","44240"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","260","205","23660","21590"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Female","Undeclared","180","130","22330","21590"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","120","110","27350","21590"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Male","Undeclared","65","60","24710","21590"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","110","100","28710","26780"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Female","Undeclared","35","35","29490","26780"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","185","175","30110","26780"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Male","Undeclared","75","70","28970","26780"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Female","Heterosexual / straight","65","60","38160","36780"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Female","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Male","Heterosexual / straight","45","45","40450","37100"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
