"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","SEO/HEO","15","15","37960","38070"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","AA/AO","25","25","26080","26870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","EO","80","80","27900","27850"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","G6/G7","90","85","54620","53240"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SEO/HEO","225","220","35240","34640"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","EO","10","10","28720","27850"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","G6/G7","30","30","58270","54290"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","SEO/HEO","45","40","38850","39600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","EO","115","115","28820","27850"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","G6/G7","580","565","57000","53230"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SCS level","90","85","85700","76700"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SEO/HEO","480","470","36130","35780"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","G6/G7","50","50","54170","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","SEO/HEO","45","40","35700","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","G6/G7","20","20","57250","54900"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","EO","10","10","30380","30490"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","G6/G7","45","40","58750","55900"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","SEO/HEO","35","35","37510","38160"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","EO","25","20","24630","25350"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","SEO/HEO","75","75","36470","36760"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","G6/G7","30","30","56640","55080"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","SEO/HEO","60","60","38340","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","EO","100","95","25640","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","G6/G7","395","390","61480","60640"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SCS level","15","15","97320","93350"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SEO/HEO","335","330","38210","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","25","25","35920","34920"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","G6/G7","15","15","61040","59750"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","SEO/HEO","25","25","33060","31470"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","AA/AO","20","20","21690","22300"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","EO","95","95","26120","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","G6/G7","135","130","61430","59650"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","SCS level","20","20","94940","90050"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","SEO/HEO","255","250","39860","40480"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","AA/AO","20","20","21900","21710"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","EO","60","55","26400","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","G6/G7","130","130","61920","61260"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","SCS level","15","15","90870","86370"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","SEO/HEO","450","435","37260","35320"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","SEO/HEO","15","15","34300","34420"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","G6/G7","65","55","58760","55490"
"In post","2021","Ministry of Justice (excl. agencies)","Legal","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","AA/AO","170","165","20780","20100"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","EO","285","280","25910","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","G6/G7","220","215","55440","54710"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","SCS level","30","25","87750","78800"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","680","665","34720","34310"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","G6/G7","40","40","61210","58130"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Operational Research","SEO/HEO","50","50","37810","40470"
"In post","2021","Ministry of Justice (excl. agencies)","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","EO","10","10","27820","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Other","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Other","SEO/HEO","50","50","34870","34500"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","AA/AO","25","25","21760","22030"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","EO","70","70","26920","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","G6/G7","200","190","57060","54450"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","SCS level","40","35","82700","76540"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","SEO/HEO","345","335","35950","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","EO","25","25","24740","25890"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","G6/G7","85","80","55660","54300"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","SCS level","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Project Delivery","SEO/HEO","130","125","34870","35230"
"In post","2021","Ministry of Justice (excl. agencies)","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Property","EO","25","25","25480","24850"
"In post","2021","Ministry of Justice (excl. agencies)","Property","G6/G7","35","35","56770","54520"
"In post","2021","Ministry of Justice (excl. agencies)","Property","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Property","SEO/HEO","65","65","34330","34360"
"In post","2021","Ministry of Justice (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","G6/G7","25","25","59510","58130"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Social Research","SEO/HEO","30","30","38880","40480"
