"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","No function","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Staffordshire CC","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Sunderland","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Sunderland","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","Swansea","Female","25","20","[c]","[c]"
"In post","2021","16-19","No function","Swansea","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tyneside","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Tyneside","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Westminster","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","Westminster","Male","20","20","[c]","[c]"
"In post","2021","16-19","No function","Wiltshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Wiltshire","Male","15","15","[c]","[c]"
"In post","2021","16-19","No function","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","20","20","[c]","[c]"
"In post","2021","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","65","65","17690","17780"
"In post","2021","16-19","Project Delivery","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Ayrshire and North Ayrshire mainland","Male","10","10","[c]","[c]"
"In post","2021","16-19","Project Delivery","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Flintshire and Wrexham","Male","15","15","[c]","[c]"
"In post","2021","16-19","Project Delivery","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Plymouth","Male","10","10","[c]","[c]"
"In post","2021","16-19","Project Delivery","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Milton Keynes","Male","5","5","[c]","[c]"
"In post","2021","16-19","Property","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Blackpool","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Blackpool","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","City of Edinburgh","Male","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
