"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Intellectual Property Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","35","[c]","38860","36840"
"Leaver Dept.","2021","30-39","Valuation Office Agency","20","[c]","32330","28250"
"Leaver Dept.","2021","30-39","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Government (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Advisory, Conciliation and Arbitration Service","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Animal and Plant Health Agency","15","[c]","25540","21050"
"Leaver Dept.","2021","40-49","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cabinet Office (excl. agencies)","155","[c]","53240","54470"
"Leaver Dept.","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Criminal Injuries Compensation Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Prosecution Service","10","[c]","50470","50850"
"Leaver Dept.","2021","40-49","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Defence Equipment and Support","75","[c]","41520","39760"
"Leaver Dept.","2021","40-49","Defence Science and Technology Laboratory","15","[c]","50710","46130"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","70","[c]","55750","53600"
"Leaver Dept.","2021","40-49","Department for Digital, Culture, Media and Sport","20","[c]","59990","57720"
"Leaver Dept.","2021","40-49","Department for Education (excl. agencies)","45","[c]","52350","50630"
"Leaver Dept.","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","65","[c]","53270","51640"
"Leaver Dept.","2021","40-49","Department for International Development","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","40","[c]","55890","53840"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","25","[c]","56670","44480"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","340","[c]","30810","27570"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Licensing Agency","25","[c]","30360","26030"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","15","[c]","29540","26700"
"Leaver Dept.","2021","40-49","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","35","[c]","59560","60720"
"Leaver Dept.","2021","40-49","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","20","[c]","54900","55300"
"Leaver Dept.","2021","40-49","Health and Safety Executive","15","[c]","51930","54940"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","65","[c]","31250","22720"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","80","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","320","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","230","[c]","41660","31680"
"Leaver Dept.","2021","40-49","Insolvency Service","10","[c]","31670","25850"
"Leaver Dept.","2021","40-49","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ministry of Defence (excl. agencies)","75","[c]","42830","39510"
"Leaver Dept.","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","40","[c]","49870","51580"
"Leaver Dept.","2021","40-49","Ministry of Justice (excl. agencies)","90","[c]","52620","49910"
"Leaver Dept.","2021","40-49","National Crime Agency","15","[c]","47530","47800"
"Leaver Dept.","2021","40-49","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland Office","15","[c]","53720","45240"
"Leaver Dept.","2021","40-49","Office for Standards in Education, Children's Services and Skills","15","[c]","51540","61010"
"Leaver Dept.","2021","40-49","Office of Gas and Electricity Markets","10","[c]","54540","53870"
"Leaver Dept.","2021","40-49","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of the Public Guardian","15","[c]","23150","22570"
"Leaver Dept.","2021","40-49","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Public Health England","15","[c]","58290","60640"
"Leaver Dept.","2021","40-49","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Rural Payments Agency","20","[c]","32650","29170"
"Leaver Dept.","2021","40-49","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","UK Export Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","UK Hydrographic Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","United Kingdom Statistics Authority","25","[c]","46990","52030"
"Leaver Dept.","2021","40-49","Valuation Office Agency","20","[c]","34130","25680"
"Leaver Dept.","2021","40-49","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Welsh Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Animal and Plant Health Agency","10","[c]","26930","20740"
"Leaver Dept.","2021","50-59","Cabinet Office (excl. agencies)","85","[c]","52500","53280"
"Leaver Dept.","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","10","[c]","41020","33650"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","55","[c]","42010","35530"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","10","[c]","45910","46110"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","[c]","67550","58290"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","10","[c]","57530","43110"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","20","[c]","45860","46760"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","45","[c]","46450","47550"
"Leaver Dept.","2021","50-59","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","25","[c]","50990","51970"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","10","[c]","57390","49280"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","270","[c]","31950","27570"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","10","[c]","35240","32760"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","15","[c]","34880","26700"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","10","[c]","41600","40980"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","55","[c]","29290","21170"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","70","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","220","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","130","[c]","38880","31610"
"Leaver Dept.","2021","50-59","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence (excl. agencies)","60","[c]","44750","40290"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","20","[c]","45810","39210"
"Leaver Dept.","2021","50-59","Ministry of Justice (excl. agencies)","60","[c]","47670","46000"
"Leaver Dept.","2021","50-59","National Crime Agency","15","[c]","59690","56260"
"Leaver Dept.","2021","50-59","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of the Public Guardian","10","[c]","22490","21580"
"Leaver Dept.","2021","50-59","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Rural Payments Agency","10","[c]","30980","30540"
"Leaver Dept.","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","UK Intellectual Property Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","United Kingdom Statistics Authority","25","[c]","37940","33080"
"Leaver Dept.","2021","50-59","Valuation Office Agency","15","[c]","44510","26500"
"Leaver Dept.","2021","50-59","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions (excl. agencies)","20","[c]","29780","27570"
"Leaver Dept.","2021","60-64","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Government Legal Department","[c]","[c]","[c]","[c]"
