"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Outside London","Male","40","40","39830","36330"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Outside London","Female","425","395","54110","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Outside London","Male","175","170","55850","55850"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","Female","950","860","25870","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","Male","320","310","27670","25410"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","London","Female","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","London","Female","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Outside London","Female","50","45","37170","38180"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Outside London","Male","50","50","38030","35750"
"In post","2021","Crown Prosecution Service","Finance","London","Female","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","Outside London","Female","45","40","28670","27890"
"In post","2021","Crown Prosecution Service","Finance","Outside London","Male","30","30","32230","27050"
"In post","2021","Crown Prosecution Service","Human Resources","London","Female","30","30","47310","40590"
"In post","2021","Crown Prosecution Service","Human Resources","London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","Outside London","Female","80","75","39080","33310"
"In post","2021","Crown Prosecution Service","Human Resources","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","Legal","London","Female","460","430","58530","60710"
"In post","2021","Crown Prosecution Service","Legal","London","Male","270","265","62900","62140"
"In post","2021","Crown Prosecution Service","Legal","Outside London","Female","1485","1325","52460","53350"
"In post","2021","Crown Prosecution Service","Legal","Outside London","Male","965","935","54830","55610"
"In post","2021","Crown Prosecution Service","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Operational Delivery","London","Female","525","485","29180","27050"
"In post","2021","Crown Prosecution Service","Operational Delivery","London","Male","260","255","29690","27440"
"In post","2021","Crown Prosecution Service","Operational Delivery","Outside London","Female","1690","1520","26380","25480"
"In post","2021","Crown Prosecution Service","Operational Delivery","Outside London","Male","575","565","27110","25480"
"In post","2021","Crown Prosecution Service","Policy","London","Female","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","London","Female","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","London","Female","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","London","Female","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","London","Female","10","10","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","London","Male","25","25","[c]","[c]"
"In post","2021","Debt Management Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Finance","London","Male","5","5","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Operational Delivery","London","Female","15","10","[c]","[c]"
"In post","2021","Debt Management Office","Operational Delivery","London","Male","30","30","[c]","[c]"
"In post","2021","Debt Management Office","Policy","London","Female","5","5","[c]","[c]"
"In post","2021","Debt Management Office","Policy","London","Male","10","10","[c]","[c]"
"In post","2021","Debt Management Office","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Commercial","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Commercial","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Digital, Data and Technology","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Human Resources","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Medicine","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Operational Delivery","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Operational Delivery","Outside London","Male","35","35","33650","28750"
"In post","2021","Defence Electronics and Components Agency","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Other","Outside London","Male","35","30","25920","25950"
"In post","2021","Defence Electronics and Components Agency","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
