"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Outside London","Female","50","[c]","26940","21920"
"Leaver CS","2021","40-49","Undeclared","Outside London","Male","50","[c]","29330","26700"
"Leaver CS","2021","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Female","100","[c]","45340","36800"
"Leaver CS","2021","40-49","Unknown","London","Male","70","[c]","51690","50860"
"Leaver CS","2021","40-49","Unknown","Outside London","Female","340","[c]","31190","27360"
"Leaver CS","2021","40-49","Unknown","Outside London","Male","315","[c]","32240","27570"
"Leaver CS","2021","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","London","Female","165","[c]","52840","50660"
"Leaver CS","2021","40-49","White","London","Male","120","[c]","57950","54830"
"Leaver CS","2021","40-49","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Outside London","Female","960","[c]","30700","26890"
"Leaver CS","2021","40-49","White","Outside London","Male","670","[c]","33290","27570"
"Leaver CS","2021","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","London","Female","45","[c]","40520","31060"
"Leaver CS","2021","50-59","Black","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","Female","155","[c]","31320","26890"
"Leaver CS","2021","50-59","Undeclared","Outside London","Male","160","[c]","34400","33250"
"Leaver CS","2021","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","Female","70","[c]","47760","34900"
"Leaver CS","2021","50-59","Unknown","London","Male","80","[c]","54500","43330"
"Leaver CS","2021","50-59","Unknown","Outside London","Female","430","[c]","30040","26530"
"Leaver CS","2021","50-59","Unknown","Outside London","Male","400","[c]","32390","29070"
"Leaver CS","2021","50-59","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Male","75","[c]","57200","42430"
"Leaver CS","2021","50-59","White","London","Female","245","[c]","48460","42620"
"Leaver CS","2021","50-59","White","London","Male","290","[c]","58030","51020"
"Leaver CS","2021","50-59","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Outside London","Female","2250","[c]","30770","26890"
"Leaver CS","2021","50-59","White","Outside London","Male","1705","[c]","35560","30670"
"Leaver CS","2021","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","Female","90","[c]","28170","27570"
"Leaver CS","2021","60-64","Undeclared","Outside London","Male","155","[c]","34550","33320"
"Leaver CS","2021","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Male","45","[c]","55200","43370"
"Leaver CS","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","Female","215","[c]","31370","26170"
"Leaver CS","2021","60-64","Unknown","Outside London","Male","260","[c]","38130","33500"
"Leaver CS","2021","60-64","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
