"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Debt Management Office","HM Treasury","Operational Delivery","Female","15","10","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Operational Delivery","Male","30","30","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Policy","Female","5","5","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Policy","Male","10","10","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Commercial","Male","15","15","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Medicine","Male","15","15","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Operational Delivery","Female","25","20","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Operational Delivery","Male","35","35","33650","28750"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Other","Male","35","30","25920","25950"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Project Delivery","Male","10","10","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Property","Male","15","15","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Science and Engineering","Female","20","20","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Science and Engineering","Male","220","210","27030","28750"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Commercial","Female","480","450","37410","34100"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Commercial","Male","440","435","41740","37530"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Communications","Female","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Communications","Male","20","20","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Digital, Data and Technology","Female","100","90","36080","33200"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Digital, Data and Technology","Male","270","265","42830","42950"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Finance","Female","240","225","38890","33250"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Finance","Male","215","215","38960","32490"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Human Resources","Female","150","140","36740","32650"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Human Resources","Male","40","40","44510","38860"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Knowledge and Information Management","Female","50","50","34410","33910"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Knowledge and Information Management","Male","125","125","35730","33010"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Other","Female","1425","1310","29890","27010"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Other","Male","2040","2000","32480","28780"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Policy","Female","40","35","41240","39840"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Policy","Male","45","40","44100","41480"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Project Delivery","Female","865","825","36330","34240"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Project Delivery","Male","1405","1380","43000","40900"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Property","Female","30","30","34380","32250"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Property","Male","80","80","36410","34170"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","Female","235","230","36060","33140"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","Male","2335","2285","37110","36700"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Security","Female","20","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Security","Male","40","40","38860","39180"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Commercial","Female","35","35","33260","34490"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Commercial","Male","35","35","34240","36420"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Communications","Female","10","10","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Communications","Male","15","15","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Corporate Finance","Female","35","35","37540","37320"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Corporate Finance","Male","20","20","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Digital, Data and Technology","Female","25","20","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Digital, Data and Technology","Male","100","100","46270","46080"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Finance","Female","5","5","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Human Resources","Female","65","60","34950","28660"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Knowledge and Information Management","Female","20","20","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Legal","Male","5","5","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Operational Delivery","Female","230","215","34660","28660"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Operational Delivery","Male","155","150","45500","46080"
