"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Corporate Finance","Outside London","Female","50","50","38480","37510"
"In post","2021","Finance","Corporate Finance","Outside London","Male","30","30","46000","46080"
"In post","2021","Finance","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Finance","Economics","London","Female","35","35","44940","40650"
"In post","2021","Finance","Economics","London","Male","35","35","44760","36810"
"In post","2021","Finance","Economics","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Finance","Economics","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Finance","Finance","London","Female","1000","960","46630","41760"
"In post","2021","Finance","Finance","London","Male","1060","1055","51630","47620"
"In post","2021","Finance","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Outside London","Female","3250","2965","34460","31290"
"In post","2021","Finance","Finance","Outside London","Male","2210","2155","38880","36210"
"In post","2021","Finance","Finance","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Finance","Finance","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Finance","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Finance","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","London","Female","80","75","37650","34230"
"In post","2021","Finance","Operational Delivery","London","Male","50","50","45050","38030"
"In post","2021","Finance","Operational Delivery","Outside London","Female","415","355","26250","21640"
"In post","2021","Finance","Operational Delivery","Outside London","Male","320","310","27330","25560"
"In post","2021","Finance","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","London","Female","15","15","[c]","[c]"
"In post","2021","Finance","Other","London","Male","5","5","[c]","[c]"
"In post","2021","Finance","Other","Outside London","Female","90","80","38830","33370"
"In post","2021","Finance","Other","Outside London","Male","40","35","51670","40410"
"In post","2021","Finance","Policy","London","Female","10","10","[c]","[c]"
"In post","2021","Finance","Policy","London","Male","10","10","[c]","[c]"
"In post","2021","Finance","Policy","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Finance","Policy","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Finance","Project Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","London","Male","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Finance","Project Delivery","Outside London","Male","35","35","45110","40270"
"In post","2021","Finance","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","London","Female","5","5","[c]","[c]"
"In post","2021","Finance","Tax","London","Male","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Finance","Tax","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Finance","Unknown","London","Female","70","70","47900","42660"
"In post","2021","Finance","Unknown","London","Male","80","80","51040","41820"
"In post","2021","Finance","Unknown","Outside London","Female","85","80","35690","35680"
"In post","2021","Finance","Unknown","Outside London","Male","95","95","43090","38000"
"In post","2021","Grants Management","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Outside London","Female","1090","945","25060","21050"
"In post","2021","Grants Management","Operational Delivery","Outside London","Male","795","775","25950","24920"
"In post","2021","Grants Management","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","London","Female","1335","1285","46610","41820"
"In post","2021","Human Resources","Human Resources","London","Male","600","585","47460","42770"
"In post","2021","Human Resources","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Outside London","Female","3585","3315","34570","31380"
"In post","2021","Human Resources","Human Resources","Outside London","Male","1370","1345","35760","32140"
"In post","2021","Human Resources","Human Resources","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","London","Female","60","60","39130","36160"
"In post","2021","Human Resources","Operational Delivery","London","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Outside London","Female","590","525","28360","25560"
"In post","2021","Human Resources","Operational Delivery","Outside London","Male","260","250","29400","25560"
"In post","2021","Human Resources","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","London","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Other","London","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Other","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Human Resources","Other","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Policy","London","Female","25","25","[c]","[c]"
"In post","2021","Human Resources","Policy","London","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Policy","Outside London","Female","35","30","34850","36030"
"In post","2021","Human Resources","Policy","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","London","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
