"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared non-disabled","Animal and Plant Health Agency","340","340","25320","24920"
"In post","2021","20-29","Declared non-disabled","Attorney General's Office","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","1150","1150","37040","34550"
"In post","2021","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","75","75","25230","24920"
"In post","2021","20-29","Declared non-disabled","Charity Commission","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Companies House","80","80","26510","24500"
"In post","2021","20-29","Declared non-disabled","Competition and Markets Authority","135","135","39120","34570"
"In post","2021","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Crown Commercial Service","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","345","335","26070","22220"
"In post","2021","20-29","Declared non-disabled","Crown Prosecution Service","390","385","29010","25920"
"In post","2021","20-29","Declared non-disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Defence Electronics and Components Agency","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Defence Equipment and Support","1545","1535","26660","26590"
"In post","2021","20-29","Declared non-disabled","Defence Science and Technology Laboratory","590","585","29300","28650"
"In post","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","1175","1170","41280","40050"
"In post","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","515","510","41410","35180"
"In post","2021","20-29","Declared non-disabled","Department for Education (excl. agencies)","655","650","37440","36500"
"In post","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","755","750","34570","32560"
"In post","2021","20-29","Declared non-disabled","Department for International Trade","425","425","37430","32120"
"In post","2021","20-29","Declared non-disabled","Department for Transport (excl. agencies)","555","555","38860","35060"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","7615","7485","26530","27570"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","135","135","39770","36070"
"In post","2021","20-29","Declared non-disabled","Disclosure Scotland","45","40","22340","21150"
"In post","2021","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","535","510","23060","21590"
"In post","2021","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","130","130","26790","26350"
"In post","2021","20-29","Declared non-disabled","Education and Skills Funding Agency","220","220","32920","30090"
"In post","2021","20-29","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","FCDO Services","110","110","27880","26650"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","40","40","35140","32830"
"In post","2021","20-29","Declared non-disabled","Food Standards Scotland","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","875","875","35060","34220"
"In post","2021","20-29","Declared non-disabled","Forestry and Land Scotland","90","90","25800","25140"
"In post","2021","20-29","Declared non-disabled","Government Actuary's Department","40","40","38450","36590"
"In post","2021","20-29","Declared non-disabled","Government Internal Audit Agency","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Government Legal Department","285","280","36990","33460"
"In post","2021","20-29","Declared non-disabled","Government Property Agency","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Health and Safety Executive","190","185","29210","26410"
"In post","2021","20-29","Declared non-disabled","HM Courts and Tribunals Service","1155","1135","22090","19930"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","350","340","26520","27130"
"In post","2021","20-29","Declared non-disabled","HM Prison and Probation Service","7030","6945","26260","25450"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","4815","4720","28180","25560"
"In post","2021","20-29","Declared non-disabled","HM Treasury (excl. agencies)","665","665","38940","32960"
"In post","2021","20-29","Declared non-disabled","Home Office (incl. agencies)","4105","3990","28060","24890"
"In post","2021","20-29","Declared non-disabled","Insolvency Service","30","30","25540","23560"
"In post","2021","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Legal Aid Agency","60","60","21340","20550"
"In post","2021","20-29","Declared non-disabled","Maritime and Coastguard Agency","95","95","29810","30730"
"In post","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","85","85","32070","27400"
"In post","2021","20-29","Declared non-disabled","Met Office","280","280","30930","31580"
"In post","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","2590","2570","29500","26670"
"In post","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","455","450","37950","33210"
"In post","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","565","565","34100","31000"
"In post","2021","20-29","Declared non-disabled","National Crime Agency","110","110","34100","32770"
"In post","2021","20-29","Declared non-disabled","National Infrastructure Commission","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","National Records of Scotland","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","National Savings and Investments","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Northern Ireland Office","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","135","135","29230","25880"
"In post","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","300","300","31370","30950"
"In post","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office of Rail and Road","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Office of the Public Guardian","195","185","20690","19930"
"In post","2021","20-29","Declared non-disabled","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning Inspectorate","40","40","25190","21270"
"In post","2021","20-29","Declared non-disabled","Public Health England","1010","960","28310","26880"
"In post","2021","20-29","Declared non-disabled","Queen Elizabeth II Centre","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Registers of Scotland","95","95","27330","24130"
"In post","2021","20-29","Declared non-disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Rural Payments Agency","250","245","22630","21050"
"In post","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Forestry","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","665","660","30360","29190"
"In post","2021","20-29","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scottish Public Pensions Agency","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Serious Fraud Office","50","50","32910","33100"
"In post","2021","20-29","Declared non-disabled","Social Security Scotland","140","140","26320","26160"
"In post","2021","20-29","Declared non-disabled","Standards and Testing Agency","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Student Awards Agency for Scotland","10","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Submarine Delivery Agency","290","290","29110","27610"
"In post","2021","20-29","Declared non-disabled","Teaching Regulation Agency","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","The National Archives","60","55","26810","23560"
"In post","2021","20-29","Declared non-disabled","Transport Scotland","30","30","29470","30650"
"In post","2021","20-29","Declared non-disabled","UK Export Finance","65","65","35780","33000"
"In post","2021","20-29","Declared non-disabled","UK Hydrographic Office","70","70","28180","26740"
"In post","2021","20-29","Declared non-disabled","UK Intellectual Property Office","140","135","30500","29890"
"In post","2021","20-29","Declared non-disabled","UK Space Agency","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","UK Supreme Court","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","360","350","31670","29540"
"In post","2021","20-29","Declared non-disabled","Valuation Office Agency","225","220","27490","25860"
"In post","2021","20-29","Declared non-disabled","Vehicle Certification Agency","30","30","29610","27250"
"In post","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Wales Office","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Water Services Regulation Authority","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","435","430","27170","23830"
"In post","2021","20-29","Declared non-disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Wilton Park","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Animal and Plant Health Agency","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","65","65","39440","37300"
"In post","2021","20-29","Undeclared","Companies House","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Defence Electronics and Components Agency","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Defence Equipment and Support","65","65","28130","28680"
"In post","2021","20-29","Undeclared","Defence Science and Technology Laboratory","35","35","28760","28650"
"In post","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","60","41820","40050"
"In post","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","35","35","41510","34020"
"In post","2021","20-29","Undeclared","Department for Education (excl. agencies)","40","40","37770","36500"
"In post","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","35","35","34620","32560"
"In post","2021","20-29","Undeclared","Department for International Trade","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Transport (excl. agencies)","275","275","36780","34710"
"In post","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","510","500","26450","27570"
"In post","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","35","30","24150","21590"
"In post","2021","20-29","Undeclared","Driver and Vehicle Standards Agency","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Education and Skills Funding Agency","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Food Standards Agency","75","70","31570","31980"
"In post","2021","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","30","30","34000","32890"
"In post","2021","20-29","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Government Legal Department","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Government Property Agency","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Health and Safety Executive","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Courts and Tribunals Service","75","75","22040","20650"
"In post","2021","20-29","Undeclared","HM Land Registry","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Prison and Probation Service","385","380","27150","26810"
