"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Office of Gas and Electricity Markets","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Unknown","210","205","46760","45910"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","60","60","41720","38000"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","20","15","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Heterosexual / straight","55","55","50060","51060"
"In post","2021","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Heterosexual / straight","195","185","36880","34800"
"In post","2021","30-39","Other Cabinet Office Agencies","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Unknown","60","55","37100","34800"
"In post","2021","30-39","Scotland Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Scottish Government","Heterosexual / straight","2910","2785","37670","33650"
"In post","2021","30-39","Scottish Government","LGBO","285","280","36790","33620"
"In post","2021","30-39","Scottish Government","Undeclared","565","535","31660","29350"
"In post","2021","30-39","Scottish Government","Unknown","1590","1535","32610","30650"
"In post","2021","30-39","The National Archives","Heterosexual / straight","50","50","34280","32230"
"In post","2021","30-39","The National Archives","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","The National Archives","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","The National Archives","Unknown","45","45","35340","34770"
"In post","2021","30-39","UK Export Finance","Heterosexual / straight","70","70","50840","49520"
"In post","2021","30-39","UK Export Finance","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","UK Export Finance","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","UK Export Finance","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Heterosexual / straight","825","770","35630","36030"
"In post","2021","30-39","United Kingdom Statistics Authority","LGBO","65","65","34850","34280"
"In post","2021","30-39","United Kingdom Statistics Authority","Undeclared","45","40","34680","32540"
"In post","2021","30-39","United Kingdom Statistics Authority","Unknown","375","350","33940","31040"
"In post","2021","30-39","Wales Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Unknown","40","40","51860","47000"
"In post","2021","30-39","Welsh Government","Heterosexual / straight","1045","990","37170","37410"
"In post","2021","30-39","Welsh Government","LGBO","60","55","40660","37410"
"In post","2021","30-39","Welsh Government","Undeclared","115","110","38490","37410"
"In post","2021","30-39","Welsh Government","Unknown","60","60","42190","37410"
"In post","2021","40-49","Attorney General's Departments","Heterosexual / straight","1855","1710","47350","50520"
"In post","2021","40-49","Attorney General's Departments","LGBO","95","90","52600","54230"
"In post","2021","40-49","Attorney General's Departments","Undeclared","110","100","52940","53810"
"In post","2021","40-49","Attorney General's Departments","Unknown","705","625","49500","53350"
"In post","2021","40-49","Cabinet Office","Heterosexual / straight","1035","1000","55760","54700"
"In post","2021","40-49","Cabinet Office","LGBO","60","60","52610","54700"
"In post","2021","40-49","Cabinet Office","Undeclared","105","105","51970","54700"
"In post","2021","40-49","Cabinet Office","Unknown","645","630","63580","60240"
"In post","2021","40-49","Chancellor's other departments","Heterosexual / straight","75","75","68520","65280"
"In post","2021","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","Undeclared","35","30","60700","56030"
"In post","2021","40-49","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Heterosexual / straight","65","65","35540","29160"
"In post","2021","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Undeclared","10","5","[c]","[c]"
"In post","2021","40-49","Charity Commission","Unknown","55","50","40040","37910"
"In post","2021","40-49","Competition and Markets Authority","Heterosexual / straight","180","170","70570","72430"
"In post","2021","40-49","Competition and Markets Authority","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","1660","1570","46460","43000"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","LGBO","105","105","52710","53600"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","215","210","47730","46880"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Unknown","1075","1010","40360","39650"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","215","205","58240","57000"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Unknown","35","30","57000","58600"
"In post","2021","40-49","Department for Education","Heterosexual / straight","1485","1400","47530","49860"
"In post","2021","40-49","Department for Education","LGBO","105","105","46070","43660"
"In post","2021","40-49","Department for Education","Undeclared","130","125","45870","40940"
"In post","2021","40-49","Department for Education","Unknown","400","380","48900","49860"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1940","1810","39320","36520"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","LGBO","95","95","42720","36590"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","Undeclared","230","220","38830","37240"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","Unknown","790","730","34680","30040"
"In post","2021","40-49","Department for International Trade","Heterosexual / straight","290","280","53230","51970"
"In post","2021","40-49","Department for International Trade","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Department for International Trade","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Department for International Trade","Unknown","110","110","52750","51970"
"In post","2021","40-49","Department for Transport","Heterosexual / straight","2470","2345","36570","31040"
"In post","2021","40-49","Department for Transport","LGBO","130","125","41130","35430"
"In post","2021","40-49","Department for Transport","Undeclared","785","725","30240","26700"
"In post","2021","40-49","Department for Transport","Unknown","485","460","34260","26700"
"In post","2021","40-49","Department for Work and Pensions","Heterosexual / straight","14345","13055","29040","27570"
"In post","2021","40-49","Department for Work and Pensions","LGBO","805","775","29440","27570"
"In post","2021","40-49","Department for Work and Pensions","Undeclared","1685","1540","28610","27570"
"In post","2021","40-49","Department for Work and Pensions","Unknown","5500","4760","27530","27570"
"In post","2021","40-49","Department of Health and Social Care","Heterosexual / straight","1640","1510","48460","45760"
"In post","2021","40-49","Department of Health and Social Care","LGBO","100","95","53150","52610"
"In post","2021","40-49","Department of Health and Social Care","Undeclared","245","220","50750","48860"
"In post","2021","40-49","Department of Health and Social Care","Unknown","865","820","52080","49530"
"In post","2021","40-49","ESTYN","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Heterosexual / straight","230","225","40870","37910"
"In post","2021","40-49","Food Standards Agency","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Undeclared","45","40","44710","44260"
"In post","2021","40-49","Food Standards Agency","Unknown","75","75","35050","30810"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","1605","1560","52400","54370"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","LGBO","100","95","54160","57010"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","Undeclared","165","165","49860","50940"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","Unknown","360","350","53440","54490"
"In post","2021","40-49","HM Land Registry","Heterosexual / straight","745","685","34880","33840"
"In post","2021","40-49","HM Land Registry","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","HM Land Registry","Undeclared","125","115","33190","27130"
"In post","2021","40-49","HM Land Registry","Unknown","370","350","31260","27130"
"In post","2021","40-49","HM Revenue and Customs","Heterosexual / straight","8435","7900","34170","31810"
"In post","2021","40-49","HM Revenue and Customs","LGBO","470","450","35060","31810"
"In post","2021","40-49","HM Revenue and Customs","Undeclared","1165","1100","33610","31810"
"In post","2021","40-49","HM Revenue and Customs","Unknown","4585","4210","29260","25560"
"In post","2021","40-49","HM Treasury","Heterosexual / straight","295","275","56630","54270"
"In post","2021","40-49","HM Treasury","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","HM Treasury","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","HM Treasury","Unknown","55","55","59280","56570"
"In post","2021","40-49","Home Office","Heterosexual / straight","7330","6855","33780","28850"
"In post","2021","40-49","Home Office","LGBO","280","270","35850","30500"
"In post","2021","40-49","Home Office","Undeclared","1165","1085","33510","28850"
"In post","2021","40-49","Home Office","Unknown","265","260","35870","28650"
"In post","2021","40-49","Ministry of Defence","Heterosexual / straight","8900","8600","36530","33300"
"In post","2021","40-49","Ministry of Defence","LGBO","255","250","35780","33330"
"In post","2021","40-49","Ministry of Defence","Undeclared","1385","1335","37360","34610"
"In post","2021","40-49","Ministry of Defence","Unknown","1595","1545","38520","37300"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","Heterosexual / straight","635","605","49260","47930"
