"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Chancellor's other departments","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Unknown","Female","20","20","[c]","[c]"
"In post","2021","20-29","Charity Commission","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Communications","Female","10","10","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Economics","Female","10","10","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Economics","Male","20","20","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Legal","Female","10","10","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Legal","Male","5","5","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Project Delivery","Female","35","35","36990","33610"
"In post","2021","20-29","Competition and Markets Authority","Project Delivery","Male","30","30","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Commercial","Female","10","10","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Commercial","Male","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Communications","Female","35","35","37010","38620"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Communications","Male","20","20","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","45","45","29210","25940"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","95","95","30640","32420"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Economics","Female","65","65","39230","35640"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Economics","Male","120","120","39300","35020"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Finance","Female","25","25","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Finance","Male","25","25","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Female","50","50","33690","28420"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Legal","Female","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","415","410","28400","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","275","275","27650","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Female","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Policy","Female","680","680","40270","39230"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Policy","Male","660","655","41630","40050"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","40","40","33160","31580"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","30","30","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","115","115","32380","34430"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","130","130","33080","31580"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Female","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Male","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Commercial","Female","5","5","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Communications","Male","5","5","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Economics","Female","10","10","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Economics","Male","40","40","48780","42280"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Finance","Male","10","10","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Female","15","10","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Female","5","5","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Male","5","5","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Other","Female","25","25","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Other","Male","10","10","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Policy","Female","265","265","40090","34020"
