"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","110","100","36480","31180"
"In post","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","65","60","39170","37590"
"In post","2021","Human Resources","West Midlands (England)","West Midlands","175","170","39560","36870"
"In post","2021","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","20","31120","30280"
"In post","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","85","80","39450","34610"
"In post","2021","Human Resources","Yorkshire and The Humber","South Yorkshire","100","95","38880","36870"
"In post","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","265","255","39420","37300"
"In post","2021","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","25","20","41610","41820"
"In post","2021","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2021","Internal Audit","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Internal Audit","East of England","East Anglia","15","15","42570","40580"
"In post","2021","Internal Audit","East of England","Essex","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","Inner London - East","10","10","42120","43080"
"In post","2021","Internal Audit","London","Inner London - West","185","180","54500","53070"
"In post","2021","Internal Audit","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","Outer London - South","15","15","53590","51970"
"In post","2021","Internal Audit","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","35","35","44060","41850"
"In post","2021","Internal Audit","North East (England)","Tees Valley and Durham","10","10","39550","39980"
"In post","2021","Internal Audit","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","Greater Manchester","30","30","40020","38730"
"In post","2021","Internal Audit","North West (England)","Lancashire","20","15","44310","42720"
"In post","2021","Internal Audit","North West (England)","Merseyside","15","15","46830","42010"
"In post","2021","Internal Audit","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Eastern Scotland","10","5","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Southern Scotland","40","40","39370","33930"
"In post","2021","Internal Audit","Scotland","West Central Scotland","15","15","39450","36460"
"In post","2021","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","40000","39960"
"In post","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","45","40","34930","33300"
"In post","2021","Internal Audit","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Devon","15","15","46270","44470"
"In post","2021","Internal Audit","South West (England)","Dorset and Somerset","10","5","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","43600","41650"
"In post","2021","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","East Wales","10","10","41550","37910"
"In post","2021","Internal Audit","Wales","West Wales and The Valleys","15","15","51170","49660"
"In post","2021","Internal Audit","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","15","15","45910","43260"
"In post","2021","Internal Audit","West Midlands (England)","West Midlands","35","30","52780","45390"
"In post","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","15","10","42720","39200"
"In post","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","15","15","51700","49750"
"In post","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","30","30","47290","45070"
"In post","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","410","370","36710","31810"
"In post","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","190","175","40220","43160"
"In post","2021","Legal","East Midlands (England)","Lincolnshire","20","15","42370","43160"
"In post","2021","Legal","East of England","Bedfordshire and Hertfordshire","195","175","42770","40000"
"In post","2021","Legal","East of England","East Anglia","170","155","38660","35060"
"In post","2021","Legal","East of England","Essex","220","200","40800","36240"
"In post","2021","Legal","London","Inner London - East","485","465","57720","59160"
"In post","2021","Legal","London","Inner London - West","4625","4340","52280","51940"
"In post","2021","Legal","London","Outer London - East and North East","40","35","36010","27820"
"In post","2021","Legal","London","Outer London - South","180","165","44650","37730"
"In post","2021","Legal","London","Outer London - West and North West","70","65","42830","41440"
"In post","2021","Legal","North East (England)","Northumberland and Tyne and Wear","315","290","37440","31810"
"In post","2021","Legal","North East (England)","Tees Valley and Durham","180","160","40830","41250"
"In post","2021","Legal","North West (England)","Cheshire","45","45","45150","44250"
"In post","2021","Legal","North West (England)","Cumbria","45","40","36060","34480"
"In post","2021","Legal","North West (England)","Greater Manchester","640","590","41200","38630"
"In post","2021","Legal","North West (England)","Lancashire","315","290","37070","31810"
"In post","2021","Legal","North West (England)","Merseyside","415","390","39010","34480"
"In post","2021","Legal","Northern Ireland","Northern Ireland","30","30","32690","31810"
"In post","2021","Legal","Overseas","Overseas","15","15","64020","70740"
"In post","2021","Legal","Scotland","Eastern Scotland","1230","1140","33570","29350"
"In post","2021","Legal","Scotland","Highlands and Islands","110","95","32520","29350"
"In post","2021","Legal","Scotland","North Eastern Scotland","105","95","31560","22820"
"In post","2021","Legal","Scotland","Southern Scotland","265","240","34600","29350"
"In post","2021","Legal","Scotland","West Central Scotland","650","590","38680","32540"
"In post","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","225","195","45610","47360"
"In post","2021","Legal","South East (England)","Hampshire and Isle of Wight","315","290","42540","40000"
"In post","2021","Legal","South East (England)","Kent","155","140","39570","36480"
"In post","2021","Legal","South East (England)","Surrey, East and West Sussex","205","190","42260","40000"
"In post","2021","Legal","South West (England)","Cornwall and Isles of Scilly","35","30","37180","34480"
"In post","2021","Legal","South West (England)","Devon","135","125","41670","39650"
"In post","2021","Legal","South West (England)","Dorset and Somerset","30","25","44370","42350"
"In post","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","375","350","43430","42840"
"In post","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","East Wales","400","375","41440","38760"
"In post","2021","Legal","Wales","West Wales and The Valleys","140","130","42260","41870"
"In post","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","20","41490","43160"
"In post","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","95","85","42370","43460"
"In post","2021","Legal","West Midlands (England)","West Midlands","680","635","39980","38000"
"In post","2021","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","95","85","40650","38130"
"In post","2021","Legal","Yorkshire and The Humber","North Yorkshire","240","215","49860","55610"
"In post","2021","Legal","Yorkshire and The Humber","South Yorkshire","175","155","35650","28430"
"In post","2021","Legal","Yorkshire and The Humber","West Yorkshire","560","520","40260","37780"
"In post","2021","No function","East Midlands (England)","Derbyshire and Nottinghamshire","6420","5970","30670","27130"
"In post","2021","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","3530","3240","26740","24440"
"In post","2021","No function","East Midlands (England)","Lincolnshire","1035","980","28510","26750"
"In post","2021","No function","East of England","Bedfordshire and Hertfordshire","1630","1535","29910","28200"
"In post","2021","No function","East of England","East Anglia","5520","5160","30440","28080"
"In post","2021","No function","East of England","Essex","1405","1290","29910","28030"
"In post","2021","No function","London","Inner London - East","7330","6960","40720","36200"
"In post","2021","No function","London","Inner London - West","27985","27355","45170","40050"
"In post","2021","No function","London","Outer London - East and North East","1650","1570","30710","30700"
"In post","2021","No function","London","Outer London - South","2600","2465","35030","32000"
"In post","2021","No function","London","Outer London - West and North West","3000","2845","35450","32330"
"In post","2021","No function","North East (England)","Northumberland and Tyne and Wear","7535","6475","25580","21440"
"In post","2021","No function","North East (England)","Tees Valley and Durham","4835","4465","28550","27130"
"In post","2021","No function","North West (England)","Cheshire","2410","2310","32220","31650"
"In post","2021","No function","North West (England)","Cumbria","610","560","27700","24920"
"In post","2021","No function","North West (England)","Greater Manchester","7675","7190","29410","25560"
"In post","2021","No function","North West (England)","Lancashire","4745","4295","27500","25560"
"In post","2021","No function","North West (England)","Merseyside","6240","5680","28890","25560"
