"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AO","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Legal","AO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","EO","Female","75","65","27470","27130"
"In post","2021","Declared disabled","Legal","EO","Male","55","50","27680","27230"
"In post","2021","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","G6","Female","50","45","69890","69210"
"In post","2021","Declared disabled","Legal","G6","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","G7","Female","245","220","57260","55610"
"In post","2021","Declared disabled","Legal","G7","Male","155","150","57290","55610"
"In post","2021","Declared disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","HEO","Female","75","70","34800","34480"
"In post","2021","Declared disabled","Legal","HEO","Male","55","55","34820","34480"
"In post","2021","Declared disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","SEO","Female","100","90","41660","40740"
"In post","2021","Declared disabled","Legal","SEO","Male","60","60","43960","42630"
"In post","2021","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","EO","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","G6","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","G7","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","G7","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","HEO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Medicine","HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","SEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","SEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","AA","Female","775","645","19480","19040"
"In post","2021","Declared disabled","Operational Delivery","AA","Male","590","540","20080","20380"
"In post","2021","Declared disabled","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","AO","Female","3820","3230","22140","21440"
"In post","2021","Declared disabled","Operational Delivery","AO","Male","2715","2540","24130","21700"
"In post","2021","Declared disabled","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","EO","Female","2180","1960","26970","26700"
"In post","2021","Declared disabled","Operational Delivery","EO","Male","1830","1715","28410","27370"
"In post","2021","Declared disabled","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","G6","Female","55","55","66640","65590"
"In post","2021","Declared disabled","Operational Delivery","G6","Male","50","45","73830","70020"
"In post","2021","Declared disabled","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","G7","Female","200","195","53950","52610"
"In post","2021","Declared disabled","Operational Delivery","G7","Male","145","140","56620","55930"
"In post","2021","Declared disabled","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","HEO","Female","970","905","32930","32080"
"In post","2021","Declared disabled","Operational Delivery","HEO","Male","830","785","34290","33840"
"In post","2021","Declared disabled","Operational Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","SEO","Female","505","485","42120","40860"
"In post","2021","Declared disabled","Operational Delivery","SEO","Male","385","375","45160","42630"
"In post","2021","Declared disabled","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","Female","1775","1630","30080","28200"
"In post","2021","Declared disabled","Operational Delivery","Unknown","Male","470","450","32080","31420"
"In post","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","AO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","G7","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","G7","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","HEO","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","HEO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","SEO","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","SEO","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","AA","Female","80","70","19540","19560"
"In post","2021","Declared disabled","Other","AA","Male","135","130","19200","18800"
"In post","2021","Declared disabled","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","AO","Female","395","365","21860","21130"
"In post","2021","Declared disabled","Other","AO","Male","210","200","21930","21430"
"In post","2021","Declared disabled","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","EO","Female","240","215","25720","26670"
"In post","2021","Declared disabled","Other","EO","Male","270","260","26640","26670"
"In post","2021","Declared disabled","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","G6","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other","G6","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","G7","Female","30","30","[c]","[c]"
"In post","2021","Declared disabled","Other","G7","Male","35","35","55790","56600"
"In post","2021","Declared disabled","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","HEO","Female","165","155","32690","33300"
"In post","2021","Declared disabled","Other","HEO","Male","145","140","32950","33300"
"In post","2021","Declared disabled","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","SEO","Female","65","65","39860","40510"
"In post","2021","Declared disabled","Other","SEO","Male","80","75","41090","41050"
"In post","2021","Declared disabled","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
