"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","80","75","37070","33840"
"In post","2021","Asian","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","60","55","33430","31810"
"In post","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Asian","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","London","Heterosexual / straight","345","340","42910","39160"
"In post","2021","Asian","Finance","London","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Finance","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Asian","Finance","London","Unknown","25","20","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Heterosexual / straight","35","35","34770","30890"
"In post","2021","Asian","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","Heterosexual / straight","65","65","33690","29980"
"In post","2021","Asian","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","Heterosexual / straight","65","60","28650","25560"
"In post","2021","Asian","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","Undeclared","10","5","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","Unknown","25","20","[c]","[c]"
"In post","2021","Asian","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Heterosexual / straight","30","30","35750","31810"
"In post","2021","Asian","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Heterosexual / straight","245","240","40600","35970"
"In post","2021","Asian","Human Resources","London","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Heterosexual / straight","45","45","30510","27020"
"In post","2021","Asian","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
