"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AA/AO","Heterosexual / straight","605","560","24140","22680"
"In post","2021","30-39","Black","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Black","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2021","30-39","Black","AA/AO","Unknown","35","35","24010","22350"
"In post","2021","30-39","Black","EO","Heterosexual / straight","915","880","28640","28670"
"In post","2021","30-39","Black","EO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Black","EO","Undeclared","35","30","28720","28760"
"In post","2021","30-39","Black","EO","Unknown","85","75","29370","29590"
"In post","2021","30-39","Black","G6/G7","Heterosexual / straight","270","270","56020","53860"
"In post","2021","30-39","Black","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Black","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Black","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SEO/HEO","Heterosexual / straight","810","800","36130","35300"
"In post","2021","30-39","Black","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Black","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","30-39","Black","SEO/HEO","Unknown","40","35","36170","36160"
"In post","2021","30-39","Black","Unknown","Heterosexual / straight","155","150","29540","27730"
"In post","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA/AO","Heterosexual / straight","40","40","22940","21430"
"In post","2021","30-39","Chinese","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","EO","Heterosexual / straight","55","55","27460","27570"
"In post","2021","30-39","Chinese","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G6/G7","Heterosexual / straight","75","75","57330","54700"
"In post","2021","30-39","Chinese","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SEO/HEO","Heterosexual / straight","90","90","37120","36880"
"In post","2021","30-39","Chinese","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","AA/AO","Heterosexual / straight","365","335","23310","21430"
"In post","2021","30-39","Mixed","AA/AO","LGBO","30","30","22700","21010"
"In post","2021","30-39","Mixed","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Mixed","AA/AO","Unknown","30","30","23170","21010"
"In post","2021","30-39","Mixed","EO","Heterosexual / straight","450","425","28040","27570"
"In post","2021","30-39","Mixed","EO","LGBO","50","50","28840","27570"
"In post","2021","30-39","Mixed","EO","Undeclared","40","35","27450","27570"
"In post","2021","30-39","Mixed","EO","Unknown","25","20","[c]","[c]"
"In post","2021","30-39","Mixed","G6/G7","Heterosexual / straight","375","365","57100","54880"
"In post","2021","30-39","Mixed","G6/G7","LGBO","50","50","55900","54700"
"In post","2021","30-39","Mixed","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2021","30-39","Mixed","G6/G7","Unknown","35","35","56720","54350"
"In post","2021","30-39","Mixed","SCS level","Heterosexual / straight","35","35","76550","73650"
"In post","2021","30-39","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","SEO/HEO","Heterosexual / straight","530","515","36870","36510"
"In post","2021","30-39","Mixed","SEO/HEO","LGBO","55","55","36420","36160"
"In post","2021","30-39","Mixed","SEO/HEO","Undeclared","40","40","35750","34500"
"In post","2021","30-39","Mixed","SEO/HEO","Unknown","45","45","35700","35900"
"In post","2021","30-39","Mixed","Unknown","Heterosexual / straight","95","90","28110","28690"
"In post","2021","30-39","Mixed","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","AA/AO","Heterosexual / straight","95","85","23490","21590"
"In post","2021","30-39","Other ethnicity","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","EO","Heterosexual / straight","120","115","28220","27850"
"In post","2021","30-39","Other ethnicity","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","EO","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","G6/G7","Heterosexual / straight","100","100","59230","56600"
"In post","2021","30-39","Other ethnicity","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SEO/HEO","Heterosexual / straight","160","155","36620","36160"
"In post","2021","30-39","Other ethnicity","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","AA/AO","Heterosexual / straight","150","140","23280","21590"
"In post","2021","30-39","Undeclared","AA/AO","LGBO","25","20","[c]","[c]"
"In post","2021","30-39","Undeclared","AA/AO","Undeclared","410","390","23400","21310"
"In post","2021","30-39","Undeclared","AA/AO","Unknown","150","125","21590","21010"
"In post","2021","30-39","Undeclared","EO","Heterosexual / straight","190","180","28500","27570"
"In post","2021","30-39","Undeclared","EO","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","EO","Undeclared","520","505","27620","27570"
"In post","2021","30-39","Undeclared","EO","Unknown","165","150","28290","27570"
"In post","2021","30-39","Undeclared","G6/G7","Heterosexual / straight","100","100","57930","57440"
"In post","2021","30-39","Undeclared","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","G6/G7","Undeclared","480","470","56590","54700"
"In post","2021","30-39","Undeclared","G6/G7","Unknown","95","95","52760","51650"
"In post","2021","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","SEO/HEO","Heterosexual / straight","155","150","36560","35900"
"In post","2021","30-39","Undeclared","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","SEO/HEO","Undeclared","740","725","37120","36700"
"In post","2021","30-39","Undeclared","SEO/HEO","Unknown","180","175","37060","37320"
"In post","2021","30-39","Undeclared","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Undeclared","85","80","33710","32710"
"In post","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","AA/AO","Heterosexual / straight","265","245","24460","22820"
"In post","2021","30-39","Unknown","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","AA/AO","Undeclared","255","235","22750","22820"
"In post","2021","30-39","Unknown","AA/AO","Unknown","4600","4250","22500","21010"
"In post","2021","30-39","Unknown","EO","Heterosexual / straight","185","180","28260","27570"
"In post","2021","30-39","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","EO","Undeclared","180","170","28660","29350"
"In post","2021","30-39","Unknown","EO","Unknown","3505","3365","27300","26920"
"In post","2021","30-39","Unknown","G6/G7","Heterosexual / straight","105","100","56070","54730"
"In post","2021","30-39","Unknown","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","G6/G7","Undeclared","60","60","57850","56340"
"In post","2021","30-39","Unknown","G6/G7","Unknown","2440","2380","57480","55020"
"In post","2021","30-39","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Unknown","265","260","77370","72850"
"In post","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","180","175","35860","35860"
"In post","2021","30-39","Unknown","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","SEO/HEO","Undeclared","165","155","36200","35230"
"In post","2021","30-39","Unknown","SEO/HEO","Unknown","3990","3885","35810","34970"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","30","25","30330","31420"
"In post","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","645","620","33880","32540"
"In post","2021","30-39","White","AA/AO","Heterosexual / straight","13235","12055","22850","21430"
"In post","2021","30-39","White","AA/AO","LGBO","1060","1025","23330","21430"
"In post","2021","30-39","White","AA/AO","Undeclared","1010","900","22570","21140"
"In post","2021","30-39","White","AA/AO","Unknown","1455","1215","22690","21010"
"In post","2021","30-39","White","EO","Heterosexual / straight","13190","12420","27240","27570"
"In post","2021","30-39","White","EO","LGBO","1185","1165","27520","27570"
"In post","2021","30-39","White","EO","Undeclared","810","765","27590","27570"
"In post","2021","30-39","White","EO","Unknown","1315","1205","27790","27570"
"In post","2021","30-39","White","G6/G7","Heterosexual / straight","9125","8835","57070","54990"
"In post","2021","30-39","White","G6/G7","LGBO","865","855","57340","55620"
"In post","2021","30-39","White","G6/G7","Undeclared","600","585","57740","55930"
"In post","2021","30-39","White","G6/G7","Unknown","615","590","55740","53480"
"In post","2021","30-39","White","SCS level","Heterosexual / straight","610","585","79490","75330"
"In post","2021","30-39","White","SCS level","LGBO","70","70","79060","74160"
"In post","2021","30-39","White","SCS level","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","White","SCS level","Unknown","35","35","80980","74890"
"In post","2021","30-39","White","SEO/HEO","Heterosexual / straight","16885","16310","36240","35720"
"In post","2021","30-39","White","SEO/HEO","LGBO","1365","1350","36070","35400"
"In post","2021","30-39","White","SEO/HEO","Undeclared","1065","1030","36430","35840"
"In post","2021","30-39","White","SEO/HEO","Unknown","1455","1405","36140","36030"
"In post","2021","30-39","White","Unknown","Heterosexual / straight","2290","2115","31440","31420"
"In post","2021","30-39","White","Unknown","LGBO","170","170","28980","28200"
"In post","2021","30-39","White","Unknown","Undeclared","120","115","30730","30210"
"In post","2021","30-39","White","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Asian","AA/AO","Heterosexual / straight","1400","1200","22380","21120"
"In post","2021","40-49","Asian","AA/AO","LGBO","50","45","21390","21010"
"In post","2021","40-49","Asian","AA/AO","Undeclared","140","115","22030","21010"
"In post","2021","40-49","Asian","AA/AO","Unknown","385","295","21850","21010"
"In post","2021","40-49","Asian","EO","Heterosexual / straight","1890","1740","28260","27570"
"In post","2021","40-49","Asian","EO","LGBO","45","40","28290","27640"
"In post","2021","40-49","Asian","EO","Undeclared","160","145","28040","27570"
"In post","2021","40-49","Asian","EO","Unknown","365","315","28330","27570"
"In post","2021","40-49","Asian","G6/G7","Heterosexual / straight","880","855","59360","57860"
"In post","2021","40-49","Asian","G6/G7","LGBO","30","25","[c]","[c]"
"In post","2021","40-49","Asian","G6/G7","Undeclared","45","45","60380","58780"
"In post","2021","40-49","Asian","G6/G7","Unknown","130","120","59270","56130"
"In post","2021","40-49","Asian","SCS level","Heterosexual / straight","115","115","89160","85500"
"In post","2021","40-49","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Asian","SEO/HEO","Heterosexual / straight","1675","1610","37670","36650"
"In post","2021","40-49","Asian","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Asian","SEO/HEO","Undeclared","110","105","37980","36630"
"In post","2021","40-49","Asian","SEO/HEO","Unknown","210","205","37520","36790"
"In post","2021","40-49","Asian","Unknown","Heterosexual / straight","165","155","33160","33850"
"In post","2021","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","AA/AO","Heterosexual / straight","690","630","24120","23500"
"In post","2021","40-49","Black","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Black","AA/AO","Undeclared","35","30","24770","24180"
"In post","2021","40-49","Black","AA/AO","Unknown","90","80","25120","23510"
"In post","2021","40-49","Black","EO","Heterosexual / straight","1010","970","28910","29040"
"In post","2021","40-49","Black","EO","LGBO","30","30","27900","27570"
"In post","2021","40-49","Black","EO","Undeclared","65","60","29130","29080"
"In post","2021","40-49","Black","EO","Unknown","110","100","29870","31060"
"In post","2021","40-49","Black","G6/G7","Heterosexual / straight","340","335","57290","56570"
"In post","2021","40-49","Black","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Black","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Black","G6/G7","Unknown","30","30","58590","55660"
"In post","2021","40-49","Black","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Black","SEO/HEO","Heterosexual / straight","875","860","37640","36650"
"In post","2021","40-49","Black","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Black","SEO/HEO","Undeclared","45","40","37850","37460"
