"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Analysis","Economics","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Debt","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Debt","Tax","30","25","[c]","[c]"
"In post","2021","16-19","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Digital, Data & Technology","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","Finance","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Legal","Operational Delivery","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Operational Delivery","120","115","20720","20480"
"In post","2021","16-19","Unknown","No function","Other","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Policy","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Tax","60","60","20140","20140"
"In post","2021","16-19","Unknown","No function","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Other","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Science and Engineering","45","45","16910","16780"
"In post","2021","16-19","Unknown","Property","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Property","Property","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Security","Security","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Operational Delivery","35","35","21450","21430"
"In post","2021","16-19","Unknown","Unknown","Other","40","40","19100","15940"
"In post","2021","16-19","Unknown","Unknown","Unknown","30","30","21510","21010"
"In post","2021","16-19","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Analysis","Economics","10","10","[c]","[c]"
"In post","2021","16-19","White","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Debt","Tax","15","15","[c]","[c]"
"In post","2021","16-19","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Digital, Data & Technology","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","16-19","White","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Finance","25","25","[c]","[c]"
"In post","2021","16-19","White","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Human Resources","15","15","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Legal","Operational Delivery","20","20","[c]","[c]"
"In post","2021","16-19","White","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","Economics","5","5","[c]","[c]"
"In post","2021","16-19","White","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","Operational Delivery","150","140","21380","20760"
"In post","2021","16-19","White","No function","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","Policy","20","20","[c]","[c]"
"In post","2021","16-19","White","No function","Science and Engineering","20","20","[c]","[c]"
"In post","2021","16-19","White","No function","Tax","25","25","[c]","[c]"
"In post","2021","16-19","White","No function","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Other","10","10","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Project Delivery","5","5","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Science and Engineering","50","50","17910","17780"
"In post","2021","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Property","15","15","[c]","[c]"
"In post","2021","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Security","Security","5","5","[c]","[c]"
"In post","2021","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Operational Delivery","30","25","[c]","[c]"
"In post","2021","16-19","White","Unknown","Other","10","10","[c]","[c]"
"In post","2021","16-19","White","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Unknown","205","205","22120","21010"
"In post","2021","20-29","Asian","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Economics","60","60","35550","33160"
"In post","2021","20-29","Asian","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Operational Delivery","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Operational Research","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Other","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Policy","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Social Research","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Statistics","50","50","35230","33820"
"In post","2021","20-29","Asian","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Commercial","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Operational Delivery","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Communications","40","40","32470","33090"
"In post","2021","20-29","Asian","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Operational Delivery","35","35","27940","25560"
"In post","2021","20-29","Asian","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Tax","55","55","27280","25560"
"In post","2021","20-29","Asian","Communications","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Counter Fraud","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Legal","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Operational Delivery","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Tax","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Debt","Operational Delivery","45","40","21580","20140"
"In post","2021","20-29","Asian","Debt","Tax","20","15","[c]","[c]"
"In post","2021","20-29","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Digital, Data and Technology","120","120","32390","29750"
"In post","2021","20-29","Asian","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Operational Delivery","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Unknown","30","30","[c]","[c]"
