"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Southampton","Outside London","AO","Male","65","65","22020","21430"
"In post","2021","Southampton","Outside London","EO","Female","225","200","26780","27370"
"In post","2021","Southampton","Outside London","EO","Male","185","180","26890","27070"
"In post","2021","Southampton","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2021","Southampton","Outside London","G6","Male","25","25","[c]","[c]"
"In post","2021","Southampton","Outside London","G7","Female","35","35","53270","50610"
"In post","2021","Southampton","Outside London","G7","Male","80","75","57870","55000"
"In post","2021","Southampton","Outside London","HEO","Female","100","95","32030","31380"
"In post","2021","Southampton","Outside London","HEO","Male","75","75","32320","31860"
"In post","2021","Southampton","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Southampton","Outside London","SEO","Female","70","70","41070","40480"
"In post","2021","Southampton","Outside London","SEO","Male","120","115","43200","41090"
"In post","2021","Southampton","Outside London","Unknown","Female","60","55","28340","28200"
"In post","2021","Southampton","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AA","Female","10","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AA","Male","15","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AO","Female","215","175","21750","21440"
"In post","2021","Southend-on-Sea","Outside London","AO","Male","75","65","21300","21440"
"In post","2021","Southend-on-Sea","Outside London","EO","Female","250","220","27910","28130"
"In post","2021","Southend-on-Sea","Outside London","EO","Male","135","130","27400","28130"
"In post","2021","Southend-on-Sea","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G6","Male","20","20","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G7","Female","40","40","51100","52580"
"In post","2021","Southend-on-Sea","Outside London","G7","Male","50","50","52350","52580"
"In post","2021","Southend-on-Sea","Outside London","HEO","Female","145","130","32670","31810"
"In post","2021","Southend-on-Sea","Outside London","HEO","Male","135","130","32740","31810"
"In post","2021","Southend-on-Sea","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SEO","Female","125","115","38940","38630"
"In post","2021","Southend-on-Sea","Outside London","SEO","Male","105","100","39490","38630"
"In post","2021","Southend-on-Sea","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","AA","Female","155","140","20370","20600"
"In post","2021","Staffordshire CC","Outside London","AA","Male","200","185","20420","20600"
"In post","2021","Staffordshire CC","Outside London","AO","Female","690","630","23140","21710"
"In post","2021","Staffordshire CC","Outside London","AO","Male","695","675","25930","25790"
"In post","2021","Staffordshire CC","Outside London","EO","Female","570","515","27600","27570"
"In post","2021","Staffordshire CC","Outside London","EO","Male","500","485","29010","27570"
"In post","2021","Staffordshire CC","Outside London","G6","Female","15","15","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G6","Male","20","20","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G7","Female","70","70","56230","54540"
"In post","2021","Staffordshire CC","Outside London","G7","Male","45","45","58790","54540"
"In post","2021","Staffordshire CC","Outside London","HEO","Female","265","250","32990","33300"
"In post","2021","Staffordshire CC","Outside London","HEO","Male","225","220","35300","34560"
"In post","2021","Staffordshire CC","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SEO","Female","180","170","43510","40580"
"In post","2021","Staffordshire CC","Outside London","SEO","Male","150","150","45320","42660"
"In post","2021","Staffordshire CC","Outside London","Unknown","Female","135","120","29830","29700"
"In post","2021","Staffordshire CC","Outside London","Unknown","Male","40","35","31150","30880"
"In post","2021","Stoke-on-Trent","Outside London","AA","Female","15","10","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AA","Male","10","10","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AO","Female","405","340","19690","18880"
"In post","2021","Stoke-on-Trent","Outside London","AO","Male","170","155","19800","18880"
"In post","2021","Stoke-on-Trent","Outside London","EO","Female","255","225","26110","27570"
"In post","2021","Stoke-on-Trent","Outside London","EO","Male","155","150","26610","27570"
"In post","2021","Stoke-on-Trent","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","G7","Female","35","30","52650","51890"
"In post","2021","Stoke-on-Trent","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","HEO","Female","35","30","31620","31990"
"In post","2021","Stoke-on-Trent","Outside London","HEO","Male","25","25","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","SEO","Female","25","25","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","Unknown","Female","65","60","28370","28200"
"In post","2021","Stoke-on-Trent","Outside London","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Suffolk","Outside London","AA","Female","145","135","19570","19560"
"In post","2021","Suffolk","Outside London","AA","Male","160","155","19910","19560"
"In post","2021","Suffolk","Outside London","AO","Female","740","650","22330","21130"
"In post","2021","Suffolk","Outside London","AO","Male","650","635","25380","23130"
"In post","2021","Suffolk","Outside London","EO","Female","650","585","26950","27570"
"In post","2021","Suffolk","Outside London","EO","Male","575","565","27740","27570"
"In post","2021","Suffolk","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","Suffolk","Outside London","G6","Male","30","30","[c]","[c]"
"In post","2021","Suffolk","Outside London","G7","Female","60","55","52720","50690"
"In post","2021","Suffolk","Outside London","G7","Male","90","85","52620","49970"
"In post","2021","Suffolk","Outside London","HEO","Female","275","255","31850","31810"
"In post","2021","Suffolk","Outside London","HEO","Male","325","315","32540","31990"
"In post","2021","Suffolk","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Suffolk","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Suffolk","Outside London","SEO","Female","135","130","40550","38620"
"In post","2021","Suffolk","Outside London","SEO","Male","165","160","41120","39300"
"In post","2021","Suffolk","Outside London","Unknown","Female","125","115","28920","28200"
"In post","2021","Suffolk","Outside London","Unknown","Male","30","25","[c]","[c]"
"In post","2021","Sunderland","Outside London","AA","Female","150","100","20050","20070"
"In post","2021","Sunderland","Outside London","AA","Male","65","60","20040","20070"
"In post","2021","Sunderland","Outside London","AO","Female","1620","1235","20840","21010"
"In post","2021","Sunderland","Outside London","AO","Male","545","495","20700","21010"
"In post","2021","Sunderland","Outside London","EO","Female","935","810","27130","27570"
"In post","2021","Sunderland","Outside London","EO","Male","480","455","27180","27570"
"In post","2021","Sunderland","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","Sunderland","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2021","Sunderland","Outside London","G7","Female","30","30","52020","52580"
"In post","2021","Sunderland","Outside London","G7","Male","30","30","52820","52580"
"In post","2021","Sunderland","Outside London","HEO","Female","225","205","31920","31940"
"In post","2021","Sunderland","Outside London","HEO","Male","135","130","33260","31990"
"In post","2021","Sunderland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Sunderland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Sunderland","Outside London","SEO","Female","70","65","37500","38630"
"In post","2021","Sunderland","Outside London","SEO","Male","60","60","38780","38630"
"In post","2021","Sunderland","Outside London","Unknown","Female","40","40","27870","24800"
"In post","2021","Sunderland","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Swansea","Outside London","AA","Female","900","655","18140","18060"
"In post","2021","Swansea","Outside London","AA","Male","465","425","19000","18060"
"In post","2021","Swansea","Outside London","AO","Female","2430","2040","21660","21590"
"In post","2021","Swansea","Outside London","AO","Male","1340","1280","22420","21590"
"In post","2021","Swansea","Outside London","EO","Female","985","870","26860","26780"
"In post","2021","Swansea","Outside London","EO","Male","705","685","27210","26780"
"In post","2021","Swansea","Outside London","G6","Female","40","35","80860","83800"
"In post","2021","Swansea","Outside London","G6","Male","70","70","75000","72730"
"In post","2021","Swansea","Outside London","G7","Female","130","125","54330","53460"
"In post","2021","Swansea","Outside London","G7","Male","200","200","57810","55320"
"In post","2021","Swansea","Outside London","HEO","Female","465","425","32860","32180"
"In post","2021","Swansea","Outside London","HEO","Male","430","415","33540","32950"
"In post","2021","Swansea","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Swansea","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Swansea","Outside London","SEO","Female","285","270","42030","41090"
"In post","2021","Swansea","Outside London","SEO","Male","425","415","43640","41740"
"In post","2021","Swansea","Outside London","Unknown","Female","135","125","28960","28340"
"In post","2021","Swansea","Outside London","Unknown","Male","45","45","32040","32300"
"In post","2021","Swindon","Outside London","AA","Female","10","10","[c]","[c]"
"In post","2021","Swindon","Outside London","AA","Male","10","10","[c]","[c]"
"In post","2021","Swindon","Outside London","AO","Female","55","50","20140","19830"
"In post","2021","Swindon","Outside London","AO","Male","25","25","[c]","[c]"
"In post","2021","Swindon","Outside London","EO","Female","105","90","27240","27570"
"In post","2021","Swindon","Outside London","EO","Male","60","60","27220","27570"
"In post","2021","Swindon","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","Swindon","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2021","Swindon","Outside London","G7","Female","20","20","[c]","[c]"
"In post","2021","Swindon","Outside London","G7","Male","30","30","[c]","[c]"
"In post","2021","Swindon","Outside London","HEO","Female","30","30","31060","30360"
"In post","2021","Swindon","Outside London","HEO","Male","15","15","[c]","[c]"
"In post","2021","Swindon","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Swindon","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Swindon","Outside London","SEO","Female","30","30","39480","37930"
"In post","2021","Swindon","Outside London","SEO","Male","15","15","[c]","[c]"
"In post","2021","Swindon","Outside London","Unknown","Female","25","25","[c]","[c]"
