"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions","Female","725","700","26620","27570"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions","Male","435","430","25900","27570"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care","Female","95","90","29800","27980"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care","Male","40","40","30090","28590"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Female","80","80","34260","34490"
"In post","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Male","60","60","33370","33930"
"In post","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","HM Land Registry","Female","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","HM Land Registry","Male","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","HM Revenue and Customs","Female","185","175","29490","25560"
"In post","2021","20-29","Declared disabled","HM Revenue and Customs","Male","170","165","27350","25560"
"In post","2021","20-29","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","HM Treasury","Female","50","50","36940","32320"
"In post","2021","20-29","Declared disabled","HM Treasury","Male","35","35","40050","36160"
"In post","2021","20-29","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Home Office","Female","130","125","29320","25130"
"In post","2021","20-29","Declared disabled","Home Office","Male","100","100","27830","24890"
"In post","2021","20-29","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Ministry of Defence","Female","235","230","29040","27540"
"In post","2021","20-29","Declared disabled","Ministry of Defence","Male","285","285","28570","28570"
"In post","2021","20-29","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government","Female","45","45","35810","33210"
"In post","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government","Male","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Ministry of Justice","Female","625","615","25100","23840"
"In post","2021","20-29","Declared disabled","Ministry of Justice","Male","305","305","25940","25040"
"In post","2021","20-29","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","National Crime Agency","Female","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office for Standards in Education","Female","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Female","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Male","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scottish Government","Female","140","140","29320","27150"
"In post","2021","20-29","Declared disabled","Scottish Government","Male","85","85","29660","28170"
"In post","2021","20-29","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Female","50","45","30040","29540"
"In post","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Male","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Welsh Government","Female","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Welsh Government","Male","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Attorney General's Departments","Female","480","470","32220","27440"
"In post","2021","20-29","Declared non-disabled","Attorney General's Departments","Male","250","250","32780","27510"
"In post","2021","20-29","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Cabinet Office","Female","645","645","36640","34550"
"In post","2021","20-29","Declared non-disabled","Cabinet Office","Male","505","505","37570","34550"
"In post","2021","20-29","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chancellor's other departments","Female","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chancellor's other departments","Male","40","40","38890","36700"
"In post","2021","20-29","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Charity Commission","Female","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Charity Commission","Male","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Competition and Markets Authority","Female","70","70","40600","34570"
"In post","2021","20-29","Declared non-disabled","Competition and Markets Authority","Male","65","65","37540","33610"
"In post","2021","20-29","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","930","925","36720","33640"
"In post","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","825","825","38450","35580"
"In post","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","290","290","40120","34020"
"In post","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","220","220","43110","41850"
"In post","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Education","Female","545","540","36470","33300"
"In post","2021","20-29","Declared non-disabled","Department for Education","Male","375","375","36010","33400"
"In post","2021","20-29","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","840","830","29700","29000"
"In post","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","590","585","29910","29180"
"In post","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for International Trade","Female","205","205","38610","35100"
"In post","2021","20-29","Declared non-disabled","Department for International Trade","Male","220","215","36320","32120"
"In post","2021","20-29","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Transport","Female","695","670","29290","26410"
"In post","2021","20-29","Declared non-disabled","Department for Transport","Male","660","655","31900","30270"
"In post","2021","20-29","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Female","4470","4350","26700","27570"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Male","3335","3320","26460","27570"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Female","880","845","29920","28590"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Male","355","335","29600","27270"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Female","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
