"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Female","10","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Female","15","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Female","20","20","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Male","25","25","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","East Midlands (England)","Female","45","40","35090","28430"
"In post","2021","Asian","Legal","East Midlands (England)","Male","25","20","[c]","[c]"
"In post","2021","Asian","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","East of England","Female","30","25","[c]","[c]"
"In post","2021","Asian","Legal","East of England","Male","10","10","[c]","[c]"
"In post","2021","Asian","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","London","Female","440","405","45170","50500"
"In post","2021","Asian","Legal","London","Male","200","195","46860","48130"
"In post","2021","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","Asian","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North West (England)","Female","55","50","36520","32540"
"In post","2021","Asian","Legal","North West (England)","Male","40","40","36870","38000"
"In post","2021","Asian","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","Female","35","30","43600","40590"
"In post","2021","Asian","Legal","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Wales","Female","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Midlands (England)","Female","100","90","37160","33290"
"In post","2021","Asian","Legal","West Midlands (England)","Male","45","45","33490","31810"
"In post","2021","Asian","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Yorkshire and The Humber","Female","45","40","40600","41830"
"In post","2021","Asian","Legal","Yorkshire and The Humber","Male","30","30","40950","41110"
"In post","2021","Asian","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","East Midlands (England)","Female","415","360","25900","21530"
"In post","2021","Asian","No function","East Midlands (England)","Male","330","315","26410","23970"
"In post","2021","Asian","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","East of England","Female","140","125","30250","24020"
"In post","2021","Asian","No function","East of England","Male","115","115","36120","30580"
"In post","2021","Asian","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","London","Female","2405","2260","37460","33550"
"In post","2021","Asian","No function","London","Male","1585","1550","38760","34820"
"In post","2021","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","North East (England)","Female","60","55","26760","21440"
"In post","2021","Asian","No function","North East (England)","Male","60","55","27770","25000"
"In post","2021","Asian","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","North West (England)","Female","395","340","25990","21060"
"In post","2021","Asian","No function","North West (England)","Male","495","470","27370","21440"
"In post","2021","Asian","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Overseas","Female","25","25","[c]","[c]"
"In post","2021","Asian","No function","Overseas","Male","40","40","52880","53460"
"In post","2021","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Scotland","Female","60","50","26460","23450"
"In post","2021","Asian","No function","Scotland","Male","70","65","37970","25560"
"In post","2021","Asian","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","South East (England)","Female","225","205","29700","25840"
"In post","2021","Asian","No function","South East (England)","Male","220","205","32660","29870"
"In post","2021","Asian","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","South West (England)","Female","115","100","33950","28590"
"In post","2021","Asian","No function","South West (England)","Male","90","85","33650","31180"
"In post","2021","Asian","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Asian","No function","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Wales","Female","85","70","27030","21590"
"In post","2021","Asian","No function","Wales","Male","100","95","28270","21590"
"In post","2021","Asian","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","West Midlands (England)","Female","885","810","26800","22570"
"In post","2021","Asian","No function","West Midlands (England)","Male","790","765","27460","23560"
"In post","2021","Asian","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","No function","Yorkshire and The Humber","Female","275","240","27610","22920"
"In post","2021","Asian","No function","Yorkshire and The Humber","Male","310","300","30510","28200"
"In post","2021","Asian","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Project Delivery","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Asian","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","East of England","Female","20","20","[c]","[c]"
"In post","2021","Asian","Project Delivery","East of England","Male","10","10","[c]","[c]"
"In post","2021","Asian","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","London","Female","300","290","44510","39800"
"In post","2021","Asian","Project Delivery","London","Male","210","210","47050","41760"
"In post","2021","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","Asian","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Project Delivery","North West (England)","Female","30","25","35660","33660"
"In post","2021","Asian","Project Delivery","North West (England)","Male","45","45","35750","31810"
