"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Unknown","35","[c]","28130","27270"
"New entrant CS","2021","Declared disabled","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Female","Heterosexual / straight","1360","[c]","27500","27570"
"New entrant CS","2021","Declared disabled","White","Female","LGBO","335","[c]","27660","27570"
"New entrant CS","2021","Declared disabled","White","Female","Undeclared","100","[c]","26890","25950"
"New entrant CS","2021","Declared disabled","White","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Male","Heterosexual / straight","910","[c]","27890","27570"
"New entrant CS","2021","Declared disabled","White","Male","LGBO","260","[c]","27320","27570"
"New entrant CS","2021","Declared disabled","White","Male","Undeclared","70","[c]","29620","27570"
"New entrant CS","2021","Declared disabled","White","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Female","Heterosexual / straight","1550","[c]","29140","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Female","Undeclared","60","[c]","26730","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Male","Heterosexual / straight","1450","[c]","29990","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Male","LGBO","30","[c]","30550","27620"
"New entrant CS","2021","Declared non-disabled","Asian","Male","Undeclared","50","[c]","33300","27620"
"New entrant CS","2021","Declared non-disabled","Asian","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Female","Heterosexual / straight","1275","[c]","29440","29290"
"New entrant CS","2021","Declared non-disabled","Black","Female","LGBO","35","[c]","29350","28750"
"New entrant CS","2021","Declared non-disabled","Black","Female","Undeclared","35","[c]","30370","31060"
"New entrant CS","2021","Declared non-disabled","Black","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Male","Heterosexual / straight","685","[c]","29910","28660"
"New entrant CS","2021","Declared non-disabled","Black","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Female","Heterosexual / straight","45","[c]","32180","29290"
"New entrant CS","2021","Declared non-disabled","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Female","Heterosexual / straight","590","[c]","28920","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Female","LGBO","60","[c]","30620","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Female","Undeclared","40","[c]","29760","27940"
"New entrant CS","2021","Declared non-disabled","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Male","Heterosexual / straight","325","[c]","29030","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Male","LGBO","65","[c]","32020","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Female","Heterosexual / straight","150","[c]","28940","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Male","Heterosexual / straight","90","[c]","32150","30150"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Female","Heterosexual / straight","75","[c]","27890","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Female","Undeclared","95","[c]","29510","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Male","Heterosexual / straight","85","[c]","30490","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Male","Undeclared","130","[c]","31760","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","35","[c]","27750","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","Unknown","95","[c]","30090","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","Unknown","90","[c]","31460","27840"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Female","Heterosexual / straight","11065","[c]","28220","27570"
"New entrant CS","2021","Declared non-disabled","White","Female","LGBO","990","[c]","27490","27570"
"New entrant CS","2021","Declared non-disabled","White","Female","Undeclared","600","[c]","29750","27570"
"New entrant CS","2021","Declared non-disabled","White","Female","Unknown","175","[c]","31270","28120"
"New entrant CS","2021","Declared non-disabled","White","Male","Heterosexual / straight","8610","[c]","29770","27570"
"New entrant CS","2021","Declared non-disabled","White","Male","LGBO","1010","[c]","28660","27570"
"New entrant CS","2021","Declared non-disabled","White","Male","Undeclared","335","[c]","31940","27570"
"New entrant CS","2021","Declared non-disabled","White","Male","Unknown","180","[c]","31570","27520"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Female","Heterosexual / straight","70","[c]","31280","28900"
"New entrant CS","2021","Undeclared","Asian","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Male","Heterosexual / straight","50","[c]","29550","27570"
"New entrant CS","2021","Undeclared","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Female","Heterosexual / straight","50","[c]","29970","29290"
"New entrant CS","2021","Undeclared","Black","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Female","Undeclared","125","[c]","33170","31060"
"New entrant CS","2021","Undeclared","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Male","Undeclared","165","[c]","33190","27570"
"New entrant CS","2021","Undeclared","Undeclared","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Unknown","90","[c]","34530","30730"
"New entrant CS","2021","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Unknown","95","[c]","39590","34710"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Female","Heterosexual / straight","435","[c]","29590","27570"
"New entrant CS","2021","Undeclared","White","Female","LGBO","70","[c]","27200","27570"
"New entrant CS","2021","Undeclared","White","Female","Undeclared","85","[c]","31700","27680"
"New entrant CS","2021","Undeclared","White","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Male","Heterosexual / straight","295","[c]","29450","27570"
"New entrant CS","2021","Undeclared","White","Male","LGBO","55","[c]","26750","27570"
"New entrant CS","2021","Undeclared","White","Male","Undeclared","55","[c]","35820","30460"
"New entrant CS","2021","Undeclared","White","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","Heterosexual / straight","200","[c]","32260","28840"
"New entrant CS","2021","Unknown","Asian","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","Heterosexual / straight","180","[c]","35570","29770"
"New entrant CS","2021","Unknown","Asian","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","Heterosexual / straight","125","[c]","32800","30650"
"New entrant CS","2021","Unknown","Black","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","Heterosexual / straight","60","[c]","35630","33570"
"New entrant CS","2021","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","Heterosexual / straight","80","[c]","32190","28580"
"New entrant CS","2021","Unknown","Mixed","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","Heterosexual / straight","45","[c]","34850","32770"
"New entrant CS","2021","Unknown","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
