"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Attorney General's Departments","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Security Scotland","Scottish Government","Female","75","70","27370","23340"
"In post","2021","Declared disabled","Social Security Scotland","Scottish Government","Male","45","45","29440","26160"
"In post","2021","Declared disabled","Social Security Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Department for Education","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Female","10","5","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Female","80","80","37000","35630"
"In post","2021","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Male","90","85","41770","39990"
"In post","2021","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","The National Archives","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","The National Archives","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Scottish Government","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Scottish Government","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Ministry of Defence","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Ministry of Defence","Male","45","45","34950","33290"
"In post","2021","Declared disabled","UK Hydrographic Office","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","35","30","34890","29970"
"In post","2021","Declared disabled","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","45","40","39820","40680"
"In post","2021","Declared disabled","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Female","330","290","31190","29540"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Male","195","170","32070","30130"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Female","135","125","30160","26000"
"In post","2021","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Male","110","100","36320","32110"
"In post","2021","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Department for Transport","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Department for Transport","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Female","185","170","38370","37410"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Male","140","130","39050","37410"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Female","45","40","31560","29190"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","125","120","32890","30950"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","90","90","35540","30950"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","1200","1115","30070","26520"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","800","780","32690","29690"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Female","2385","2300","46490","40600"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Male","2110","2090","51830","53500"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
