"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Psychology","Outside London","30","30","[c]","[c]"
"In post","2021","Mixed","Science and Engineering","London","30","30","36520","36930"
"In post","2021","Mixed","Science and Engineering","Outside London","170","165","37250","34510"
"In post","2021","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","30","30","36940","35130"
"In post","2021","Mixed","Security","Outside London","55","55","33500","30890"
"In post","2021","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Social Research","London","10","10","[c]","[c]"
"In post","2021","Mixed","Social Research","Outside London","15","15","[c]","[c]"
"In post","2021","Mixed","Statistics","London","25","25","[c]","[c]"
"In post","2021","Mixed","Statistics","Outside London","15","15","[c]","[c]"
"In post","2021","Mixed","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Tax","London","45","45","45340","41760"
"In post","2021","Mixed","Tax","Outside London","165","155","32850","31810"
"In post","2021","Mixed","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","London","675","655","37160","31060"
"In post","2021","Mixed","Unknown","Outside London","1380","1280","28170","27570"
"In post","2021","Mixed","Unknown","Overseas","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data and Technology","London","35","30","44990","41010"
"In post","2021","Other ethnicity","Digital, Data and Technology","Outside London","45","45","39380","36210"
"In post","2021","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Economics","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Outside London","35","35","37580","34460"
"In post","2021","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Outside London","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","95","90","59650","60440"
"In post","2021","Other ethnicity","Legal","Outside London","30","30","49500","50050"
"In post","2021","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Outside London","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","320","300","32590","29370"
"In post","2021","Other ethnicity","Operational Delivery","Outside London","470","440","28960","25560"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","60","55","42020","35360"
"In post","2021","Other ethnicity","Other","Outside London","60","55","27640","25560"
"In post","2021","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Policy","London","215","210","46320","40220"
"In post","2021","Other ethnicity","Policy","Outside London","35","35","41550","38270"
"In post","2021","Other ethnicity","Policy","Overseas","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","London","35","35","46330","42470"
"In post","2021","Other ethnicity","Project Delivery","Outside London","45","45","38620","38040"
"In post","2021","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","Outside London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Psychology","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Science and Engineering","London","35","35","47060","42200"
"In post","2021","Other ethnicity","Science and Engineering","Outside London","60","60","38280","37370"
"In post","2021","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Security","Outside London","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Outside London","40","35","32040","31810"
"In post","2021","Other ethnicity","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","London","270","255","36930","31060"
"In post","2021","Other ethnicity","Unknown","Outside London","310","285","27480","27570"
"In post","2021","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outside London","200","195","39190","37920"
"In post","2021","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","London","50","50","48520","44310"
"In post","2021","Undeclared","Communications","Outside London","65","60","34990","33300"
"In post","2021","Undeclared","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","London","155","155","51000","48720"
"In post","2021","Undeclared","Digital, Data and Technology","Outside London","535","520","39560","38200"
"In post","2021","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","London","60","55","51500","55610"
"In post","2021","Undeclared","Economics","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","London","115","110","50640","49120"
"In post","2021","Undeclared","Finance","Outside London","280","265","36970","33860"
"In post","2021","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","London","75","75","45190","39990"
"In post","2021","Undeclared","Human Resources","Outside London","145","135","32150","29940"
"In post","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","London","100","95","38780","36020"
"In post","2021","Undeclared","Intelligence Analysis","Outside London","110","105","31850","30380"
"In post","2021","Undeclared","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","15","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","30","25","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","30","30","46660","40430"
"In post","2021","Undeclared","International Trade","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","65","55","38590","33360"
"In post","2021","Undeclared","Knowledge and Information Management","Outside London","120","115","38060","35390"
"In post","2021","Undeclared","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
