"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Counter Fraud","Female","Heterosexual / straight","580","550","32940","31810"
"In post","2021","30-39","Counter Fraud","Female","LGBO","45","45","32840","29570"
"In post","2021","30-39","Counter Fraud","Female","Undeclared","40","40","33750","31810"
"In post","2021","30-39","Counter Fraud","Female","Unknown","225","210","29810","25560"
"In post","2021","30-39","Counter Fraud","Male","Heterosexual / straight","705","705","33790","31810"
"In post","2021","30-39","Counter Fraud","Male","LGBO","50","50","34470","31810"
"In post","2021","30-39","Counter Fraud","Male","Undeclared","85","85","32990","31810"
"In post","2021","30-39","Counter Fraud","Male","Unknown","330","330","31680","29570"
"In post","2021","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Female","Heterosexual / straight","235","200","23190","20140"
"In post","2021","30-39","Debt","Female","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Debt","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","30-39","Debt","Female","Unknown","220","200","21360","20140"
"In post","2021","30-39","Debt","Male","Heterosexual / straight","170","165","21770","20140"
"In post","2021","30-39","Debt","Male","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Debt","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Debt","Male","Unknown","175","175","21630","20140"
"In post","2021","30-39","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Female","Heterosexual / straight","810","770","40860","38110"
"In post","2021","30-39","Digital, Data & Technology","Female","LGBO","85","85","41240","38630"
"In post","2021","30-39","Digital, Data & Technology","Female","Undeclared","85","80","44560","40600"
"In post","2021","30-39","Digital, Data & Technology","Female","Unknown","345","335","40260","38630"
"In post","2021","30-39","Digital, Data & Technology","Male","Heterosexual / straight","1165","1160","41590","38630"
"In post","2021","30-39","Digital, Data & Technology","Male","LGBO","100","100","45120","40600"
"In post","2021","30-39","Digital, Data & Technology","Male","Undeclared","160","160","42510","40080"
"In post","2021","30-39","Digital, Data & Technology","Male","Unknown","705","700","40810","38450"
"In post","2021","30-39","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Female","Heterosexual / straight","755","695","39540","36160"
"In post","2021","30-39","Finance","Female","LGBO","30","30","40720","40070"
"In post","2021","30-39","Finance","Female","Undeclared","65","65","42970","42040"
"In post","2021","30-39","Finance","Female","Unknown","210","190","36890","34020"
"In post","2021","30-39","Finance","Male","Heterosexual / straight","595","595","42620","38630"
"In post","2021","30-39","Finance","Male","LGBO","35","35","45660","40650"
"In post","2021","30-39","Finance","Male","Undeclared","55","55","43010","40050"
"In post","2021","30-39","Finance","Male","Unknown","165","160","41010","37080"
"In post","2021","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Female","Heterosexual / straight","95","75","25400","24920"
"In post","2021","30-39","Grants Management","Female","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Female","Unknown","120","105","23590","21050"
"In post","2021","30-39","Grants Management","Male","Heterosexual / straight","45","45","25140","25190"
"In post","2021","30-39","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Male","Unknown","90","90","23470","21050"
"In post","2021","30-39","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Female","Heterosexual / straight","1205","1115","36450","32740"
"In post","2021","30-39","Human Resources","Female","LGBO","55","55","38050","33300"
"In post","2021","30-39","Human Resources","Female","Undeclared","75","70","33390","29050"
"In post","2021","30-39","Human Resources","Female","Unknown","215","200","36310","31810"
"In post","2021","30-39","Human Resources","Male","Heterosexual / straight","450","450","36080","32000"
"In post","2021","30-39","Human Resources","Male","LGBO","65","65","42170","39860"
"In post","2021","30-39","Human Resources","Male","Undeclared","40","35","37930","33410"
"In post","2021","30-39","Human Resources","Male","Unknown","105","105","32790","31810"
"In post","2021","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Female","Heterosexual / straight","65","60","40330","39200"
"In post","2021","30-39","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","30-39","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Internal Audit","Male","Heterosexual / straight","45","45","45720","42200"
"In post","2021","30-39","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Female","Heterosexual / straight","1470","1355","45670","50310"
"In post","2021","30-39","Legal","Female","LGBO","60","60","42010","43920"
"In post","2021","30-39","Legal","Female","Undeclared","335","305","32560","29350"
"In post","2021","30-39","Legal","Female","Unknown","385","355","45680","50520"
"In post","2021","30-39","Legal","Male","Heterosexual / straight","675","670","46090","49580"
"In post","2021","30-39","Legal","Male","LGBO","95","90","47790","51250"
"In post","2021","30-39","Legal","Male","Undeclared","160","155","36100","29350"
"In post","2021","30-39","Legal","Male","Unknown","200","200","48990","52070"
"In post","2021","30-39","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Female","Heterosexual / straight","15045","13685","33230","30210"
"In post","2021","30-39","No function","Female","LGBO","1290","1260","33000","30670"
"In post","2021","30-39","No function","Female","Undeclared","1485","1355","32850","30210"
"In post","2021","30-39","No function","Female","Unknown","4640","4190","31610","27130"
"In post","2021","30-39","No function","Male","Heterosexual / straight","12460","12340","34310","31420"
"In post","2021","30-39","No function","Male","LGBO","1070","1060","37590","32810"
"In post","2021","30-39","No function","Male","Undeclared","1425","1405","34900","31810"
"In post","2021","30-39","No function","Male","Unknown","4615","4555","32280","29570"
"In post","2021","30-39","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Female","Heterosexual / straight","2215","2085","39860","37320"
"In post","2021","30-39","Project Delivery","Female","LGBO","120","120","40480","36770"
"In post","2021","30-39","Project Delivery","Female","Undeclared","185","175","39930","36500"
"In post","2021","30-39","Project Delivery","Female","Unknown","585","560","42200","39650"
"In post","2021","30-39","Project Delivery","Male","Heterosexual / straight","2265","2255","40870","39010"
"In post","2021","30-39","Project Delivery","Male","LGBO","180","180","44350","40050"
"In post","2021","30-39","Project Delivery","Male","Undeclared","250","250","42900","40580"
"In post","2021","30-39","Project Delivery","Male","Unknown","510","510","42450","39650"
"In post","2021","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Female","Heterosexual / straight","460","420","34300","32660"
"In post","2021","30-39","Property","Female","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Property","Female","Undeclared","50","50","32250","29390"
"In post","2021","30-39","Property","Female","Unknown","165","145","29860","26530"
"In post","2021","30-39","Property","Male","Heterosexual / straight","465","460","35260","33300"
"In post","2021","30-39","Property","Male","LGBO","30","30","34640","32100"
"In post","2021","30-39","Property","Male","Undeclared","45","45","34750","33020"
"In post","2021","30-39","Property","Male","Unknown","285","285","32280","28870"
"In post","2021","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Female","Heterosexual / straight","280","265","34560","33300"
"In post","2021","30-39","Security","Female","LGBO","45","45","31360","30120"
"In post","2021","30-39","Security","Female","Undeclared","35","35","34180","33300"
"In post","2021","30-39","Security","Female","Unknown","85","80","31130","29000"
"In post","2021","30-39","Security","Male","Heterosexual / straight","725","725","31890","29360"
"In post","2021","30-39","Security","Male","LGBO","45","45","34330","33200"
"In post","2021","30-39","Security","Male","Undeclared","105","105","36940","39070"
"In post","2021","30-39","Security","Male","Unknown","285","285","31840","29890"
"In post","2021","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Female","Heterosexual / straight","13080","11745","30850","27570"
"In post","2021","30-39","Unknown","Female","LGBO","745","710","30660","27570"
"In post","2021","30-39","Unknown","Female","Undeclared","1030","925","31750","27570"
"In post","2021","30-39","Unknown","Female","Unknown","3085","2640","29930","27570"
"In post","2021","30-39","Unknown","Male","Heterosexual / straight","9280","9185","31810","27570"
"In post","2021","30-39","Unknown","Male","LGBO","825","815","32160","27570"
"In post","2021","30-39","Unknown","Male","Undeclared","1020","1005","33280","27570"
"In post","2021","30-39","Unknown","Male","Unknown","2455","2420","32430","27570"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Female","Heterosexual / straight","485","425","49210","48080"
"In post","2021","40-49","Analysis","Female","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Analysis","Female","Undeclared","40","35","50290","49120"
"In post","2021","40-49","Analysis","Female","Unknown","145","130","45340","39420"
"In post","2021","40-49","Analysis","Male","Heterosexual / straight","455","450","51200","49100"
"In post","2021","40-49","Analysis","Male","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Analysis","Male","Undeclared","60","60","52520","52390"
"In post","2021","40-49","Analysis","Male","Unknown","185","180","47020","46620"
"In post","2021","40-49","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Female","Heterosexual / straight","620","590","43860","39070"
"In post","2021","40-49","Commercial","Female","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Commercial","Female","Undeclared","65","65","39740","33300"
"In post","2021","40-49","Commercial","Female","Unknown","335","325","57840","53460"
"In post","2021","40-49","Commercial","Male","Heterosexual / straight","435","435","48630","42530"
"In post","2021","40-49","Commercial","Male","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Commercial","Male","Undeclared","75","75","42210","37740"
"In post","2021","40-49","Commercial","Male","Unknown","295","295","65080","60490"
"In post","2021","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Female","Heterosexual / straight","620","565","40370","36520"
"In post","2021","40-49","Communications","Female","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Communications","Female","Undeclared","60","55","37060","31810"
"In post","2021","40-49","Communications","Female","Unknown","260","240","39660","32180"
"In post","2021","40-49","Communications","Male","Heterosexual / straight","535","530","37130","31810"
"In post","2021","40-49","Communications","Male","LGBO","35","35","46000","45580"
"In post","2021","40-49","Communications","Male","Undeclared","45","40","33610","31810"
"In post","2021","40-49","Communications","Male","Unknown","255","250","37210","31810"
"In post","2021","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Female","Heterosexual / straight","660","605","33420","31810"
"In post","2021","40-49","Counter Fraud","Female","LGBO","35","30","33590","31810"
"In post","2021","40-49","Counter Fraud","Female","Undeclared","100","90","33520","31810"
"In post","2021","40-49","Counter Fraud","Female","Unknown","265","235","30610","29570"
"In post","2021","40-49","Counter Fraud","Male","Heterosexual / straight","755","750","35750","31810"
"In post","2021","40-49","Counter Fraud","Male","LGBO","30","30","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Male","Undeclared","135","135","36760","31810"
"In post","2021","40-49","Counter Fraud","Male","Unknown","285","285","33170","31810"
"In post","2021","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
