"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","HM Land Registry","North West (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","North West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","South West (England)","EO","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","South West (England)","HEO","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","South West (England)","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Wales","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Wales","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Wales","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","AA","65","60","20760","20670"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","AO","260","235","28340","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","EO","115","110","31490","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","HEO","60","60","35930","36710"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","SEO","30","30","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East Midlands (England)","Unknown","55","45","29320","30210"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","AA","100","90","21020","20670"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","AO","345","310","29110","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","EO","125","120","31800","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","HEO","70","70","35740","37280"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","SEO","30","30","52000","51330"
"In post","2021","Undeclared","HM Prison and Probation Service","East of England","Unknown","40","40","29350","30210"
"In post","2021","Undeclared","HM Prison and Probation Service","London","AA","140","130","25350","24920"
"In post","2021","Undeclared","HM Prison and Probation Service","London","AO","325","305","32770","34940"
"In post","2021","Undeclared","HM Prison and Probation Service","London","EO","135","130","35040","36850"
"In post","2021","Undeclared","HM Prison and Probation Service","London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","London","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","London","HEO","85","80","39800","41330"
"In post","2021","Undeclared","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","London","SEO","65","60","53480","53880"
"In post","2021","Undeclared","HM Prison and Probation Service","London","Unknown","75","75","33680","32090"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","AA","80","75","21120","21550"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","AO","275","235","30170","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","EO","85","80","32240","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","HEO","40","40","36060","38160"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","SEO","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","North East (England)","Unknown","35","30","30730","32690"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","AA","130","115","21300","20670"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","AO","510","450","29220","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","EO","180","165","31720","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","HEO","85","80","35770","37280"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","SEO","45","45","50440","51150"
"In post","2021","Undeclared","HM Prison and Probation Service","North West (England)","Unknown","85","80","29440","30210"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","AA","180","160","21910","21550"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","AO","570","520","30180","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","EO","235","220","32440","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","HEO","150","145","37320","38160"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","SEO","65","60","50920","51330"
"In post","2021","Undeclared","HM Prison and Probation Service","South East (England)","Unknown","70","65","30540","30210"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","AA","60","55","21300","20920"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","AO","195","175","28220","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","EO","70","65","30360","31420"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","HEO","35","35","36320","38160"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","South West (England)","Unknown","35","30","28030","24800"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","AA","30","25","20510","20600"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","AO","115","90","28810","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","EO","55","50","31710","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","HEO","40","40","36040","36710"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Wales","Unknown","35","35","28640","26310"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","AA","85","75","21070","21000"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","AO","270","250","28900","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","EO","115","110","31450","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","HEO","65","60","35350","37280"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","SEO","35","35","50270","51150"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands (England)","Unknown","55","55","29570","28200"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","AA","110","95","21190","20670"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","AO","375","335","29240","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","EO","175","160","32150","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","HEO","90","85","35900","36480"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","SEO","40","35","51350","51240"
"In post","2021","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","50","50","31350","34340"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","30","25","20630","20140"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","50","45","26330","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","65","60","32280","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","30","30","39160","38630"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","AO","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","EO","35","30","27300","28130"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","HEO","40","35","32540","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","SEO","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","London","AO","45","40","25220","25630"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","London","EO","95","90","30860","30520"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","London","G6","55","50","73470","71290"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","London","G7","85","85","58740","59160"
