"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","30","30","29680","26140"
"In post","2021","Chinese","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Heterosexual / straight","70","70","39130","35180"
"In post","2021","Mixed","Commercial","LGBO","10","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Heterosexual / straight","85","85","42530","39120"
"In post","2021","Mixed","Communications","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Communications","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Heterosexual / straight","165","160","42890","40300"
"In post","2021","Mixed","Digital, Data and Technology","LGBO","20","20","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Unknown","25","20","[c]","[c]"
"In post","2021","Mixed","Economics","Heterosexual / straight","75","75","45600","45660"
"In post","2021","Mixed","Economics","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Heterosexual / straight","120","115","41430","38070"
"In post","2021","Mixed","Finance","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","Heterosexual / straight","125","120","40540","36970"
"In post","2021","Mixed","Human Resources","LGBO","20","20","[c]","[c]"
"In post","2021","Mixed","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Intelligence Analysis","Heterosexual / straight","50","50","39300","35130"
"In post","2021","Mixed","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Intelligence Analysis","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","International Trade","Heterosexual / straight","30","30","49570","51970"
"In post","2021","Mixed","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","International Trade","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Knowledge and Information Management","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Mixed","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Heterosexual / straight","210","200","50440","51250"
"In post","2021","Mixed","Legal","LGBO","15","10","[c]","[c]"
"In post","2021","Mixed","Legal","Undeclared","25","25","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","35","35","56830","60530"
"In post","2021","Mixed","Medicine","Heterosexual / straight","35","35","59530","54540"
"In post","2021","Mixed","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Operational Delivery","Heterosexual / straight","2165","2035","29650","26810"
"In post","2021","Mixed","Operational Delivery","LGBO","185","180","29750","26570"
"In post","2021","Mixed","Operational Delivery","Undeclared","210","190","29780","26780"
"In post","2021","Mixed","Operational Delivery","Unknown","165","150","31360","30110"
"In post","2021","Mixed","Operational Research","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Mixed","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other","Heterosexual / straight","225","220","33060","28670"
"In post","2021","Mixed","Other","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Other","Undeclared","20","20","[c]","[c]"
"In post","2021","Mixed","Other","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Policy","Heterosexual / straight","685","675","45300","41950"
"In post","2021","Mixed","Policy","LGBO","105","105","42770","39680"
"In post","2021","Mixed","Policy","Undeclared","65","65","43010","37820"
"In post","2021","Mixed","Policy","Unknown","35","30","43380","37070"
"In post","2021","Mixed","Project Delivery","Heterosexual / straight","210","205","42210","38630"
"In post","2021","Mixed","Project Delivery","LGBO","25","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Undeclared","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Property","Heterosexual / straight","70","70","35160","32560"
"In post","2021","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Psychology","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Mixed","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Science and Engineering","Heterosexual / straight","140","135","36440","33300"
"In post","2021","Mixed","Science and Engineering","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Science and Engineering","Undeclared","15","15","[c]","[c]"
"In post","2021","Mixed","Science and Engineering","Unknown","35","35","38890","38350"
"In post","2021","Mixed","Security","Heterosexual / straight","70","70","34390","31490"
"In post","2021","Mixed","Security","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Social Research","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Mixed","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Statistics","Heterosexual / straight","30","30","41080","36910"
"In post","2021","Mixed","Statistics","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Tax","Heterosexual / straight","160","150","35760","31810"
"In post","2021","Mixed","Tax","LGBO","20","20","[c]","[c]"
"In post","2021","Mixed","Tax","Undeclared","10","10","[c]","[c]"
"In post","2021","Mixed","Tax","Unknown","25","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Heterosexual / straight","1535","1455","31160","27570"
"In post","2021","Mixed","Unknown","LGBO","205","200","32000","27750"
"In post","2021","Mixed","Unknown","Undeclared","145","135","32210","27570"
"In post","2021","Mixed","Unknown","Unknown","205","180","29820","27570"
"In post","2021","Mixed","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data and Technology","Heterosexual / straight","55","55","42700","39850"
"In post","2021","Other ethnicity","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Economics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Heterosexual / straight","50","45","39740","37300"
"In post","2021","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Heterosexual / straight","35","35","35100","31490"
"In post","2021","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
