"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Commercial","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AA/AO","Heterosexual / straight","135","130","21680","20920"
"In post","2021","Commercial","Knowledge and Information Management","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","EO","Heterosexual / straight","130","130","27540","26670"
"In post","2021","Commercial","Knowledge and Information Management","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6/G7","Heterosexual / straight","30","30","61010","59730"
"In post","2021","Commercial","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","200","195","37860","37000"
"In post","2021","Commercial","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SEO/HEO","Undeclared","55","50","36790","35480"
"In post","2021","Commercial","Knowledge and Information Management","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","AA/AO","Heterosexual / straight","35","35","22070","21490"
"In post","2021","Commercial","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","EO","Heterosexual / straight","45","45","26640","25760"
"In post","2021","Commercial","Operational Delivery","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","EO","Unknown","10","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","G6/G7","Heterosexual / straight","70","65","63300","60510"
"In post","2021","Commercial","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","SEO/HEO","Heterosexual / straight","135","135","40240","39140"
"In post","2021","Commercial","Operational Delivery","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Commercial","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","SEO/HEO","Heterosexual / straight","30","30","38060","39050"
"In post","2021","Commercial","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Property","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","SEO/HEO","Heterosexual / straight","60","60","37470","38710"
"In post","2021","Commercial","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","G6/G7","Heterosexual / straight","150","145","63820","64500"
"In post","2021","Commercial","Unknown","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","G6/G7","Unknown","620","610","63220","56720"
"In post","2021","Commercial","Unknown","SCS level","Heterosexual / straight","80","80","118050","116540"
"In post","2021","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","SCS level","Unknown","385","380","87550","72000"
"In post","2021","Commercial","Unknown","SEO/HEO","Heterosexual / straight","55","55","36390","36160"
"In post","2021","Commercial","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","SEO/HEO","Unknown","70","70","38710","39490"
"In post","2021","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","AA/AO","Heterosexual / straight","135","130","22160","21580"
"In post","2021","Communications","Communications","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","AA/AO","Undeclared","35","30","21970","21590"
"In post","2021","Communications","Communications","AA/AO","Unknown","35","30","21880","21590"
"In post","2021","Communications","Communications","EO","Heterosexual / straight","350","335","27300","26780"
"In post","2021","Communications","Communications","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Communications","Communications","EO","Undeclared","40","40","27810","26930"
"In post","2021","Communications","Communications","EO","Unknown","145","140","27540","27270"
"In post","2021","Communications","Communications","G6/G7","Heterosexual / straight","505","480","58320","56230"
"In post","2021","Communications","Communications","G6/G7","LGBO","45","45","59140","57430"
"In post","2021","Communications","Communications","G6/G7","Undeclared","45","45","56290","55080"
"In post","2021","Communications","Communications","G6/G7","Unknown","210","205","57740","55000"
"In post","2021","Communications","Communications","SCS level","Heterosexual / straight","65","60","86890","81800"
"In post","2021","Communications","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","SCS level","Unknown","35","30","87160","79820"
"In post","2021","Communications","Communications","SEO/HEO","Heterosexual / straight","1130","1095","37550","36970"
"In post","2021","Communications","Communications","SEO/HEO","LGBO","95","90","38850","38630"
"In post","2021","Communications","Communications","SEO/HEO","Undeclared","130","125","37810","36980"
"In post","2021","Communications","Communications","SEO/HEO","Unknown","390","380","37890","37910"
"In post","2021","Communications","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
