"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Insolvency Service","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","30","42310","43000"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","Female","35","35","43210","40640"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","Male","50","50","44530","40000"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Female","70","65","46720","43190"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Male","120","120","46900","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","Female","150","140","47140","41700"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","Male","170","170","46510","41040"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","40","38770","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","50","39500","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Inner London - East","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Inner London - East","Male","35","35","54280","52000"
"In post","2021","Analysis","Office of Gas and Electricity Markets","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Inner London - East","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Inner London - East","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Cumbria","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
