"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","50","50","35230","34390"
"In post","2021","Undeclared","Digital, Data and Technology","AA/AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","EO","115","110","28230","26780"
"In post","2021","Undeclared","Digital, Data and Technology","G6/G7","170","170","58280","57110"
"In post","2021","Undeclared","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","SEO/HEO","390","380","37800","38000"
"In post","2021","Undeclared","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Economics","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Economics","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Economics","G6/G7","45","45","58400","57000"
"In post","2021","Undeclared","Economics","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Economics","SEO/HEO","55","55","34390","33930"
"In post","2021","Undeclared","Finance","AA/AO","55","50","21560","21440"
"In post","2021","Undeclared","Finance","EO","95","90","26940","26670"
"In post","2021","Undeclared","Finance","G6/G7","125","120","58930","57460"
"In post","2021","Undeclared","Finance","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","SEO/HEO","230","225","38110","37040"
"In post","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","AA/AO","70","60","21670","21130"
"In post","2021","Undeclared","Human Resources","EO","60","60","27870","27380"
"In post","2021","Undeclared","Human Resources","G6/G7","75","70","59960","58700"
"In post","2021","Undeclared","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","SEO/HEO","200","195","38310","37450"
"In post","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","EO","145","140","28330","27380"
"In post","2021","Undeclared","Intelligence Analysis","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","SEO/HEO","110","110","37130","36510"
"In post","2021","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","EO","30","30","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","G6/G7","30","30","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","SEO/HEO","80","80","37360","36400"
"In post","2021","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AA/AO","20","15","[c]","[c]"
"In post","2021","Undeclared","Legal","EO","95","90","27590","27130"
"In post","2021","Undeclared","Legal","G6/G7","165","155","62900","64680"
"In post","2021","Undeclared","Legal","SCS level","25","25","[c]","[c]"
"In post","2021","Undeclared","Legal","SEO/HEO","225","210","38430","37700"
"In post","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","EO","20","15","[c]","[c]"
"In post","2021","Undeclared","Medicine","G6/G7","25","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","SCS level","40","30","101170","92500"
"In post","2021","Undeclared","Medicine","SEO/HEO","35","30","37460","37890"
"In post","2021","Undeclared","Operational Delivery","AA/AO","6660","5910","25270","23240"
"In post","2021","Undeclared","Operational Delivery","EO","2970","2765","28960","27380"
"In post","2021","Undeclared","Operational Delivery","G6/G7","375","360","60000","57660"
"In post","2021","Undeclared","Operational Delivery","SCS level","20","20","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","SEO/HEO","2185","2085","37800","36800"
"In post","2021","Undeclared","Operational Delivery","Unknown","540","505","30400","30210"
"In post","2021","Undeclared","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G6/G7","50","50","53250","52580"
"In post","2021","Undeclared","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SEO/HEO","45","45","37440","37320"
"In post","2021","Undeclared","Other","AA/AO","585","555","22220","21130"
"In post","2021","Undeclared","Other","EO","345","335","26890","26670"
"In post","2021","Undeclared","Other","G6/G7","90","85","61540","60770"
"In post","2021","Undeclared","Other","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Other","SEO/HEO","310","300","35970","35200"
"In post","2021","Undeclared","Other","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G6/G7","20","15","[c]","[c]"
"In post","2021","Undeclared","Policy","AA/AO","45","40","23570","23830"
"In post","2021","Undeclared","Policy","EO","140","135","28650","28770"
"In post","2021","Undeclared","Policy","G6/G7","615","605","58710","56590"
"In post","2021","Undeclared","Policy","SCS level","75","75","82910","76950"
"In post","2021","Undeclared","Policy","SEO/HEO","775","760","36740","35460"
"In post","2021","Undeclared","Project Delivery","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","EO","115","115","27030","26670"
"In post","2021","Undeclared","Project Delivery","G6/G7","245","240","56640","54760"
"In post","2021","Undeclared","Project Delivery","SCS level","20","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SEO/HEO","505","490","37300","37640"
"In post","2021","Undeclared","Project Delivery","Unknown","30","30","46130","44050"
"In post","2021","Undeclared","Property","AA/AO","65","60","19700","19560"
"In post","2021","Undeclared","Property","EO","120","115","27400","26670"
"In post","2021","Undeclared","Property","G6/G7","80","80","58430","57130"
"In post","2021","Undeclared","Property","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","SEO/HEO","260","245","37680","36460"
"In post","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","AA/AO","10","5","[c]","[c]"
"In post","2021","Undeclared","Psychology","EO","35","30","27280","27380"
"In post","2021","Undeclared","Psychology","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","SEO/HEO","85","80","39490","39100"
"In post","2021","Undeclared","Science and Engineering","AA/AO","80","80","21570","22040"
"In post","2021","Undeclared","Science and Engineering","EO","160","150","27050","27460"
"In post","2021","Undeclared","Science and Engineering","G6/G7","255","245","53270","49590"
"In post","2021","Undeclared","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","SEO/HEO","480","460","36910","37320"
"In post","2021","Undeclared","Science and Engineering","Unknown","70","70","42370","39900"
"In post","2021","Undeclared","Security","AA/AO","370","360","27940","21880"
"In post","2021","Undeclared","Security","EO","110","110","36090","40190"
"In post","2021","Undeclared","Security","G6/G7","30","30","[c]","[c]"
"In post","2021","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","SEO/HEO","170","165","42100","38770"
"In post","2021","Undeclared","Security","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Social Research","SEO/HEO","30","30","38890","41860"
"In post","2021","Undeclared","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","G6/G7","30","30","57490","57990"
"In post","2021","Undeclared","Statistics","SEO/HEO","45","45","38240","38430"
"In post","2021","Undeclared","Tax","AA/AO","55","50","20350","20140"
"In post","2021","Undeclared","Tax","EO","190","170","27170","25560"
"In post","2021","Undeclared","Tax","G6/G7","205","200","57600","52580"
"In post","2021","Undeclared","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","SEO/HEO","410","385","35200","35000"
"In post","2021","Undeclared","Unknown","AA/AO","1450","1300","21240","21010"
"In post","2021","Undeclared","Unknown","EO","2335","2190","28100","27570"
"In post","2021","Undeclared","Unknown","G6/G7","290","285","58740","57230"
"In post","2021","Undeclared","Unknown","SCS level","40","40","86810","80880"
"In post","2021","Undeclared","Unknown","SEO/HEO","725","705","35950","35060"
"In post","2021","Undeclared","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Unknown","Commercial","AA/AO","70","60","22890","22760"
"In post","2021","Unknown","Commercial","EO","125","120","25460","25000"
"In post","2021","Unknown","Commercial","G6/G7","170","165","54810","53360"
"In post","2021","Unknown","Commercial","SCS level","30","30","[c]","[c]"
"In post","2021","Unknown","Commercial","SEO/HEO","565","545","36010","36200"
"In post","2021","Unknown","Commercial","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Communications","AA/AO","50","45","22570","22800"
"In post","2021","Unknown","Communications","EO","185","180","27230","27270"
"In post","2021","Unknown","Communications","G6/G7","240","235","57840","55390"
"In post","2021","Unknown","Communications","SCS level","35","35","85410","78730"
"In post","2021","Unknown","Communications","SEO/HEO","445","435","37950","37540"
"In post","2021","Unknown","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SEO/HEO","85","85","36150","34500"
"In post","2021","Unknown","Digital, Data and Technology","AA/AO","120","115","21900","21590"
"In post","2021","Unknown","Digital, Data and Technology","EO","595","585","27440","26740"
"In post","2021","Unknown","Digital, Data and Technology","G6/G7","790","775","57970","56420"
"In post","2021","Unknown","Digital, Data and Technology","SCS level","50","50","88270","81400"
"In post","2021","Unknown","Digital, Data and Technology","SEO/HEO","1585","1565","37300","36820"
"In post","2021","Unknown","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Economics","AA/AO","35","35","20720","19130"
"In post","2021","Unknown","Economics","EO","45","45","26440","26410"
