"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Heterosexual / straight","45","45","47840","44440"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","Heterosexual / straight","35","35","55460","52250"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","Heterosexual / straight","55","55","53530","59730"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Heterosexual / straight","55","55","57180","55260"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Heterosexual / straight","45","45","49130","37280"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","Heterosexual / straight","65","65","40990","34330"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Heterosexual / straight","730","720","48940","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","LGBO","125","125","46250","39040"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Undeclared","70","70","47980","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Unknown","155","150","48320","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Heterosexual / straight","155","150","49280","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Commercial","Heterosexual / straight","290","280","40890","37100"
"In post","2021","Department for Education","Commercial","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Education","Commercial","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Education","Commercial","Unknown","60","55","40680","37200"
"In post","2021","Department for Education","Communications","Heterosexual / straight","210","205","39970","36960"
"In post","2021","Department for Education","Communications","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Education","Communications","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Education","Communications","Unknown","80","80","38480","36580"
"In post","2021","Department for Education","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","Heterosexual / straight","570","555","39700","36780"
"In post","2021","Department for Education","Digital, Data and Technology","LGBO","45","45","39250","36780"
"In post","2021","Department for Education","Digital, Data and Technology","Undeclared","70","70","40020","36870"
"In post","2021","Department for Education","Digital, Data and Technology","Unknown","215","210","40880","37100"
"In post","2021","Department for Education","Finance","Heterosexual / straight","540","520","42460","38220"
"In post","2021","Department for Education","Finance","LGBO","40","40","42460","37030"
"In post","2021","Department for Education","Finance","Undeclared","60","55","42720","40260"
"In post","2021","Department for Education","Finance","Unknown","150","145","43050","40260"
"In post","2021","Department for Education","Human Resources","Heterosexual / straight","115","110","36930","32210"
"In post","2021","Department for Education","Human Resources","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Education","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Education","Human Resources","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Education","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
