"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Eastern Scotland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SEO/HEO","Heterosexual / straight","350","335","38490","38540"
"In post","2021","Declared disabled","Eastern Scotland","SEO/HEO","LGBO","60","60","35740","33440"
"In post","2021","Declared disabled","Eastern Scotland","SEO/HEO","Undeclared","35","30","38300","38540"
"In post","2021","Declared disabled","Eastern Scotland","SEO/HEO","Unknown","55","50","39840","39500"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","AA/AO","Heterosexual / straight","140","125","23830","22890"
"In post","2021","Declared disabled","Essex","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Essex","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Essex","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Essex","EO","Heterosexual / straight","235","215","29160","29290"
"In post","2021","Declared disabled","Essex","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Essex","EO","Undeclared","30","25","28940","29290"
"In post","2021","Declared disabled","Essex","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SEO/HEO","Heterosexual / straight","70","70","38030","37810"
"In post","2021","Declared disabled","Essex","SEO/HEO","LGBO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Essex","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Essex","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Heterosexual / straight","40","35","27310","24800"
"In post","2021","Declared disabled","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","315","290","21490","21010"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","40","35","22140","21010"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","60","55","21930","21010"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","525","480","26020","26930"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","60","55","25080","26350"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","80","70","25840","26670"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","40","35","26650","27570"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","290","280","55720","54540"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","60","55","56060","54540"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","940","900","36200","36300"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","85","85","32840","32000"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","150","140","36920","37310"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","45","40","36690","37320"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","175","165","35710","32730"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","30","30","42690","37940"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","AA/AO","Heterosexual / straight","455","400","21080","21010"
"In post","2021","Declared disabled","Greater Manchester","AA/AO","LGBO","65","60","21280","21010"
"In post","2021","Declared disabled","Greater Manchester","AA/AO","Undeclared","80","70","21010","21010"
"In post","2021","Declared disabled","Greater Manchester","AA/AO","Unknown","75","60","21180","21010"
"In post","2021","Declared disabled","Greater Manchester","EO","Heterosexual / straight","485","445","26770","27570"
"In post","2021","Declared disabled","Greater Manchester","EO","LGBO","60","55","26700","27570"
"In post","2021","Declared disabled","Greater Manchester","EO","Undeclared","75","70","26780","27570"
"In post","2021","Declared disabled","Greater Manchester","EO","Unknown","70","60","27350","27570"
"In post","2021","Declared disabled","Greater Manchester","G6/G7","Heterosexual / straight","130","125","55980","52580"
"In post","2021","Declared disabled","Greater Manchester","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SEO/HEO","Heterosexual / straight","360","340","35240","33300"
"In post","2021","Declared disabled","Greater Manchester","SEO/HEO","LGBO","55","55","33390","31840"
"In post","2021","Declared disabled","Greater Manchester","SEO/HEO","Undeclared","35","35","34730","33510"
"In post","2021","Declared disabled","Greater Manchester","SEO/HEO","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Heterosexual / straight","90","85","30870","31420"
"In post","2021","Declared disabled","Greater Manchester","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","375","315","21340","20920"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA/AO","LGBO","40","35","21980","21010"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA/AO","Undeclared","55","45","20850","20120"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA/AO","Unknown","55","45","21070","20640"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","Heterosexual / straight","355","330","27110","27370"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","LGBO","35","30","27660","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","Undeclared","45","45","26840","26780"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","120","115","54250","52130"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","365","345","35470","34490"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","LGBO","35","30","35350","34290"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Undeclared","50","50","35610","33490"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","55","50","31880","31420"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","125","110","22550","21010"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","95","90","26790","27570"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","50","45","35550","34290"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","45","40","30130","30810"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","AA/AO","Heterosexual / straight","40","35","21150","21010"
"In post","2021","Declared disabled","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","AA/AO","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","EO","Heterosexual / straight","65","60","28270","27570"
