"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared disabled","International Trade","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Knowledge and Information Management","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Knowledge and Information Management","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Legal","Heterosexual / straight","30","30","34210","33050"
"In post","2021","20-29","Declared disabled","Legal","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Legal","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Operational Delivery","Heterosexual / straight","1045","1020","25460","24120"
"In post","2021","20-29","Declared disabled","Operational Delivery","LGBO","275","270","24550","23840"
"In post","2021","20-29","Declared disabled","Operational Delivery","Undeclared","85","80","24840","24020"
"In post","2021","20-29","Declared disabled","Operational Delivery","Unknown","50","50","26010","25270"
"In post","2021","20-29","Declared disabled","Operational Research","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other","Heterosexual / straight","90","85","25670","24890"
"In post","2021","20-29","Declared disabled","Other","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Policy","Heterosexual / straight","375","370","37290","34020"
"In post","2021","20-29","Declared disabled","Policy","LGBO","130","130","37500","33700"
"In post","2021","20-29","Declared disabled","Policy","Undeclared","50","50","38520","35900"
"In post","2021","20-29","Declared disabled","Policy","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Heterosexual / straight","110","105","32690","33060"
"In post","2021","20-29","Declared disabled","Project Delivery","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Psychology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Science and Engineering","Heterosexual / straight","155","155","28300","28650"
"In post","2021","20-29","Declared disabled","Science and Engineering","LGBO","40","40","27830","28170"
"In post","2021","20-29","Declared disabled","Science and Engineering","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Social Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Social Research","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Statistics","Heterosexual / straight","30","30","35740","35430"
"In post","2021","20-29","Declared disabled","Statistics","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Tax","Heterosexual / straight","85","85","28370","25560"
"In post","2021","20-29","Declared disabled","Tax","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Tax","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Tax","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","1030","1010","27740","27570"
"In post","2021","20-29","Declared disabled","Unknown","LGBO","360","350","27890","27570"
"In post","2021","20-29","Declared disabled","Unknown","Undeclared","115","110","28050","27570"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","45","45","26540","27570"
"In post","2021","20-29","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Heterosexual / straight","450","450","30100","29550"
"In post","2021","20-29","Declared non-disabled","Commercial","LGBO","35","35","29840","28970"
"In post","2021","20-29","Declared non-disabled","Commercial","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Heterosexual / straight","375","375","34780","33210"
"In post","2021","20-29","Declared non-disabled","Communications","LGBO","30","30","36010","33420"
"In post","2021","20-29","Declared non-disabled","Communications","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Unknown","35","35","31690","30200"
"In post","2021","20-29","Declared non-disabled","Corporate Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Heterosexual / straight","30","30","30630","30600"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","790","785","34000","31810"
"In post","2021","20-29","Declared non-disabled","Digital, Data and Technology","LGBO","75","75","36280","33300"
"In post","2021","20-29","Declared non-disabled","Digital, Data and Technology","Undeclared","55","55","35700","33310"
"In post","2021","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","95","95","30950","29760"
"In post","2021","20-29","Declared non-disabled","Economics","Heterosexual / straight","605","600","38120","34330"
"In post","2021","20-29","Declared non-disabled","Economics","LGBO","65","65","39630","34740"
"In post","2021","20-29","Declared non-disabled","Economics","Undeclared","50","50","38910","34320"
"In post","2021","20-29","Declared non-disabled","Economics","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Finance","Heterosexual / straight","665","655","33100","30420"
"In post","2021","20-29","Declared non-disabled","Finance","LGBO","40","40","34460","32510"
"In post","2021","20-29","Declared non-disabled","Finance","Undeclared","35","35","32130","30750"
"In post","2021","20-29","Declared non-disabled","Finance","Unknown","30","30","30570","29000"
"In post","2021","20-29","Declared non-disabled","Human Resources","Heterosexual / straight","575","565","31400","29250"
"In post","2021","20-29","Declared non-disabled","Human Resources","LGBO","60","60","33490","30820"
"In post","2021","20-29","Declared non-disabled","Human Resources","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Human Resources","Unknown","30","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","305","300","31920","29250"
"In post","2021","20-29","Declared non-disabled","Intelligence Analysis","LGBO","30","30","31710","31390"
"In post","2021","20-29","Declared non-disabled","Intelligence Analysis","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Intelligence Analysis","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Internal Audit","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","International Trade","Heterosexual / straight","160","160","36850","32480"
"In post","2021","20-29","Declared non-disabled","International Trade","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","International Trade","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","International Trade","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","190","190","28330","27350"
"In post","2021","20-29","Declared non-disabled","Knowledge and Information Management","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Knowledge and Information Management","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Legal","Heterosexual / straight","630","630","34800","31810"
"In post","2021","20-29","Declared non-disabled","Legal","LGBO","45","45","37030","33550"
"In post","2021","20-29","Declared non-disabled","Legal","Undeclared","35","35","34070","29570"
"In post","2021","20-29","Declared non-disabled","Legal","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Medicine","Heterosexual / straight","80","75","29040","27400"
"In post","2021","20-29","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Operational Delivery","Heterosexual / straight","14250","13915","25370","24890"
"In post","2021","20-29","Declared non-disabled","Operational Delivery","LGBO","1160","1140","25680","24620"
"In post","2021","20-29","Declared non-disabled","Operational Delivery","Undeclared","695","675","25870","24890"
"In post","2021","20-29","Declared non-disabled","Operational Delivery","Unknown","395","390","25360","23410"
"In post","2021","20-29","Declared non-disabled","Operational Research","Heterosexual / straight","185","180","34430","33330"
"In post","2021","20-29","Declared non-disabled","Operational Research","LGBO","30","30","34700","35430"
"In post","2021","20-29","Declared non-disabled","Operational Research","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other","Heterosexual / straight","1250","1230","27410","25560"
"In post","2021","20-29","Declared non-disabled","Other","LGBO","90","90","29220","26810"
"In post","2021","20-29","Declared non-disabled","Other","Undeclared","85","85","27950","25630"
"In post","2021","20-29","Declared non-disabled","Other","Unknown","75","75","31560","31640"
"In post","2021","20-29","Declared non-disabled","Planning","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Policy","Heterosexual / straight","3665","3655","38640","35140"
"In post","2021","20-29","Declared non-disabled","Policy","LGBO","470","465","39750","36360"
"In post","2021","20-29","Declared non-disabled","Policy","Undeclared","300","300","39370","35060"
"In post","2021","20-29","Declared non-disabled","Policy","Unknown","80","80","37640","34920"
"In post","2021","20-29","Declared non-disabled","Project Delivery","Heterosexual / straight","1200","1190","32670","31680"
"In post","2021","20-29","Declared non-disabled","Project Delivery","LGBO","110","110","33550","33110"
