"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","East of England","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Analysis","London","Heterosexual / straight","970","965","38920","35640"
"In post","2021","20-29","Analysis","London","LGBO","130","125","39020","36160"
"In post","2021","20-29","Analysis","London","Undeclared","90","90","37770","35740"
"In post","2021","20-29","Analysis","London","Unknown","285","285","38240","35840"
"In post","2021","20-29","Analysis","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","North West (England)","Heterosexual / straight","75","75","34480","31810"
"In post","2021","20-29","Analysis","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","North West (England)","Unknown","35","35","33170","31810"
"In post","2021","20-29","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","South East (England)","Heterosexual / straight","175","175","32260","29540"
"In post","2021","20-29","Analysis","South East (England)","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Analysis","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","South East (England)","Unknown","40","40","31600","29540"
"In post","2021","20-29","Analysis","South West (England)","Heterosexual / straight","55","55","31900","30640"
"In post","2021","20-29","Analysis","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Wales","Heterosexual / straight","190","190","32510","29540"
"In post","2021","20-29","Analysis","Wales","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Analysis","Wales","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","Wales","Unknown","130","130","29480","29540"
"In post","2021","20-29","Analysis","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Yorkshire and The Humber","Heterosexual / straight","60","60","36330","33470"
"In post","2021","20-29","Analysis","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Analysis","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","London","Heterosexual / straight","130","130","36910","34320"
"In post","2021","20-29","Commercial","London","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","London","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","London","Unknown","100","100","47870","52930"
"In post","2021","20-29","Commercial","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","North West (England)","Heterosexual / straight","65","65","31240","29480"
"In post","2021","20-29","Commercial","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","North West (England)","Unknown","30","30","33260","28340"
"In post","2021","20-29","Commercial","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","South East (England)","Heterosexual / straight","70","70","27890","26670"
"In post","2021","20-29","Commercial","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","South West (England)","Heterosexual / straight","155","155","29870","27910"
"In post","2021","20-29","Commercial","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","South West (England)","Unknown","40","40","31280","31580"
"In post","2021","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Heterosexual / straight","30","30","31550","30480"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Communications","East Midlands (England)","Heterosexual / straight","65","60","26890","25560"
"In post","2021","20-29","Communications","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Communications","East Midlands (England)","Unknown","85","85","26650","25560"
"In post","2021","20-29","Communications","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Communications","London","Heterosexual / straight","355","355","36140","34670"
"In post","2021","20-29","Communications","London","LGBO","45","45","37570","35750"
"In post","2021","20-29","Communications","London","Undeclared","40","40","35830","34710"
"In post","2021","20-29","Communications","London","Unknown","240","235","35440","34550"
"In post","2021","20-29","Communications","North East (England)","Heterosexual / straight","195","190","26820","25560"
"In post","2021","20-29","Communications","North East (England)","LGBO","30","30","26500","25560"
"In post","2021","20-29","Communications","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Communications","North East (England)","Unknown","145","145","26660","25560"
"In post","2021","20-29","Communications","North West (England)","Heterosexual / straight","80","80","28580","25560"
"In post","2021","20-29","Communications","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","North West (England)","Unknown","90","90","26710","25560"
"In post","2021","20-29","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Wales","Heterosexual / straight","135","130","27410","25560"
"In post","2021","20-29","Communications","Wales","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Communications","Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Wales","Unknown","90","85","26590","25560"
"In post","2021","20-29","Communications","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Communications","West Midlands (England)","Unknown","45","45","27080","25560"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Heterosexual / straight","80","80","27340","25560"
"In post","2021","20-29","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Unknown","135","135","26480","25560"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","Heterosexual / straight","35","35","31920","31810"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","Unknown","30","30","26630","25560"
"In post","2021","20-29","Counter Fraud","East of England","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
