"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department of Health and Social Care","SEO/HEO","LGBO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","65","65","25870","25430"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","105","100","29710","29300"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","180","175","60040","58470"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","LGBO","30","30","57080","55620"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","245","240","37950","37560"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AA/AO","Heterosexual / straight","85","75","22350","22350"
"In post","2021","Declared disabled","HM Land Registry","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","EO","Heterosexual / straight","140","120","27380","27130"
"In post","2021","Declared disabled","HM Land Registry","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","EO","Undeclared","40","30","27590","27130"
"In post","2021","Declared disabled","HM Land Registry","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SEO/HEO","Heterosexual / straight","115","95","36970","33840"
"In post","2021","Declared disabled","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","AA/AO","Heterosexual / straight","1325","1105","20910","20400"
"In post","2021","Declared disabled","HM Revenue and Customs","AA/AO","LGBO","110","100","20690","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","AA/AO","Undeclared","165","145","21130","21400"
"In post","2021","Declared disabled","HM Revenue and Customs","AA/AO","Unknown","370","305","21290","21440"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","Heterosexual / straight","910","820","26700","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","LGBO","105","95","26380","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","Undeclared","125","110","27250","27060"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","Unknown","145","130","26960","25930"
"In post","2021","Declared disabled","HM Revenue and Customs","G6/G7","Heterosexual / straight","490","460","56950","53150"
"In post","2021","Declared disabled","HM Revenue and Customs","G6/G7","LGBO","45","45","57390","55010"
"In post","2021","Declared disabled","HM Revenue and Customs","G6/G7","Undeclared","60","60","57820","58130"
"In post","2021","Declared disabled","HM Revenue and Customs","G6/G7","Unknown","40","35","59660","59160"
"In post","2021","Declared disabled","HM Revenue and Customs","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","1335","1250","35070","33530"
"In post","2021","Declared disabled","HM Revenue and Customs","SEO/HEO","LGBO","165","160","34580","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","SEO/HEO","Undeclared","145","130","35430","34790"
"In post","2021","Declared disabled","HM Revenue and Customs","SEO/HEO","Unknown","170","155","35780","35000"
"In post","2021","Declared disabled","HM Treasury","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","G6/G7","Heterosexual / straight","70","65","57530","55270"
"In post","2021","Declared disabled","HM Treasury","G6/G7","LGBO","10","10","[c]","[c]"
